origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",4.021487603305785,8.642105263157895,5.189655172413793,4.563157894736842,3.3819672131147542,5.082278481012659,5.348947368421053,6.976086956521739,2.8316901408450708,1.5359404096834264,0.9152682255845942,2.576803118908382,1.087878787878788,2.679876796714579,2.737339055793991,4.459139784946236,6.23103448275862,5.621052631578947,5.557142857142857,5.354838709677419,4.536666666666666,4.418243243243243,8.380740740740741,8.5640625,11.654545454545454,7.9270270270270276,7.136,6.490909090909091,6.2,6.535714285714286,6.1775,5.746551724137931,5.831100478468899,5.575,6.603370786516854,8.192525773195875,6.311494252873564,4.616064257028113
"12.05 (Champaign, IL)",4.161986301369863,7.292857142857143,7.223255813953489,6.963358778625954,4.321511627906976,5.5986666666666665,5.876681614349776,7.596256684491979,2.9336691855583545,2.338320209973753,2.4881226053639844,1.3004231311706629,1.6055555555555554,3.9524509803921566,5.032088285229202,5.559039548022599,7.207692307692308,6.164788732394366,5.873529411764705,6.162204724409449,5.877777777777777,4.988785046728972,8.378636363636364,9.524545454545455,12.354166666666666,9.020535714285716,8.43972602739726,8.434482758620689,7.374456521739131,8.496103896103897,7.472413793103448,6.440476190476191,6.654337899543378,5.937777777777778,6.576076555023924,7.6220450281425896,6.200341296928328,3.722690763052209
"12.06 (Champaign, IL)",3.1666666666666665,3.95691658031427,6.4,6.65,3.0444444444444443,3.95691658031427,4.822222222222222,6.6,2.32,1.1029411764705883,1.2321428571428572,1.5444444444444445,1.85,2.8499999999999996,4.153333333333333,4.622222222222223,5.375,5.166666666666667,5.300000000000001,5.1,4.6,4.108333333333333,6.916666666666667,7.3,3.95691658031427,7.933333333333334,6.566666666666666,6.942857142857143,5.800000000000001,6.15,5.8,5.7,5.433333333333334,5.1,3.95691658031427,6.71111111111111,5.3,3.3846153846153846
"13.01 (Champaign, IL)",2.5971124620060793,5.45625,3.928688524590164,3.95,1.626086956521739,2.3995901639344264,2.3416164053075996,3.781625441696113,2.353456790123457,1.8258278145695364,2.6990588235294117,4.090732265446224,2.7750000000000004,1.0459919028340081,2.1824615384615385,2.14361088211047,3.032,2.4362745098039214,2.4227642276422765,2.111683848797251,1.6064864864864865,1.4466981132075472,4.308870967741935,5.025358851674641,7.473287671232876,4.997761194029851,4.430434782608696,4.490298507462687,3.7435064935064934,4.742477876106195,3.164331210191083,2.8003663003663,2.902923076923077,2.206578947368421,3.191254752851711,4.353324725629438,3.478515625,4.508423913043478
"13.02 (Champaign, IL)",4.34150417827298,6.8875,2.1461916461916464,1.9758992805755393,3.256331877729258,4.034567901234568,3.8042986425339365,5.1767676767676765,4.147510373443983,3.0876513317191283,2.705569007263923,5.1145,3.8857142857142857,2.218460388639761,1.2198467432950193,2.121235521235521,4.580281690140845,3.802926829268293,4.219047619047619,3.5602739726027393,3.255864811133201,3.0885196374622357,5.504558404558404,6.578787878787878,8.276190476190475,6.416271186440678,5.808720930232559,5.217073170731708,4.857276995305164,4.919178082191781,4.7972602739726025,4.077205882352941,4.140157480314961,3.7306122448979595,4.438578680203046,6.072682323856613,5.18659793814433,6.244144144144144
"14 (Champaign, IL)",3.549458483754513,7.6000000000000005,2.4226519337016574,2.7422680412371134,2.7064039408866996,2.8254612546125464,2.3591152815013405,2.8284629981024665,3.905592841163311,3.583422459893048,4.463095238095238,5.663421828908555,4.93,2.0211063829787235,2.1671304347826084,1.1033563218390805,1.9104294478527606,1.4229086229086227,1.7782608695652173,1.171072319201995,0.9141935483870967,1.857584683357879,3.593304535637149,4.262240663900415,5.988461538461538,4.293308550185874,3.2338582677165353,3.7987730061349696,3.085581395348837,3.965432098765432,2.165989847715736,1.5594919786096257,1.8363540569020023,1.4600877192982455,3.4166666666666665,4.421676300578035,4.033333333333333,5.758891454965358
"2 (Champaign, IL)",2.675,3.9875,5.566666666666666,4.8307692307692305,3.041176470588235,1.2847457627118644,0.9552995391705069,1.565979381443299,3.9743243243243245,4.838461538461538,6.1625,7.089130434782609,5.466666666666666,3.0676767676767676,4.27536231884058,2.0091463414634148,0.5958904109589042,0.9354838709677419,0.6054263565891472,1.326829268292683,1.3523809523809522,1.702247191011236,0.9589442815249267,2.326126126126126,3.8027027027027023,3.6232876712328768,3.5018867924528303,4.801612903225807,3.8950000000000005,5.2733333333333325,2.2421052631578946,1.746875,1.4378205128205128,2.3666666666666667,1.256273764258555,2.461419068736142,2.254368932038835,3.7006493506493503
"3.01 (Champaign, IL)",2.8116666666666665,4.74,4.738775510204081,4.84390243902439,2.182242990654206,1.6564516129032258,0.9644495412844036,1.2,3.345514950166113,4.046715328467153,5.360747663551402,5.996135265700484,5.133333333333334,2.3498800959232615,3.5020746887966805,1.44282982791587,0.9286585365853659,0.42323892519970946,0.5112219451371571,0.42394253790901837,0.6474198047419805,1.2144396551724137,1.736180904522613,2.6170854271356783,4.6,2.704733727810651,2.791845493562232,4.111304347826087,3.080909090909091,4.575,1.4272289156626505,1.0895327102803738,0.7706053975200583,1.6926829268292685,2.0740932642487047,3.2118589743589747,3.2235537190082644,4.811988304093568
"3.02 (Champaign, IL)",2.2891472868217053,4.333333333333333,5.011111111111111,5.033333333333333,2.2875,1.125,0.7704081632653061,1.2064814814814815,3.3932432432432433,3.8191489361702127,5.772,6.199999999999999,5.3,2.322340425531915,4.177272727272727,1.681686046511628,0.6368794326241135,0.4842818428184282,0.3609929078014184,0.7574358974358973,0.8272727272727273,1.4082089552238806,1.7684615384615385,2.3224489795918366,4.446153846153846,2.888888888888889,3.1911764705882355,4.345454545454545,3.75,5.1,1.7387755102040816,1.31875,1.0005494505494505,1.9666666666666666,1.6631578947368422,2.8949806949806947,2.6216216216216215,4.46
"4.01 (Champaign, IL)",3.0766129032258065,5.720000000000001,5.2371428571428575,5.168181818181818,2.4101123595505616,1.9337078651685393,1.4320819112627987,1.4090047393364928,3.5807692307692305,4.115833333333333,5.1025,6.146938775510204,5.1,2.038022813688213,3.323493975903615,1.1526129317980514,1.3313559322033899,0.5017713365539452,0.7695431472081218,0.37075268817204304,0.637037037037037,1.324738675958188,1.8981481481481481,2.8741935483870966,4.9350000000000005,2.845901639344262,3.0121495327102803,3.5875,2.9094890510948908,4.347619047619047,1.5345744680851063,1.0611888111888113,0.8341104294478527,1.4627737226277373,2.0963917525773197,3.3423076923076924,3.3746268656716416,4.828021978021979
"4.02 (Champaign, IL)",2.7801980198019804,5.05,4.905882352941177,4.640740740740741,2.1077380952380955,1.5934426229508196,0.9029411764705882,1.7179640718562872,3.1782178217821784,3.4588235294117644,4.510526315789474,5.692156862745098,4.6,1.5620833333333333,3.232125603864734,0.8861561119293079,1.26,0.6739409499358151,0.826865671641791,0.6258741258741258,0.32531645569620254,0.7777777777777778,2.074561403508772,3.3298507462686566,5.3,3.37,3.1767857142857143,3.913888888888889,3.1484848484848484,4.631818181818182,1.8171428571428572,1.3312236286919832,1.1618598382749326,1.6193277310924368,2.280597014925373,3.2324324324324323,3.228125,4.468939393939394
"5 (Champaign, IL)",2.0292253521126757,4.74,4.374074074074074,4.565476190476191,1.19288256227758,1.1073298429319371,0.9742724097788126,2.570212765957447,2.5821428571428573,2.913095238095238,4.332142857142857,4.945833333333334,4.078571428571428,1.45140625,3.030056179775281,1.8514204545454547,1.7185567010309277,1.1809426229508195,1.3757142857142857,1.2937704918032789,0.7811659192825111,0.6779644268774704,2.9124378109452733,3.775,6.197368421052632,4.142857142857143,3.857142857142857,4.239772727272728,3.733333333333333,5.046875,2.2425,1.918099547511312,1.786970684039088,2.0130434782608697,2.1097345132743364,3.1636849132176232,2.513138686131387,4.302816901408451
"53 (Champaign, IL)",3.5763239875389408,2.983333333333333,6.442857142857143,6.44,3.979047619047619,2.3205128205128207,2.179001721170396,1.2846625766871167,5.108149405772496,6.1046594982078854,7.7853503184713375,8.667857142857143,7.2,4.111633663366336,5.246532438478747,3.3889534883720933,0.9591772151898735,1.6532299741602066,1.7530434782608695,1.7469135802469136,2.100833333333333,2.8971428571428572,0.8678666666666667,1.7826510721247564,3.2738317757009345,2.768435754189944,2.929090909090909,4.141666666666667,3.415142857142857,4.8999999999999995,1.785623003194888,1.5681992337164752,1.6420068027210883,2.4380434782608695,2.138508064516129,3.135375599360682,3.183890577507599,5.202710843373493
"54.01 (Champaign, IL)",4.920481927710843,4.111764705882353,7.636206896551724,7.0103448275862075,4.611764705882353,3.2657142857142856,2.8726190476190476,1.1734246575342466,5.964596273291925,6.825,8.517592592592592,9.54326923076923,7.366666666666667,5.01,6.405607476635514,4.639574468085106,2.2462264150943394,2.529940119760479,2.280327868852459,2.76231884057971,3.2888888888888888,3.871764705882353,1.8198744769874478,1.1933333333333334,2.242248062015504,1.9537142857142857,2.329,3.1793939393939397,2.75177304964539,3.7666666666666666,1.7741379310344827,2.1907216494845363,2.2338658146964856,2.963888888888889,3.404716981132075,4.725105189340813,4.941988950276243,6.173701298701299
"54.02 (Champaign, IL)",7.0726415094339625,3.466666666666667,9.85,3.95691658031427,7.207142857142857,5.206666666666666,5.082539682539682,3.0454545454545454,7.773170731707316,9.166666666666666,11.504761904761905,12.242857142857144,9.7,7.231481481481482,8.162666666666667,5.949230769230769,3.7222222222222223,4.3621621621621625,4.39,4.681818181818182,5.09,5.973809523809524,3.2231481481481485,2.1759999999999997,1.2055793991416308,3.644666666666667,4.168292682926829,5.143243243243243,4.510169491525424,5.535,3.73135593220339,4.05,4.236363636363636,4.779999999999999,4.343589743589744,4.945977011494254,5.555000000000001,7.26
"55 (Champaign, IL)",5.601764705882353,7.966666666666666,8.11,7.751612903225807,5.228070175438597,4.269230769230769,3.4238805970149255,1.4198686371100164,6.288392857142857,6.612727272727272,7.93030303030303,9.014516129032257,7.916666666666667,4.8751937984496125,5.9292418772563185,4.296969696969697,3.1253164556962028,2.574736842105263,2.7717647058823527,2.7063492063492065,3.5264705882352945,3.9989795918367346,2.8183098591549296,1.7915730337078652,3.592948717948718,1.214151747655584,1.3634171907756814,2.4058939096267187,2.209833585476551,3.114814814814815,2.0456250000000002,2.1552631578947365,2.503422053231939,2.632857142857143,4.672566371681416,6.275792507204611,5.860550458715596,7.2648809523809526
"56.01 (Champaign, IL)",5.719553072625698,4.6125,7.066666666666666,7.5,5.447169811320754,4.36,3.845714285714286,1.7575868372943326,5.919724770642202,6.145161290322581,7.177777777777778,8.558823529411764,7.050000000000001,4.272636815920397,5.714361702127659,3.2622837370242213,3.585714285714286,2.763768115942029,3.2432432432432434,3.048695652173913,3.2,3.932608695652174,2.9623831775700937,2.363855421686747,4.245454545454545,1.3326041666666666,0.7373592630501535,1.2666666666666668,1.0454128440366972,2.2895833333333333,1.3337531486146095,2.188970588235294,2.4515081206496516,2.0696629213483146,4.699999999999999,6.225576923076924,5.817117117117117,7.161231884057971
"56.02 (Champaign, IL)",6.5633333333333335,7.87,6.561290322580645,6.544444444444444,5.730434782608696,5.5285714285714285,5.0008130081300814,3.0314285714285716,7.184070796460176,5.955172413793103,6.6000000000000005,8.316058394160583,6.89375,4.508264462809917,5.2092307692307696,3.721546961325967,4.818461538461539,4.126717557251909,4.39,3.653658536585366,3.8857142857142857,4.36376811594203,4.194782608695652,3.232051282051282,5.219354838709678,2.379907621247113,1.2671814671814672,0.9771739130434782,0.9046989720998532,1.0671232876712329,2.4718750000000003,2.9763157894736842,3.332795698924731,2.6052631578947367,5.975609756097561,7.174157303370786,7.034999999999999,8.371052631578948
"57.01 (Champaign, IL)",5.883333333333334,5.785714285714286,5.817142857142857,6.066666666666667,4.863636363636363,4.829411764705882,4.297630331753554,2.1288503253796094,5.977586206896552,5.570689655172414,6.433333333333333,7.41865671641791,6.9,3.8275747508305646,4.8475,3.185792349726776,4.201923076923077,3.0145985401459856,3.66,2.950387596899225,3.167307692307692,3.731858407079646,3.545142857142857,2.7618705035971223,4.548275862068966,2.1785604900459417,1.0255416191562143,0.918611111111111,0.7047401484865791,1.3628125,1.6824046920821116,2.1524193548387096,2.568421052631579,1.8475000000000001,5.246527777777778,6.528956834532374,6.40188679245283,7.584795321637427
"57.02 (Champaign, IL)",7.20952380952381,11.7,5.482352941176471,5.949999999999999,6.357692307692308,6.207999999999999,5.735820895522388,3.395698924731183,7.078378378378377,6.609999999999999,6.5,8.267796610169492,6.4,4.917592592592593,5.068181818181818,4.09076923076923,5.5875,4.403125,5.05,4.4375,4.3,4.948148148148148,4.8125,3.775,5.445454545454545,3.147328244274809,2.2596153846153846,1.1009389671361502,1.3810975609756098,0.6504201680672269,2.939814814814815,3.2196428571428575,3.9625,2.780952380952381,6.441935483870967,7.898349834983498,7.257575757575758,8.983673469387755
"58 (Champaign, IL)",4.190476190476191,5.15,5.741176470588236,6.075,3.535897435897436,3.0703703703703704,2.3777142857142857,0.9092436974789916,4.466115702479339,5.071052631578947,5.787234042553192,7.314035087719298,6.266666666666667,3.1670731707317072,4.562264150943396,2.172704081632653,2.327906976744186,1.407831325301205,1.7206896551724136,1.5113924050632912,1.8392405063291142,2.2944444444444443,1.7537037037037038,1.728125,3.721487603305785,1.9075601374570448,1.3315403422982885,2.4390476190476194,1.6540453074433659,2.9653465346534653,0.569940119760479,0.7042071197411003,0.9529182879377432,1.1666666666666667,3.5534883720930237,4.618794326241135,4.47093023255814,5.992063492063492
"59.01 (Champaign, IL)",3.778640776699029,4.166666666666667,5.742857142857143,5.5307692307692315,3.0500000000000003,2.5764705882352943,2.110897435897436,1.1358695652173914,4.397969543147208,4.327956989247312,5.798387096774194,6.440659340659341,5.7,2.697211155378486,3.894193548387097,1.5800268096514747,1.7911764705882351,1.0835714285714284,1.3448051948051947,1.0410764872521245,1.3484375,1.9291497975708503,1.5707964601769913,2.3276785714285713,4.04516129032258,2.0693693693693693,2.047682119205298,2.9555555555555557,2.168503937007874,3.3653846153846154,0.7262872628726287,0.40789473684210525,0.6175342465753425,0.8309734513274337,3.066666666666667,4.230625,4.067241379310345,5.524161073825503
"59.02 (Champaign, IL)",3.4264550264550264,5.04,5.296610169491525,5.2844444444444445,2.730508474576271,2.384567901234568,1.8018255578093305,1.0798598949211908,3.9882506527415145,4.4753086419753085,5.748198198198198,6.58146551724138,5.566666666666666,2.79633431085044,3.81027397260274,1.7797783933518005,1.5757142857142856,0.8436101083032491,1.06246719160105,0.8298056155507559,1.1686351706036746,1.8028428093645483,1.6167567567567567,2.2576601671309193,4.2716666666666665,2.4144067796610167,2.4665822784810127,3.389340101522843,2.5203208556149734,3.9509615384615384,0.9949019607843137,0.5951612903225807,0.6127583749109052,1.1513157894736843,2.775244299674267,3.98713503649635,3.785393258426966,5.336498516320475
"60 (Champaign, IL)",4.169444444444444,6.5,4.9,5.283333333333334,3.005263157894737,3.2680000000000002,2.576388888888889,1.7725000000000002,4.208,4.0375000000000005,5.51,5.933333333333334,3.95691658031427,2.1972972972972973,3.66,1.3081632653061224,2.41875,1.653179190751445,1.9340909090909089,1.4379084967320261,1.6140186915887849,1.8649999999999998,2.4101123595505616,3.0300000000000002,4.699999999999999,2.536206896551724,1.9896103896103894,2.457692307692308,1.7704545454545455,2.807142857142857,1.0392857142857141,0.773394495412844,1.1914027149321267,0.42962962962962964,3.729411764705882,4.801129943502825,4.744,6.2821428571428575
"7 (Champaign, IL)",2.0894433781190016,3.525,6.0233333333333325,6.004166666666666,2.3808333333333334,1.0135849056603774,1.1827814569536423,2.8622340425531916,3.5679525222551933,4.764143426294821,6.1129999999999995,6.5147540983606556,5.550000000000001,3.247181008902077,4.50989010989011,3.4062146892655365,1.2739622641509434,2.028,1.6580645161290322,2.0933333333333333,2.212962962962963,2.060593220338983,2.122463768115942,3.6483333333333334,4.377419354838709,5.277099236641221,4.811594202898551,5.874418604651162,5.287931034482758,6.596551724137932,3.4477272727272723,3.016190476190476,2.6795833333333334,3.710869565217391,0.7285456187895212,1.6465232974910395,1.2893939393939395,2.9358208955223883
"8 (Champaign, IL)",3.2317178244480345,2.6992537313432834,7.655868544600939,7.599180327868853,3.352836879432624,2.3348341232227487,2.662468085106383,4.387964148527529,4.552612704918033,5.440032154340836,7.739716312056737,7.595905834186285,6.5200000000000005,4.361815453863466,5.71643059490085,4.451900584795322,2.501133144475921,3.320141342756184,2.975925925925926,3.4866081229418224,3.5500802568218295,3.199276672694394,3.287441235728677,4.8446735395189,5.372192513368984,6.32037037037037,6.577547770700637,7.4,6.748364485981309,8.122222222222222,4.435901162790698,4.247356321839081,4.0003003003003,4.874846625766871,1.7252368647717484,1.0366993652625505,2.0209601081812036,3.651886353050769
"9.01 (Champaign, IL)",1.529449423815621,2.7772727272727273,7.58,6.586206896551724,2.081410256410256,1.41969696969697,2.078078078078078,4.105031446540881,2.9736943907156674,3.882857142857143,5.848192771084337,5.927952755905512,5.2,3.355855855855856,5.1746835443037975,4.046236559139785,2.2785714285714285,3.074107142857143,2.5228571428571427,3.4288888888888893,3.1116666666666664,2.4264957264957263,3.2752906976744187,5.184895833333333,5.638297872340425,6.315853658536585,6.183464566929134,7.219672131147541,6.401694915254237,7.385714285714286,4.589130434782609,4.042465753424658,3.8191860465116276,4.709090909090909,1.2968973747016705,2.0622323166774823,0.8389090909090908,1.841820580474934
"9.02 (Champaign, IL)",1.9863468634686348,4.45625,8.905555555555557,8.55,2.762700964630225,3.1382978723404253,3.9962447844228097,5.856994818652851,2.3542322097378277,3.19748427672956,4.399555555555556,3.7331196581196577,3.466666666666667,4.47947434292866,6.270403587443946,5.785026737967915,3.7105555555555556,4.761093247588424,4.530681818181818,4.752,4.5,4.176288659793815,5.075474683544304,6.29,7.43108108108108,7.579108635097493,7.418725099601593,8.432926829268293,7.657291666666667,8.906451612903226,6.0,5.570289855072464,5.353125,6.300000000000001,2.9352941176470586,3.724107142857143,1.8390080428954425,1.2279395604395604
