origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",7.117647058823529,12.9375,9.833333333333334,9.166666666666666,6.0,10.0,9.785714285714286,13.571428571428571,5.176470588235294,3.543859649122807,2.2027027027027026,5.170212765957447,2.75,5.588235294117647,5.2631578947368425,8.615384615384615,14.0,10.3,11.6,9.625,10.0,9.333333333333334,13.6,14.0,16.4,14.428571428571429,13.666666666666666,11.5,11.666666666666666,13.0,11.333333333333334,11.0,11.2,11.0,13.0,12.279069767441861,10.0,8.23076923076923
"12.05 (Champaign, IL)",7.794117647058823,14.0,13.2,14.0,7.875,12.0,12.12,15.25,6.605263157894737,5.63855421686747,5.425,4.1017964071856285,5.5,8.845238095238095,10.74074074074074,12.166666666666666,14.8,13.5,11.75,14.0,13.0,10.444444444444445,15.292682926829269,17.466666666666665,19.6,17.375,17.75,15.916666666666666,15.692307692307692,16.428571428571427,18.0,12.8,14.285714285714286,13.0,11.8,14.48314606741573,10.166666666666666,6.888888888888889
"12.06 (Champaign, IL)",6.0,,10.0,14.0,6.5,,10.0,12.5,5.0,2.5,2.0,4.333333333333333,3.0,6.0,4.5,7.9375,10.0,10.0,10.0,10.0,10.0,7.5,14.0,14.0,,14.0,12.0,14.0,10.0,13.0,12.0,12.0,11.0,11.0,,13.0,11.0,8.0
"13.01 (Champaign, IL)",5.5,12.0,9.384615384615385,6.9375,3.036363636363636,5.238095238095238,4.532258064516129,8.0,4.742857142857143,4.111111111111111,5.666666666666667,9.18840579710145,6.0,2.4224137931034484,4.6223776223776225,5.5638297872340425,6.333333333333333,4.918918918918919,5.416666666666667,4.0,2.75,2.7872340425531914,8.821428571428571,9.55,13.636363636363637,9.38888888888889,8.521739130434783,9.0,8.076923076923077,9.454545454545455,7.666666666666667,5.428571428571429,6.944444444444445,4.0,6.75,9.666666666666666,6.578947368421052,9.077922077922079
"13.02 (Champaign, IL)",8.487179487179487,13.8,4.74468085106383,4.111111111111111,6.52,8.142857142857142,7.757575757575758,11.1,7.828571428571428,6.606060606060606,5.536585365853658,10.345454545454546,6.0,4.409090909090909,2.8784313725490196,4.568627450980392,9.285714285714286,7.5625,8.5,7.181818181818182,7.470588235294118,5.419354838709677,10.923076923076923,13.142857142857142,14.6,11.708333333333334,10.857142857142858,11.666666666666666,9.090909090909092,9.083333333333334,9.3,7.909090909090909,8.52,6.333333333333333,8.692307692307692,12.435483870967742,10.23076923076923,11.695652173913043
"14 (Champaign, IL)",7.535714285714286,12.0087890625,6.7272727272727275,6.2727272727272725,5.65,4.818181818181818,4.146341463414634,5.95,7.256410256410256,7.3478260869565215,8.709677419354838,11.067796610169491,8.0,3.879432624113475,4.4766355140186915,2.8043478260869565,5.666666666666667,3.68,4.96875,2.788235294117647,2.159090909090909,3.142857142857143,6.513513513513513,9.0,12.0,8.482758620689655,6.708333333333333,6.95,5.518518518518518,8.166666666666666,4.904761904761905,3.641025641025641,4.0,2.4,6.166666666666667,9.657342657342657,8.409090909090908,10.486486486486486
"2 (Champaign, IL)",5.733333333333333,8.25,12.25,9.0,7.5,2.2,1.9615384615384615,3.0,8.0,12.0,13.666666666666666,14.0,11.0625,7.2,9.166666666666666,4.5,1.4666666666666666,1.6666666666666667,1.0714285714285714,3.7142857142857144,2.0,3.75,2.84,4.928571428571429,6.5,7.2,7.0,9.555555555555555,8.0,10.0,3.0,3.5,3.0,4.0625,2.923076923076923,5.029411764705882,4.666666666666667,8.23076923076923
"3.01 (Champaign, IL)",6.238095238095238,8.0,10.6,9.5,5.8125,3.823529411764706,1.9555555555555555,2.9166666666666665,7.68,8.764705882352942,11.222222222222221,12.653846153846153,11.0,4.73015873015873,7.115384615384615,4.082706766917293,2.0,0.8970588235294118,1.2608695652173914,1.1454545454545455,1.2916666666666667,2.8541666666666665,3.8653846153846154,5.684210526315789,9.0,5.96,6.464285714285714,8.777777777777779,6.857142857142857,8.777777777777779,3.6,2.4074074074074074,1.8865979381443299,3.7333333333333334,4.846153846153846,7.052083333333333,6.7368421052631575,9.73913043478261
"3.02 (Champaign, IL)",4.238095238095238,8.0,11.0,9.75,4.0,2.75,1.565217391304348,3.727272727272727,7.75,8.833333333333334,12.0,13.5,10.0,5.555555555555555,8.0,5.0,1.4,1.15625,0.8571428571428571,1.75,2.3333333333333335,2.5555555555555554,3.9166666666666665,5.0,9.2,5.6,6.75,7.25,7.0,9.666666666666666,4.8,3.0,2.5217391304347827,4.5,3.4166666666666665,6.761904761904762,5.5,9.11111111111111
"4.01 (Champaign, IL)",7.214285714285714,11.5,8.666666666666666,9.0,5.666666666666667,4.4,3.4193548387096775,4.0,8.0,9.857142857142858,10.6,13.0,10.0,4.774193548387097,6.631578947368421,3.19672131147541,2.9,1.6833333333333333,2.1578947368421053,1.4375,1.7894736842105263,2.9545454545454546,5.181818181818182,6.0,11.0,6.428571428571429,6.333333333333333,6.0,6.428571428571429,8.0,4.333333333333333,3.1666666666666665,2.288135593220339,3.2857142857142856,4.1875,7.25,6.857142857142857,10.066666666666666
"4.02 (Champaign, IL)",5.75,10.998046875,9.0,8.25,4.8125,4.0,2.4545454545454546,4.055555555555555,7.6923076923076925,7.8,10.0,11.4,9.0,3.676470588235294,6.868852459016393,1.8095238095238095,4.5,1.7464788732394365,3.0,1.75,1.0,2.24,4.3,7.5,10.0,7.5,7.625,7.6,7.1,8.0,4.666666666666667,2.869565217391304,2.6666666666666665,3.2,5.0,7.58,6.0,9.2
"5 (Champaign, IL)",4.7272727272727275,10.0,9.0,8.0,2.526315789473684,3.2,1.978494623655914,5.230769230769231,6.238095238095238,6.416666666666667,8.482758620689655,10.333333333333334,7.625,3.375,5.470588235294118,5.09433962264151,3.25,2.361111111111111,2.625,2.4642857142857144,1.4545454545454546,1.3333333333333333,5.375,7.416666666666667,11.666666666666666,8.0,7.4375,7.25,6.875,9.333333333333334,4.8,3.5294117647058822,3.871794871794872,5.222222222222222,4.615384615384615,6.868852459016393,5.0,8.766666666666667
"53 (Champaign, IL)",7.419354838709677,5.666666666666667,13.333333333333334,12.75,8.384615384615385,4.269230769230769,4.526315789473684,2.9740259740259742,10.88888888888889,12.348837209302326,14.25925925925926,16.21978021978022,13.0,8.980392156862745,11.975,7.421052631578948,2.1666666666666665,3.5853658536585367,4.454545454545454,2.769230769230769,4.0,6.0,2.096774193548387,3.6507936507936507,6.555555555555555,4.821428571428571,5.433333333333334,8.545454545454545,7.5675675675675675,10.588235294117647,4.85,3.590909090909091,3.5348837209302326,4.6,4.317073170731708,6.1502890173410405,5.96969696969697,9.619718309859154
"54.01 (Champaign, IL)",10.157894736842104,6.0,17.75,14.0,9.375,6.3,5.9,2.033333333333333,12.4375,14.066666666666666,14.947368421052632,17.46153846153846,15.0,11.142857142857142,13.6,9.25,4.866666666666666,5.666666666666667,5.181818181818182,6.5,7.0,7.75,4.166666666666667,2.278688524590164,4.75,3.5416666666666665,4.8125,6.4,6.171428571428572,7.8,3.8,4.666666666666667,5.0,7.5,5.962962962962963,7.666666666666667,8.38888888888889,11.3125
"54.02 (Champaign, IL)",11.0,1.0,21.0,,13.0,9.0,9.0,6.823529411764706,13.5,15.0,17.0,18.333333333333332,17.0,13.733333333333333,14.833333333333334,11.666666666666666,6.666666666666667,9.333333333333334,9.0,9.5,9.5,11.0,5.8,4.521739130434782,3.2941176470588234,6.909090909090909,8.0,10.0,8.5,13.0,6.0,7.0,9.2,11.0,8.0,8.285714285714286,7.0,11.0
"55 (Champaign, IL)",11.423076923076923,12.5,16.8,14.5,11.0,9.0,6.9523809523809526,2.611111111111111,13.038461538461538,12.375,14.25,18.714285714285715,14.0,9.107142857142858,11.35483870967742,9.846153846153847,6.75,5.782608695652174,5.833333333333333,6.857142857142857,7.25,7.384615384615385,5.291666666666667,3.6923076923076925,7.416666666666667,3.0303030303030303,3.7,5.326530612244898,4.757575757575758,6.466666666666667,4.565217391304348,3.4285714285714284,5.0,6.0,9.0,11.26923076923077,10.777777777777779,14.842105263157896
"56.01 (Champaign, IL)",12.083333333333334,10.208333333333332,13.875,12.25,12.75,8.416666666666666,8.529411764705882,3.3230769230769233,12.115384615384615,12.571428571428571,13.909090909090908,17.09090909090909,14.96875,8.676470588235293,10.083333333333334,5.857142857142857,7.25,6.333333333333333,6.75,6.769230769230769,5.5,7.388888888888889,5.461538461538462,4.857142857142857,8.0,3.0919540229885056,1.8630136986301369,2.8333333333333335,2.033333333333333,5.6,2.526315789473684,4.125,4.85,4.833333333333334,8.857142857142858,12.555555555555555,11.294117647058824,13.95
"56.02 (Champaign, IL)",13.0,13.0,10.0,10.0,11.6,11.0,10.2,5.708333333333333,13.833333333333334,13.0,12.833333333333334,16.2,12.0,9.142857142857142,9.88888888888889,8.6,8.6,8.75,10.0,6.0,9.0,9.0,9.571428571428571,6.636363636363637,11.142857142857142,5.352941176470588,3.6363636363636362,1.8823529411764706,2.2162162162162162,3.25,5.529411764705882,6.461538461538462,7.111111111111111,6.0,10.833333333333334,13.789473684210526,14.142857142857142,16.375
"57.01 (Champaign, IL)",12.75,10.21875,12.75,11.0,10.0,9.0,9.6,4.592592592592593,13.285714285714286,11.0,11.75,16.75,13.0,7.172413793103448,8.75,6.0588235294117645,8.666666666666666,6.666666666666667,7.2,6.7,6.333333333333333,7.375,7.095238095238095,6.304347826086956,9.5,4.9245283018867925,2.1875,2.5681818181818183,1.9223300970873787,4.5,4.352941176470588,4.866666666666666,5.466666666666667,3.0,11.285714285714286,12.902439024390244,12.642857142857142,14.538461538461538
"57.02 (Champaign, IL)",12.5,22.0,10.0,12.875,11.75,12.25,11.5,6.7272727272727275,14.0,13.5,12.5,16.2,13.0,8.0,8.0,6.0,10.505208333333332,7.75,9.0,8.0,7.75,9.666666666666666,10.666666666666666,7.375,13.0,6.615384615384615,5.666666666666667,3.1333333333333333,4.4,3.6904761904761907,5.666666666666667,7.2727272727272725,7.75,5.5,12.5,15.304347826086957,14.8125,16.5
"58 (Champaign, IL)",9.0,7.0,11.5,27.0,8.142857142857142,6.6,5.517241379310345,1.880952380952381,9.8,11.0,11.571428571428571,16.0,13.0,7.4,11.4,5.055555555555555,4.333333333333333,3.7301587301587302,4.222222222222222,4.222222222222222,4.75,5.5,4.230769230769231,4.384615384615385,6.75,4.592592592592593,3.5,5.5,4.142857142857143,6.352941176470588,1.896551724137931,1.7142857142857142,2.08,2.5,8.0,9.242424242424242,9.5,11.0
"59.01 (Champaign, IL)",8.272727272727273,8.0,11.0,10.666666666666666,7.8,6.0,4.526315789473684,2.68,9.5,9.75,11.6,13.0,12.0,5.714285714285714,8.25,3.9761904761904763,3.3333333333333335,2.4657534246575343,3.3157894736842106,2.5625,3.7777777777777777,4.117647058823529,3.888888888888889,4.722222222222222,8.0,4.461538461538462,4.466666666666667,5.857142857142857,4.85,7.833333333333333,1.7619047619047619,0.875,1.4285714285714286,3.0,5.714285714285714,8.606060606060606,8.0,11.3125
"59.02 (Champaign, IL)",7.571428571428571,13.0,12.666666666666666,15.0,6.3,5.6,4.090909090909091,2.46,9.172413793103448,9.53125,11.296296296296296,13.470588235294118,10.0,6.469135802469136,8.563636363636364,5.317073170731708,3.4210526315789473,2.0245901639344264,2.4054054054054053,2.109090909090909,2.8333333333333335,3.46,3.4166666666666665,4.523809523809524,8.142857142857142,4.793103448275862,5.44,6.2,5.155555555555556,7.130434782608695,2.36,1.4339622641509433,1.348623853211009,2.8947368421052633,5.7368421052631575,8.503759398496241,7.4375,11.307692307692308
"60 (Champaign, IL)",8.666666666666666,11.0,8.0,12.5,5.5,7.125,5.4,4.125,8.545454545454545,8.5,11.5,12.5,,5.142857142857143,6.0,3.8181818181818183,5.5,4.384615384615385,4.666666666666667,3.1818181818181817,3.4,4.333333333333333,5.6,8.0,9.9375,5.142857142857143,5.25,7.0,3.5714285714285716,6.5,2.75,1.7777777777777777,3.130434782608696,1.0,8.0,10.466666666666667,11.0,12.444444444444445
"7 (Champaign, IL)",4.4423076923076925,5.0,11.5,12.033333333333333,4.636363636363637,2.1578947368421053,2.641509433962264,5.833333333333333,6.96969696969697,10.142857142857142,12.142857142857142,12.352941176470589,9.1875,7.068965517241379,9.7,9.297297297297296,2.5,4.545454545454546,3.909090909090909,4.083333333333333,5.5,4.333333333333333,3.8,5.555555555555555,5.0,8.461538461538462,10.727272727272727,11.0,10.0,13.0,7.0,6.333333333333333,4.375,9.0,1.5,3.5377358490566038,2.1176470588235294,6.181818181818182
"8 (Champaign, IL)",6.96,5.142857142857143,16.714285714285715,15.9,7.313253012048193,4.9375,6.040816326530612,8.492537313432836,9.60122699386503,11.417322834645669,13.1,13.670103092783505,13.0,9.328,12.253968253968255,9.962025316455696,5.321428571428571,7.0,6.358974358974359,7.869565217391305,7.486486486486487,7.102941176470588,5.977011494252873,7.568627450980392,8.615384615384615,9.915492957746478,12.41891891891892,13.375,12.904761904761905,15.368421052631579,8.97872340425532,8.458333333333334,8.043478260869565,10.333333333333334,3.776595744680851,2.498847926267281,4.409836065573771,7.842105263157895
"9.01 (Champaign, IL)",3.5308641975308643,5.0,16.333333333333332,13.5,4.285714285714286,2.1,4.27906976744186,8.3,5.823529411764706,8.058823529411764,10.285714285714286,10.894736842105264,9.546875,6.961538461538462,10.833333333333334,8.6,4.0,6.863636363636363,5.0,7.666666666666667,6.0,4.666666666666667,6.366666666666666,8.5,10.0,9.75,11.777777777777779,14.375,13.0,14.2,9.0,9.0,7.285714285714286,11.0,2.1363636363636362,4.7207207207207205,1.7564102564102564,3.8333333333333335
"9.02 (Champaign, IL)",3.85,6.333333333333333,14.0,12.5,5.129032258064516,6.0,8.65625,12.068965517241379,4.85,6.4,7.571428571428571,7.7384615384615385,7.0,8.163636363636364,11.862068965517242,11.333333333333334,7.636363636363637,9.75,10.0,9.166666666666666,9.428571428571429,7.7894736842105265,10.62962962962963,11.238095238095237,12.4,13.9375,14.333333333333334,17.166666666666668,14.6,17.0,12.11111111111111,12.0,10.823529411764707,10.875,5.64,7.815450643776824,3.742857142857143,2.6678571428571427
