origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",8.0,12.5,10.0,9.0,7.6,10.071428571428571,10.333333333333334,13.166666666666666,7.132352941176471,4.619047619047619,3.210526315789474,5.3,1.5,6.407407407407407,5.266666666666667,8.91304347826087,10.666666666666666,11.357142857142858,10.0,11.0,9.0,9.416666666666666,13.277777777777779,16.285714285714285,17.0,14.0,13.6,14.5,13.5,12.0,12.6,11.833333333333334,11.857142857142858,11.142857142857142,11.857142857142858,12.083333333333334,10.5,8.625
"12.05 (Champaign, IL)",9.35,13.4,12.5,13.3,8.235294117647058,11.666666666666666,11.88,15.076923076923077,8.146067415730338,8.35483870967742,9.46808510638298,4.409448818897638,3.0,8.357142857142858,10.340909090909092,11.65625,15.333333333333334,13.133333333333333,12.0,12.529411764705882,11.0,10.590909090909092,15.191489361702128,16.0,18.0,17.695652173913043,17.0,16.166666666666668,18.0,16.5,17.09090909090909,13.1,13.94,13.785714285714286,13.15,13.35897435897436,11.212121212121213,8.160714285714286
"12.06 (Champaign, IL)",6.0,,12.0,11.5,5.0,,9.0,14.5,4.5,2.0,1.5,3.0,3.0,8.0,8.0,8.5,10.0,10.0,10.0,10.0,9.0,7.0,14.0,14.0,,15.666666666666666,12.0,13.0,14.0,13.0,12.0,12.0,10.5,11.0,,12.25,11.0,6.583333333333334
"13.01 (Champaign, IL)",5.380952380952381,10.333333333333334,6.0,6.285714285714286,3.2142857142857144,4.823529411764706,4.794117647058823,8.285714285714286,4.74468085106383,4.25,5.956521739130435,9.84,5.333333333333333,2.159235668789809,4.301587301587301,4.393939393939394,7.5,6.318181818181818,4.0,5.619047619047619,4.25,3.7777777777777777,9.619047619047619,11.6,14.0,10.416666666666666,11.0,8.125,9.0,7.5,8.5,5.913043478260869,6.7384615384615385,4.888888888888889,6.384615384615385,9.061224489795919,7.0,8.631578947368421
"13.02 (Champaign, IL)",9.6,16.0,5.0,4.3,8.5,8.333333333333334,7.355555555555555,10.375,8.447368421052632,7.125,4.714285714285714,9.44,7.25,5.092307692307692,2.806122448979592,5.827586206896552,9.0,8.23076923076923,7.0,8.125,7.009433962264151,7.7272727272727275,11.033333333333333,12.0,14.333333333333334,11.421052631578947,12.0,8.5,8.75,8.0,9.125,8.6,8.580645161290322,9.0,9.352941176470589,11.818181818181818,14.75,11.538461538461538
"14 (Champaign, IL)",7.555555555555555,12.333333333333334,4.666666666666667,5.333333333333333,6.555555555555555,7.142857142857143,7.673913043478261,8.1,9.625,9.0,8.285714285714286,11.928571428571429,8.0,5.550724637681159,4.5,3.404109589041096,4.5,4.666666666666667,5.5,4.909090909090909,3.2,6.573529411764706,10.386363636363637,11.75,10.333333333333334,10.333333333333334,6.5,7.5,7.571428571428571,4.0,6.2105263157894735,4.020833333333333,5.755905511811024,4.529411764705882,9.333333333333334,11.75,13.714285714285714,10.909090909090908
"2 (Champaign, IL)",6.0,8.5,12.0,13.0,7.0,3.2,3.0,3.4,8.333333333333334,12.0,11.5,12.75,12.0,6.9,12.0,4.666666666666667,1.52,2.076923076923077,1.0,3.5,3.3333333333333335,3.1,2.6153846153846154,4.875,8.0,6.5,7.666666666666667,10.0,9.0,10.0,5.833333333333333,3.6666666666666665,3.1538461538461537,5.5,2.4761904761904763,5.4,6.0,7.333333333333333
"3.01 (Champaign, IL)",5.333333333333333,10.0,12.0,9.0,4.666666666666666,3.0,1.7142857142857142,3.909090909090909,8.0,9.5,11.142857142857142,10.5,10.0,4.142857142857143,7.0,2.9473684210526314,1.5,0.9473684210526315,1.0,1.0666666666666667,1.6666666666666667,3.1666666666666665,5.0,6.785714285714286,9.25,5.6,6.0,8.0,6.666666666666667,9.0,3.75,3.125,2.5135135135135136,4.0,3.5714285714285716,7.066666666666666,7.166666666666667,9.666666666666666
"3.02 (Champaign, IL)",4.0,7.5,10.5,10.0,6.5,2.0,1.4285714285714286,2.6666666666666665,7.333333333333333,8.1,11.0,12.0,11.0,5.5,7.0,2.9375,1.0,0.8888888888888888,1.0,2.3,2.3333333333333335,3.0,3.0,7.333333333333333,9.5,6.375,6.333333333333334,9.0,7.0,11.0,2.0,3.0,2.4166666666666665,3.0,4.0,7.0,7.0,9.0
"4.01 (Champaign, IL)",6.5,11.0,10.0,9.96875,5.0,4.0,2.5,3.25,7.666666666666667,7.0,11.0,10.0,10.0,4.666666666666667,6.75,2.1702127659574466,3.0,1.588235294117647,1.5714285714285714,0.9090909090909091,1.75,3.25,4.166666666666667,6.0,9.0,6.0,7.666666666666667,6.0,6.0,7.0,4.166666666666667,2.7333333333333334,2.2045454545454546,3.6153846153846154,4.125,5.9375,7.0,10.0
"4.02 (Champaign, IL)",6.75,11.0,10.0,8.5,3.5,3.25,2.3333333333333335,3.7857142857142856,7.0,7.375,8.833333333333334,12.0,9.0,3.3333333333333335,5.571428571428571,2.2413793103448274,1.0,1.8392857142857142,2.0,2.0,0.6666666666666666,2.0,4.0,7.5,10.75,4.0,7.0,8.0,6.0,7.666666666666667,3.958333333333333,2.875,2.7903225806451615,3.230769230769231,5.8,7.111111111111111,6.0,10.5
"5 (Champaign, IL)",4.555555555555555,9.5,7.875,9.0,2.0,1.8125,2.1914893617021276,5.636363636363637,5.0,7.0,9.0,11.0,8.0,2.55,5.235294117647059,3.135135135135135,3.5,3.1379310344827585,2.6666666666666665,3.066666666666667,1.875,1.4875,6.45,8.0,11.5,9.75,10.0,8.8,8.0,8.833333333333332,5.666666666666667,4.142857142857143,4.109375,4.75,4.142857142857143,7.137931034482759,5.2,9.6
"53 (Champaign, IL)",7.0,2.0,13.25,12.166666666666666,7.5,5.25,5.714285714285714,3.2222222222222223,10.125,11.6,13.666666666666666,14.88888888888889,14.0,9.5,11.23076923076923,7.395348837209302,1.5,4.758620689655173,6.0,4.777777777777778,5.545454545454546,5.333333333333333,1.6082474226804124,4.333333333333333,9.0,5.3125,5.416666666666667,9.333333333333334,6.0,9.666666666666666,4.565217391304348,4.6875,4.491525423728813,6.153846153846154,4.176470588235294,5.961538461538462,6.0,11.068965517241379
"54.01 (Champaign, IL)",9.0,2.0,16.0,15.5,9.0,7.166666666666667,5.75,2.1818181818181817,11.8,15.0,15.5,17.0,13.75,10.333333333333334,12.5,7.0,4.5,5.142857142857143,5.0,6.0,7.0,8.666666666666666,4.151515151515151,3.6,4.6,4.214285714285714,4.25,6.428571428571429,6.0,8.0,3.533333333333333,4.0,4.782608695652174,6.75,6.571428571428571,7.925,9.333333333333334,12.363636363636363
"54.02 (Champaign, IL)",12.8,8.5,21.0,,12.59375,10.0,9.375,6.0,12.5,15.5,16.0,18.4,17.0,12.75,14.5,11.5,7.0,9.0,9.0,9.666666666666666,10.0,10.666666666666666,5.842105263157895,4.4,3.6666666666666665,7.105263157894737,8.0,9.0,10.8,11.5,7.705882352941177,8.0,8.4,10.0,8.0,7.733333333333333,7.6,13.6
"55 (Champaign, IL)",12.0,15.5,15.0,12.5,10.25,9.0,6.842105263157895,2.7058823529411766,15.0,12.083333333333332,15.5,21.0,12.666666666666666,9.25,10.516129032258064,8.675675675675675,6.0,5.1875,6.0,5.428571428571429,6.5,8.0,6.21875,4.826086956521739,7.583333333333334,3.259259259259259,3.2941176470588234,5.625,5.0,6.5,3.870967741935484,3.4285714285714284,5.277777777777778,7.0,8.9,10.392857142857142,11.571428571428571,12.4
"56.01 (Champaign, IL)",11.5,8.0,13.0,13.0,10.75,8.5,8.333333333333334,4.564102564102564,12.090909090909092,13.0,13.5,17.0,14.0,7.352941176470588,10.222222222222221,6.571428571428571,7.5,6.896551724137931,6.5,6.521739130434782,7.222222222222222,8.884615384615385,6.426666666666667,4.470588235294118,8.0,2.8297872340425534,1.75,2.5,3.0,6.0,3.257425742574257,5.076923076923077,5.511111111111111,4.6,10.333333333333334,12.288135593220339,11.333333333333334,14.195652173913043
"56.02 (Champaign, IL)",12.666666666666666,17.333333333333332,10.0,11.0,12.0,10.5,10.1,7.571428571428571,13.333333333333334,12.666666666666666,14.0,16.428571428571427,14.0,8.333333333333334,9.0,7.03125,10.5,8.166666666666666,10.0,7.125,7.625,8.0,8.64,6.384615384615385,11.0,5.354838709677419,3.0,2.878787878787879,2.923076923076923,5.5,4.72972972972973,6.166666666666667,6.633333333333334,5.0,14.0,13.545454545454545,12.857142857142858,17.142857142857142
"57.01 (Champaign, IL)",12.444444444444445,10.0,10.0,11.5,9.0,10.0,8.733333333333333,4.863636363636363,11.777777777777779,12.5,11.8,14.333333333333334,13.0,7.083333333333333,9.272727272727273,5.96875,9.2,6.260869565217392,8.0,6.3,6.2,8.076923076923077,8.142857142857142,7.222222222222222,10.0,5.228571428571429,2.36,2.526315789473684,1.9642857142857142,4.714285714285714,4.127272727272727,5.0,5.6923076923076925,4.0,10.1875,12.366666666666667,12.0,14.9375
"57.02 (Champaign, IL)",15.0,22.0,14.0,12.0,11.666666666666666,12.5,11.333333333333334,7.0,13.0,14.0,13.0,16.5,13.0,9.6,7.5,8.166666666666666,10.857142857142858,10.0,11.0,9.0,6.0,9.5,9.6,10.5,11.75,6.833333333333333,5.0,4.888888888888889,6.266666666666667,3.2,6.615384615384615,7.0,8.833333333333334,7.0,10.0,15.3,14.75,15.666666666666666
"58 (Champaign, IL)",8.5,15.0,11.0,14.0,7.0,7.0,5.2,2.5,10.4,10.333333333333334,11.0,14.5,12.5,7.25,10.833333333333334,4.735294117647059,5.0,3.230769230769231,4.0,3.5,4.285714285714286,4.5,4.269230769230769,4.0,8.166666666666668,3.625,2.75,3.5,3.909090909090909,7.0,1.7642857142857142,1.5,2.2884615384615383,2.5,9.0,9.8,9.857142857142858,11.0
"59.01 (Champaign, IL)",8.75,11.0,10.0,11.0,8.0,6.0,5.0,2.1666666666666665,9.25,7.5,10.0,12.333333333333334,12.0,5.6,8.833333333333334,3.4285714285714284,4.5,2.5,2.541666666666667,2.2666666666666666,3.230769230769231,3.642857142857143,4.333333333333333,4.5,7.666666666666667,3.0,3.4545454545454546,5.0,5.5,6.0,2.357142857142857,0.9130434782608695,1.6511627906976745,2.0555555555555554,6.0,8.052631578947368,7.0,11.666666666666666
"59.02 (Champaign, IL)",8.0,11.0,10.5,10.0,9.0,5.0,3.6666666666666665,2.6363636363636362,8.0,9.2,12.0,15.0,12.0,5.6923076923076925,8.6,3.23728813559322,3.6666666666666665,2.393939393939394,2.5714285714285716,2.130434782608696,2.7916666666666665,4.107142857142857,5.0,5.0,8.0,2.0,4.833333333333333,6.0,5.0,8.416666666666668,2.8333333333333335,1.2758620689655173,1.84,4.5,6.2,7.958333333333333,7.0,10.833333333333334
"60 (Champaign, IL)",8.0,11.0,9.0,10.166666666666668,5.0,7.0,6.0,4.666666666666667,6.0,8.666666666666666,9.0,11.0,,3.0,6.0,2.142857142857143,7.0,3.6666666666666665,3.0,3.0,3.6666666666666665,4.5,7.5,8.0,9.0,6.0,3.8,5.0,4.2,6.0,3.4285714285714284,1.8,2.5714285714285716,3.5,8.0,11.5,10.0,13.0
"7 (Champaign, IL)",4.380952380952381,7.0,11.0,11.0,6.5,2.9523809523809526,3.142857142857143,4.9,7.954545454545454,10.0,11.5,11.333333333333334,12.0,6.833333333333333,9.7,7.333333333333333,2.909090909090909,4.571428571428571,4.0,5.230769230769231,5.0,4.09375,4.591836734693878,6.4,7.0,8.75,10.0,10.0,9.5,11.5,8.0,6.3076923076923075,5.32,7.8,1.91,3.8780487804878048,2.857142857142857,6.166666666666667
"8 (Champaign, IL)",6.96078431372549,4.157894736842105,15.5,15.0,7.275,5.5,5.931034482758621,8.38,8.849056603773585,10.733333333333333,13.833333333333334,13.214285714285714,12.0,9.446808510638299,11.857142857142858,9.695121951219512,7.285714285714286,7.879310344827586,7.074999999999999,8.565217391304348,7.962962962962963,7.333333333333333,6.895238095238096,8.9,11.0,10.393939393939394,10.75,13.88888888888889,12.5,15.0,8.170731707317072,9.34375,9.144736842105264,11.136363636363637,4.936507936507937,2.4936386768447836,5.178571428571429,6.87012987012987
"9.01 (Champaign, IL)",3.525,5.666666666666667,14.0,12.0,4.5,3.769230769230769,4.833333333333333,7.666666666666667,6.048780487804878,8.333333333333334,9.714285714285714,10.6,11.0,6.64,9.166666666666666,8.03448275862069,6.0,7.037037037037037,5.5,7.75,7.166666666666667,5.0588235294117645,6.708333333333333,9.090909090909092,9.363636363636363,10.631578947368421,12.0,14.0,11.916666666666668,14.923076923076923,9.333333333333334,8.8,8.76923076923077,10.0,3.4130434782608696,4.7254901960784315,1.5833333333333333,3.9215686274509802
"9.02 (Champaign, IL)",4.909090909090909,10.571428571428571,17.375,15.375,5.857142857142857,7.805555555555555,8.545454545454545,12.363636363636363,5.420765027322404,7.368421052631579,8.44,5.9,6.0,9.574468085106384,11.148148148148149,12.340909090909092,8.846153846153847,10.580645161290322,9.0,10.916666666666666,10.833333333333334,8.444444444444445,10.88659793814433,13.147058823529411,13.764705882352942,15.936170212765957,17.666666666666668,18.666666666666668,15.88888888888889,18.88888888888889,13.571428571428571,12.153846153846153,11.81578947368421,12.8,7.686274509803922,8.0,4.787234042553192,2.725
