origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",7.5,12.96875,9.333333333333334,7.0,5.888888888888889,9.0,9.615384615384615,12.333333333333334,4.814814814814815,3.4444444444444446,2.171875,4.981132075471698,4.0,5.454545454545454,5.38,8.333333333333334,12.0,10.454545454545455,10.0,10.25,9.0,8.266666666666667,13.529411764705882,14.5,15.0,15.0,14.0,12.2,11.2,14.0,11.333333333333334,10.0,10.0,10.0,11.0,11.894736842105264,10.454545454545455,7.473684210526316
"12.05 (Champaign, IL)",8.382352941176471,14.0,13.5,11.833333333333334,7.545454545454546,13.0,10.666666666666666,15.2,6.216216216216216,5.5964912280701755,5.489795918367347,4.464516129032258,4.0,8.262295081967213,9.790322580645162,12.090909090909092,12.666666666666666,11.833333333333334,11.75,13.181818181818182,11.0,8.88888888888889,15.513513513513514,15.0,17.0,15.75,17.0,16.5,14.882352941176471,16.125,16.0,15.0,14.375,13.5,12.0,13.671875,10.67741935483871,6.896551724137931
"12.06 (Champaign, IL)",5.5,,10.0,14.0,6.5,,9.0,12.5,5.0,2.5,2.5,3.6666666666666665,3.0,4.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,14.0,14.0,,14.0,12.0,17.0,10.0,13.0,12.0,12.0,11.0,11.0,,12.0,11.0,6.5
"13.01 (Champaign, IL)",5.561224489795919,11.5,7.454545454545454,6.8125,3.4324324324324325,5.0,4.661538461538462,8.266666666666667,4.986666666666666,4.534090909090909,5.75,9.089887640449438,4.0,2.4279279279279278,4.508620689655173,4.752808988764045,6.3,4.909090909090909,5.066666666666666,4.5,4.0,2.9402985074626864,8.393939393939394,10.125,12.833333333333334,9.344827586206897,9.16,7.916666666666667,7.323529411764706,7.909090909090909,6.933333333333334,5.5,5.975,3.25,6.785714285714286,8.98076923076923,7.555555555555555,9.016129032258064
"13.02 (Champaign, IL)",8.26086956521739,13.0,4.225,4.166666666666667,6.409090909090909,7.333333333333333,7.254901960784314,10.115384615384615,7.822222222222222,6.121212121212121,5.371428571428571,10.19047619047619,3.0,4.523809523809524,2.6401673640167362,4.287356321839081,9.0,7.555555555555555,8.375,7.052631578947368,6.75,5.461538461538462,11.647058823529411,11.9,14.75,11.117647058823529,10.235294117647058,9.5,8.636363636363637,8.857142857142858,9.130434782608695,7.5,8.153846153846153,7.5,8.588235294117647,12.013698630136986,9.5,11.529411764705882
"14 (Champaign, IL)",7.625,12.00439453125,3.0,5.538461538461538,5.777777777777778,5.3125,4.403225806451613,6.075,7.7407407407407405,6.863636363636363,8.5,11.304347826086957,8.0,4.0,4.468468468468468,2.563380281690141,3.4,3.43609022556391,5.0,2.514705882352941,2.121212121212121,2.8867924528301887,6.166666666666667,10.222222222222221,12.0,7.875,7.521739130434782,7.428571428571429,6.586206896551724,6.875,5.4,3.341463414634146,3.522727272727273,5.571428571428571,6.529411764705882,9.401515151515152,8.842105263157896,10.653846153846153
"2 (Champaign, IL)",5.8,8.125,11.875,10.0,6.25,2.4,1.8846153846153846,2.25,8.6,9.5,12.0,14.666666666666666,11.0,6.777777777777778,8.857142857142858,6.1,1.2666666666666666,2.0,1.0769230769230769,3.3333333333333335,3.0,3.5714285714285716,2.3076923076923075,4.8,6.333333333333333,7.333333333333333,7.0,10.0,8.0,10.0,4.25,3.0,4.2,4.03125,2.25,5.428571428571429,4.571428571428571,7.705882352941177
"3.01 (Champaign, IL)",6.043478260869565,8.5,9.333333333333334,9.333333333333334,5.166666666666667,3.625,2.0,2.926829268292683,7.25,8.352941176470589,10.75,12.434782608695652,10.0,4.880597014925373,7.166666666666667,4.02054794520548,1.9333333333333333,0.8979591836734694,1.4444444444444444,0.9411764705882353,1.48,2.575,4.564102564102564,5.421052631578948,9.0,6.0,6.444444444444445,8.0,6.5,9.0,3.5,2.80327868852459,1.9844961240310077,4.3,4.384615384615385,7.046296296296297,6.555555555555555,9.807692307692308
"3.02 (Champaign, IL)",4.666666666666667,8.0,10.0,10.0,5.285714285714286,2.5,1.9,2.75,6.833333333333333,8.0,11.75,12.333333333333334,9.5,4.7272727272727275,8.333333333333334,4.909090909090909,1.8181818181818181,1.2121212121212122,1.0,1.75,1.6666666666666667,3.25,4.0588235294117645,5.25,7.6,6.222222222222222,6.8,8.5,7.75,10.333333333333334,4.0,2.9473684210526314,2.303030303030303,4.375,2.6,6.388888888888889,5.0,9.208333333333334
"4.01 (Champaign, IL)",7.3,11.5,11.0,10.333333333333334,4.75,4.75,3.4857142857142858,3.5294117647058822,7.5,8.625,9.75,12.416666666666666,10.0,4.138888888888889,7.3076923076923075,3.6530612244897958,2.7777777777777777,1.540983606557377,2.8181818181818183,1.775,2.3684210526315788,3.0555555555555554,4.071428571428571,6.0,10.0,6.0,6.454545454545454,8.5,6.416666666666667,8.0,3.6363636363636362,2.8,2.5185185185185186,3.25,5.5,7.966101694915254,6.857142857142857,10.133333333333333
"4.02 (Champaign, IL)",6.25,11.0,10.75,8.0,4.625,4.0,2.1333333333333333,4.25,6.0,8.4,6.0,9.5,9.0,3.2083333333333335,6.447368421052632,1.7391304347826086,2.5,1.456140350877193,1.4,1.368421052631579,1.3333333333333333,1.375,4.2727272727272725,6.666666666666667,10.0,6.0,5.0,8.0,6.5,10.5,4.0,3.0,3.1458333333333335,3.5,4.0,7.434782608695652,5.666666666666667,8.833333333333334
"5 (Champaign, IL)",4.2592592592592595,10.0,7.4,7.6,2.5416666666666665,2.1,2.076923076923077,5.2,5.222222222222222,5.842105263157895,8.3,10.363636363636363,7.5,3.0405405405405403,5.777777777777778,4.423076923076923,3.857142857142857,2.3333333333333335,3.230769230769231,2.764705882352941,1.631578947368421,1.5679012345679013,5.5,7.833333333333333,11.666666666666666,7.2727272727272725,7.647058823529412,8.0,6.5,8.5,4.714285714285714,3.8,3.5588235294117645,3.8333333333333335,4.75,6.901408450704225,5.444444444444445,8.571428571428571
"53 (Champaign, IL)",7.566666666666666,5.333333333333334,13.333333333333334,12.625,8.222222222222221,4.5,4.465116279069767,2.763157894736842,10.214285714285714,12.294117647058824,13.666666666666666,15.720588235294118,11.0,8.285714285714286,11.027777777777779,5.230769230769231,2.9,3.03125,3.111111111111111,3.5,3.0,5.733333333333333,2.134453781512605,3.789473684210526,6.454545454545454,5.357142857142857,5.0,8.625,6.827586206896552,10.0,3.411764705882353,3.0,3.4615384615384617,5.285714285714286,4.4375,6.101851851851852,6.074074074074074,10.659090909090908
"54.01 (Champaign, IL)",9.714285714285714,8.75,15.571428571428571,14.0,9.666666666666666,6.5,6.0,2.7037037037037037,12.057142857142857,14.0,14.5,16.454545454545453,15.0,10.25,12.727272727272727,11.470588235294118,4.473684210526316,5.428571428571429,5.4,6.25,7.0,7.857142857142857,3.4871794871794872,2.315068493150685,4.666666666666667,3.4545454545454546,4.853658536585366,6.266666666666667,6.032258064516129,7.333333333333333,4.125,4.571428571428571,4.0625,6.0,6.3,7.318181818181818,7.9,12.533333333333333
"54.02 (Champaign, IL)",12.0,1.0,34.0,,10.5,7.5,10.0,5.0,13.0,15.0,15.5,18.0,17.0,12.4,14.845238095238095,11.0,6.333333333333334,8.75,8.0,10.0,9.5,11.0,7.0,4.346153846153846,2.6875,6.875,8.6,9.5,9.0,12.5,7.0,8.0,8.2,11.0,6.0,8.071428571428571,7.333333333333333,11.75
"55 (Champaign, IL)",11.6875,12.0,15.0,12.5,11.666666666666666,8.666666666666666,7.222222222222222,2.7254901960784315,12.8,13.538461538461538,14.5,17.142857142857142,14.0,10.375,12.176470588235293,10.454545454545455,6.8,5.8,5.25,5.2,7.125,8.88888888888889,6.153846153846154,3.5853658536585367,7.0,2.2547169811320753,3.392857142857143,4.7936507936507935,4.7407407407407405,5.357142857142857,4.5,3.5555555555555554,6.75,5.5,9.5,11.170212765957446,11.0,14.428571428571429
"56.01 (Champaign, IL)",11.8,10.666666666666666,14.0,12.375,10.333333333333334,8.0,8.25,3.3620689655172415,10.625,11.428571428571429,12.75,17.444444444444443,15.0,8.307692307692308,10.409090909090908,8.0,7.285714285714286,5.533333333333333,8.5,6.0,7.5,8.333333333333334,6.086956521739131,4.666666666666667,8.75,3.1780821917808217,1.6933333333333334,3.3333333333333335,2.36734693877551,5.375,3.090909090909091,5.25,5.25,4.0,9.0,11.363636363636363,11.833333333333334,14.166666666666666
"56.02 (Champaign, IL)",11.0,12.0,11.75,11.0,12.0,11.071428571428571,9.727272727272727,5.583333333333333,12.923076923076923,11.5,11.5,16.0,12.0,7.896551724137931,9.5,7.2,9.25,8.4,7.0,6.833333333333334,7.75,7.5,8.285714285714286,6.5,10.0,4.612903225806452,2.5277777777777777,3.2,2.1147540983606556,3.0,6.111111111111111,5.833333333333333,6.5,5.5,11.0,13.804878048780488,13.714285714285714,16.25
"57.01 (Champaign, IL)",11.7,10.0,11.333333333333334,11.0,9.5,9.5,8.615384615384615,4.65,13.2,11.166666666666666,12.0,15.6,13.0,7.125,9.76923076923077,6.615384615384615,7.333333333333333,6.6521739130434785,7.6,6.285714285714286,7.0,6.875,7.384615384615385,5.8125,9.428571428571429,4.425925925925926,2.216867469879518,2.242857142857143,1.9793103448275862,4.590909090909091,4.357142857142857,4.625,5.142857142857143,4.0,10.6,12.893617021276595,12.384615384615385,15.461538461538462
"57.02 (Champaign, IL)",13.2,22.0,9.0,12.9375,12.5,13.0,10.8,6.55,12.5,13.75,12.75,16.083333333333332,13.0,9.375,9.5,6.25,10.502604166666666,9.5,9.0,8.0,7.875,8.333333333333334,11.0,7.333333333333333,13.5,6.0,5.25,3.4285714285714284,4.4375,3.761904761904762,6.416666666666667,7.923076923076923,6.571428571428571,6.75,12.0,15.35,13.875,15.333333333333334
"58 (Champaign, IL)",9.176470588235293,7.0,11.75,15.0,7.666666666666667,5.0,5.352941176470588,2.0285714285714285,9.3125,11.0,12.0,14.5,13.0,7.277777777777778,10.11111111111111,3.7142857142857144,3.3333333333333335,3.5,3.6666666666666665,3.8,4.0,4.357142857142857,4.45,3.5,8.333333333333334,4.0,2.411764705882353,5.095238095238095,4.260869565217392,6.428571428571429,1.8181818181818181,2.090909090909091,2.2941176470588234,3.6,6.0,9.444444444444445,8.166666666666666,11.833333333333334
"59.01 (Champaign, IL)",7.6875,8.0,11.0,10.333333333333334,6.5,5.333333333333333,4.866666666666666,2.4074074074074074,9.4375,8.777777777777779,11.375,13.333333333333334,12.0,5.4,7.434782608695652,3.4545454545454546,3.8,2.52,2.727272727272727,2.64,2.625,3.806451612903226,3.0,5.6,8.0,2.0,4.894736842105263,6.0,4.947368421052632,8.0,1.84375,1.3571428571428572,1.7209302325581395,1.7142857142857142,6.5,8.833333333333334,8.2,11.210526315789474
"59.02 (Champaign, IL)",7.617021276595745,13.0,10.0,9.75,6.166666666666667,5.5,3.8627450980392157,2.2162162162162162,8.703703703703704,9.473684210526315,11.1875,13.428571428571429,11.0,6.197802197802198,7.979591836734694,4.1022727272727275,2.85,1.9696969696969697,2.5483870967741935,2.1587301587301586,2.9210526315789473,3.979591836734694,3.425,4.545454545454546,8.333333333333334,4.722222222222222,5.166666666666667,7.296296296296297,5.666666666666667,8.2,2.103448275862069,1.403225806451613,1.2840909090909092,2.5454545454545454,5.461538461538462,8.446428571428571,8.545454545454545,10.666666666666666
"60 (Champaign, IL)",8.0,11.0,11.5,15.0,4.75,7.0,5.0,4.166666666666667,8.4,9.0,10.0,14.333333333333334,,4.111111111111111,7.8,3.0,5.0,4.090909090909091,3.8,3.3636363636363638,3.7142857142857144,6.0,4.0,6.0,10.0,5.5,3.6666666666666665,5.5,4.333333333333333,6.75,3.5,1.875,2.7142857142857144,1.3333333333333333,8.0,10.272727272727273,11.0,13.0
"7 (Champaign, IL)",3.9743589743589745,6.0,12.0,11.666666666666666,3.75,1.8461538461538463,2.393939393939394,6.2,7.076923076923077,10.25,10.6,11.5,9.0,6.689655172413793,9.578947368421053,6.7272727272727275,2.6875,4.444444444444445,3.875,4.142857142857143,6.0,4.5,3.8181818181818183,5.923076923076923,7.0,7.833333333333333,8.6,11.0,10.666666666666666,13.0,8.0,6.333333333333333,4.769230769230769,6.5,1.7121212121212122,3.4571428571428573,1.8620689655172413,5.233333333333333
"8 (Champaign, IL)",6.486301369863014,11.333333333333334,16.208333333333332,17.428571428571427,7.057471264367816,4.526315789473684,5.935185185185185,8.433333333333334,9.336585365853658,11.074074074074074,12.851851851851851,14.030303030303031,11.0,9.36036036036036,11.68,9.906666666666666,5.178571428571429,7.183098591549296,6.2631578947368425,7.180327868852459,7.82,6.836065573770492,5.956521739130435,7.35,8.588235294117647,9.722222222222221,12.0,13.290322580645162,12.736842105263158,15.473684210526315,8.714285714285714,8.433333333333334,8.1,10.142857142857142,3.5813953488372094,2.48661800486618,4.235849056603773,8.023364485981308
"9.01 (Champaign, IL)",3.3389830508474576,5.0,13.666666666666666,12.0,3.642857142857143,2.130434782608696,3.926829268292683,8.173913043478262,6.0227272727272725,7.105263157894737,10.5,10.833333333333334,9.5234375,6.5625,10.375,8.6,4.5,6.142857142857143,4.25,6.0,6.5,5.333333333333333,5.4,7.666666666666667,7.5,9.666666666666666,10.95,12.833333333333334,12.272727272727273,12.333333333333334,9.0,8.0,8.0,11.0,1.7272727272727273,4.1,1.644736842105263,3.0
"9.02 (Champaign, IL)",3.856,8.0,16.0,14.0,5.380952380952381,4.909090909090909,7.8979591836734695,12.05,4.177215189873418,6.204545454545454,7.7894736842105265,7.190476190476191,7.0,8.072727272727272,11.292682926829269,10.666666666666666,7.125,8.842105263157896,7.5,9.0,9.6,7.352941176470588,9.444444444444445,10.863636363636363,9.0,13.583333333333334,14.333333333333334,15.0,15.545454545454545,17.666666666666668,11.4,9.909090909090908,10.25,9.0,5.157894736842105,7.6991525423728815,3.810344827586207,2.6639676113360324
