origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"14 (Champaign, IL)",7.2727272727272725,14.25,5.375,5.142857142857143,5.2,5.222222222222222,4.976744186046512,6.833333333333333,7.4,7.0,8.0,10.666666666666666,11.0,4.042553191489362,4.5,3.0697674418604652,3.5,3.720720720720721,3.5,2.977777777777778,2.5714285714285716,3.933333333333333,6.0,8.0,11.0,7.928571428571429,6.857142857142857,7.166666666666667,6.235294117647059,7.666666666666667,4.5,4.190476190476191,4.2844827586206895,3.142857142857143,7.95,9.533333333333333,7.9,11.23076923076923
"2 (Champaign, IL)",5.428571428571429,5.5,12.0,10.5,5.333333333333333,3.0,1.6153846153846154,4.0,8.0,11.0,12.0,9.0,12.0,6.5,8.6,4.666666666666667,0.8,1.4,1.3333333333333333,3.0,2.0,4.5,2.5,4.625,6.5,6.8,6.0,8.0,7.666666666666667,10.0,4.75,5.0,2.888888888888889,5.0,2.6666666666666665,5.260869565217392,4.833333333333333,8.166666666666666
"3.01 (Champaign, IL)",6.142857142857143,9.25,12.0,10.0,5.5,3.5,1.878787878787879,2.5,7.0,8.75,10.0,12.0,10.0,4.473684210526316,7.111111111111111,3.112676056338028,1.5,0.868421052631579,1.1666666666666667,1.1666666666666667,1.9444444444444444,2.5357142857142856,4.285714285714286,5.833333333333333,9.0,6.555555555555555,6.375,8.0,7.125,10.5,4.142857142857143,2.5,1.963855421686747,3.5833333333333335,4.2727272727272725,6.826086956521739,6.571428571428571,9.277777777777779
"3.02 (Champaign, IL)",4.25,7.875,10.5,10.0,6.5,2.5,1.85,3.1666666666666665,7.75,8.25,11.0,13.0,11.0,5.5,7.0,4.045454545454546,1.0,1.0,0.75,1.7272727272727273,2.0,3.0,2.6666666666666665,4.5,9.0,5.0,8.0,7.0,7.6,10.0,5.0,3.142857142857143,2.264705882352941,4.444444444444445,3.7142857142857144,5.636363636363637,5.0,8.333333333333334
"4.01 (Champaign, IL)",6.75,11.0,10.5,8.0,5.333333333333333,4.5,3.3461538461538463,4.076923076923077,7.25,9.0,9.0,11.333333333333334,10.0,4.0,6.666666666666667,3.0,2.5714285714285716,1.690909090909091,2.6666666666666665,1.588235294117647,2.9,2.607142857142857,4.0,6.333333333333333,9.0,6.0,7.0,8.0,7.285714285714286,7.0,3.5,3.0,2.3529411764705883,4.5,5.166666666666667,6.8108108108108105,6.666666666666667,9.75
"4.02 (Champaign, IL)",6.25,10.5,10.0,8.0,3.5,4.0,1.9285714285714286,5.0,6.714285714285714,6.0,8.833333333333334,11.0,9.0,3.375,6.157894736842105,1.8421052631578947,1.0,1.5625,1.25,1.8461538461538463,0.6,1.5,5.0,7.25,10.5625,8.5,5.0,8.0,7.5,8.0,4.0,3.090909090909091,2.7560975609756095,3.0,5.5,7.333333333333333,7.625,8.2
"5 (Champaign, IL)",4.428571428571429,9.25,7.0,8.333333333333334,3.0714285714285716,2.5714285714285716,1.8333333333333333,5.294117647058823,5.125,5.8,7.583333333333333,10.666666666666666,6.0,2.5675675675675675,5.260869565217392,2.742857142857143,3.5714285714285716,3.4285714285714284,3.0,2.689655172413793,1.5333333333333334,1.5,5.95,7.7,11.5,9.666666666666666,7.5,8.8,7.25,8.666666666666666,5.333333333333333,3.5,3.6338028169014085,4.0,4.8,7.1,4.666666666666667,9.555555555555555
"53 (Champaign, IL)",7.869565217391305,3.125,16.5,13.5,9.0,4.666666666666667,4.266666666666667,2.923076923076923,9.571428571428571,11.666666666666666,13.333333333333334,16.258064516129032,14.5,8.909090909090908,11.028571428571428,6.676470588235294,2.5454545454545454,3.5,3.6,5.230769230769231,5.428571428571429,6.0,2.2109375,3.28125,6.125,5.48,6.2631578947368425,7.909090909090909,7.333333333333333,9.666666666666666,4.818181818181818,3.6,3.6341463414634148,6.0,4.238095238095238,5.478260869565218,5.636363636363637,9.9375
"54.01 (Champaign, IL)",10.444444444444445,3.5,15.5,14.0,11.0,6.0,6.4,2.2222222222222223,11.75,13.2,14.714285714285714,16.833333333333332,14.0,9.222222222222221,11.75,7.777777777777778,4.6,5.181818181818182,6.0,6.333333333333333,5.0,8.0,3.2,2.7777777777777777,4.928571428571429,3.4193548387096775,4.166666666666667,6.181818181818182,5.647058823529412,7.875,4.0,4.5,4.277777777777778,5.75,5.8,7.25531914893617,10.333333333333334,11.85
"54.02 (Champaign, IL)",11.772727272727273,8.5,21.0,,12.5234375,8.5,8.5,5.714285714285714,13.5,13.625,16.0,19.75,17.0,12.8,16.2,11.666666666666666,7.0,9.0,9.75,9.0,9.5,11.5,5.909090909090909,4.2631578947368425,2.772727272727273,6.125,10.5,11.0,9.6,11.666666666666666,6.75,7.5,7.666666666666667,10.75,7.0,8.294117647058824,9.4,11.428571428571429
"55 (Champaign, IL)",10.4,15.5,14.5,14.25,10.75,8.2,6.909090909090909,2.3703703703703702,12.9,14.857142857142858,14.0,17.5,15.0,9.72,12.272727272727273,7.0,5.25,6.0,5.6,5.5,7.5,9.166666666666666,6.285714285714286,4.074074074074074,6.833333333333333,2.8461538461538463,3.3947368421052633,5.115384615384615,4.583333333333333,7.0,3.8181818181818183,6.4,5.0,5.0,9.666666666666666,11.294117647058824,12.2,14.5
"56.01 (Champaign, IL)",11.928571428571429,8.0,13.0,13.0,10.25,8.0,8.071428571428571,3.433333333333333,12.2,13.11111111111111,12.5,14.333333333333334,14.0,8.434782608695652,10.12,7.0,10.0,5.8125,7.25,5.0,6.444444444444445,7.083333333333333,5.277777777777778,5.071428571428571,8.0,3.525,2.1320754716981134,2.5,2.0,7.0,3.769230769230769,4.0,4.685714285714286,4.25,9.75,11.558823529411764,11.666666666666666,15.294117647058824
"56.02 (Champaign, IL)",17.0,19.5,10.0,9.0,11.0,11.0,10.058823529411764,5.266666666666667,14.8,11.4,14.0,15.142857142857142,12.0,7.954545454545454,7.384615384615385,6.588235294117647,9.5,8.1875,9.5,6.166666666666667,8.5,7.875,8.64102564102564,6.5,11.5,5.476190476190476,3.590909090909091,2.3333333333333335,2.2444444444444445,4.0,4.5,5.2,6.454545454545454,5.0,11.333333333333334,14.068181818181818,14.25,15.833333333333334
"57.01 (Champaign, IL)",12.2,10.0,10.0,11.5,8.0,9.75,8.0,4.294117647058823,13.0,12.0,11.8,15.333333333333334,13.0,7.153846153846154,8.833333333333334,5.882352941176471,8.055555555555555,6.684210526315789,7.0,6.25,7.2,6.9,7.393939393939394,6.4,9.3,5.806451612903226,2.75,2.2972972972972974,1.8026315789473684,2.875,4.25,5.0,5.368421052631579,3.8333333333333335,10.88888888888889,13.275862068965518,12.416666666666666,15.571428571428571
"57.02 (Champaign, IL)",13.666666666666666,22.0,14.0,12.0,10.0,11.5,11.5,7.0,11.5,12.0,12.5,16.5,13.0,10.8,9.0,9.333333333333334,10.214285714285715,8.666666666666668,11.0,9.0,8.25,7.5,10.307692307692308,6.5,10.8125,6.555555555555555,5.0,2.875,3.7142857142857144,4.5,5.5,10.0,7.0,7.25,12.5,15.333333333333334,14.375,19.0
"58 (Champaign, IL)",9.272727272727273,9.0,12.0,14.0,9.0,7.0,4.6,2.107142857142857,8.8,9.5,10.5,14.0,12.875,6.416666666666667,9.458333333333332,4.6,4.0,3.3333333333333335,4.4,3.75,5.0,4.25,3.3846153846153846,3.2,6.666666666666667,3.6363636363636362,3.3636363636363638,4.0,3.75,6.5,1.4,2.0,2.1333333333333333,3.25,6.75,9.454545454545455,10.0,12.0
"59.01 (Champaign, IL)",8.8,11.0,11.0,10.0,8.0,6.0,4.333333333333333,2.5,9.5,10.0,10.5,13.5,12.0,4.636363636363637,7.5,3.0,4.0,2.526315789473684,3.3333333333333335,2.5454545454545454,2.909090909090909,3.3333333333333335,2.9473684210526314,4.857142857142857,7.0,5.428571428571429,3.0,5.8,5.333333333333333,6.75,2.888888888888889,0.8333333333333334,1.146341463414634,1.6,6.857142857142857,8.058823529411764,8.0,10.142857142857142
"59.02 (Champaign, IL)",7.857142857142857,7.0,11.0,10.0,7.333333333333333,5.0,3.72972972972973,2.0454545454545454,8.0,8.6,11.333333333333334,14.0,11.5,5.032258064516129,8.6,3.1625,3.25,1.8484848484848484,2.8,1.7741935483870968,2.5217391304347827,3.5,2.8684210526315788,4.037037037037037,8.0,3.8333333333333335,5.8,6.454545454545454,5.684210526315789,8.0,2.5,1.096774193548387,1.2758620689655173,3.3333333333333335,5.833333333333333,7.672131147540983,7.333333333333333,10.533333333333333
"60 (Champaign, IL)",8.75,11.0,9.5,10.291666666666668,5.0,7.0,4.75,4.0,8.4,8.666666666666666,9.333333333333334,15.0,,4.75,6.0,3.5833333333333335,6.25,4.0,5.333333333333333,3.3333333333333335,3.75,3.1818181818181817,6.166666666666667,7.25,9.0,5.6,7.0,4.0,3.6,6.0,2.3333333333333335,1.25,2.65,1.3333333333333333,8.0,9.5,10.0,11.0
"7 (Champaign, IL)",5.142857142857143,5.5,11.0,11.75,4.0,2.8,2.5238095238095237,6.461538461538462,7.0,8.88888888888889,11.333333333333334,12.428571428571429,12.0,6.878787878787879,9.0,6.0,3.1666666666666665,4.416666666666667,3.5,5.25,5.5,4.583333333333333,4.434782608695652,6.125,6.75,8.285714285714286,10.333333333333334,11.25,10.375,12.0,7.4,6.333333333333333,5.8,8.4,1.4230769230769231,3.3544303797468356,2.357142857142857,5.782608695652174
"8 (Champaign, IL)",6.885416666666667,6.0,15.5,14.25,7.0,5.0,5.948979591836735,8.6,8.839506172839506,10.45945945945946,11.722222222222221,14.181818181818182,13.125,8.8,11.655172413793103,9.172043010752688,6.083333333333333,7.25,6.333333333333333,8.025,7.647058823529412,7.333333333333333,6.420289855072464,7.9393939393939394,9.8,9.683333333333334,11.777777777777779,13.347826086956522,14.416666666666666,14.6,9.166666666666666,8.666666666666666,8.244444444444444,9.857142857142858,3.8870967741935485,2.4747967479674795,4.379310344827586,6.620967741935484
"9.01 (Champaign, IL)",3.292682926829268,6.0,13.25,12.75,3.6,3.0,6.2,9.0,5.476190476190476,7.5,8.75,11.5,11.0,6.9,9.25,7.375,5.5,6.333333333333333,4.375,6.5,7.5,4.666666666666667,6.9,8.083333333333334,8.5,11.3,11.5,13.0,13.5,13.0,8.666666666666666,8.2,8.266666666666667,9.6,2.6,4.5049504950495045,1.8918918918918919,3.5531914893617023
"9.02 (Champaign, IL)",4.867647058823529,5.0,21.0,16.272727272727273,4.25,6.2,8.428571428571429,12.717391304347826,4.175,6.055555555555555,8.529411764705882,6.571428571428571,6.0,8.8,12.090909090909092,10.91304347826087,8.4,8.875,8.666666666666666,10.636363636363637,8.0,9.416666666666666,9.954545454545455,11.363636363636363,14.333333333333334,14.217391304347826,15.0,16.5,15.785714285714286,18.0,12.5,11.764705882352942,10.966666666666667,11.5,6.62962962962963,7.731034482758621,3.7777777777777777,2.9617224880382773
