origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.05 (Champaign, IL)",8.952380952380953,12.666666666666666,11.0,12.8125,8.277777777777779,11.470588235294118,12.0,15.8,7.9226190476190474,6.9787234042553195,7.224137931034483,4.551020408163265,2.5,8.686746987951807,10.675675675675675,11.833333333333334,13.333333333333334,11.96,11.25,12.454545454545455,12.666666666666666,10.666666666666666,15.114285714285714,18.0,18.0,17.555555555555557,15.5,16.133333333333333,16.38888888888889,16.5,16.2,13.416666666666666,13.323529411764707,13.0,12.371428571428572,14.586666666666666,10.3,8.352941176470589
"12.06 (Champaign, IL)",6.0,,12.0,12.75,6.0,,9.0,13.5,4.5,2.0,3.0,3.0,3.0,8.0,7.0,9.0,10.0,11.0,10.0,10.0,9.0,7.0,12.0,14.0,,14.833333333333332,11.5,13.0,14.0,13.0,12.0,12.0,10.75,11.0,,12.5,11.0,6.666666666666667
"13.01 (Champaign, IL)",5.85,10.166666666666668,8.666666666666666,7.4,3.066666666666667,4.8,5.035087719298246,8.15,4.9655172413793105,5.071428571428571,5.647058823529412,9.0,5.291666666666666,2.343065693430657,4.085106382978723,4.746268656716418,10.0,6.371428571428571,4.0,5.65,4.444444444444445,3.225806451612903,9.433962264150944,10.375,13.0,11.117647058823529,10.6,9.0,8.428571428571429,7.0,7.142857142857143,6.391304347826087,6.816901408450704,7.5,7.2,9.227272727272727,6.888888888888889,9.051282051282051
"13.02 (Champaign, IL)",9.058823529411764,17.0,5.222222222222222,5.6,6.25,7.9411764705882355,7.12,10.0,8.028571428571428,7.5,4.296296296296297,10.153846153846153,6.375,4.845070422535211,3.3660714285714284,5.757575757575758,9.5,9.0,7.0,7.142857142857143,7.205479452054795,7.5625,11.681818181818182,12.6,14.0,13.0,13.0,9.0,7.666666666666667,7.0,11.166666666666666,10.0,7.96875,9.5,8.863636363636363,11.9,9.571428571428571,12.11111111111111
"14 (Champaign, IL)",7.111111111111111,16.5,6.5,4.625,6.0,7.375,5.846153846153846,7.485714285714286,9.033333333333333,8.5,8.0,12.333333333333334,10.0,5.90625,4.6938775510204085,2.7295081967213113,4.142857142857143,3.5681818181818183,4.071428571428571,3.4464285714285716,2.6,4.763888888888889,8.538461538461538,9.857142857142858,10.666666666666668,12.2,8.0,9.875,6.961538461538462,8.333333333333334,6.5,3.85,4.431654676258993,3.64,7.836734693877551,10.617021276595745,9.0,11.035714285714286
"2 (Champaign, IL)",5.333333333333333,6.5,12.0,11.0,6.125,3.8,1.6363636363636365,4.0,8.0,11.0,12.0,16.0,12.0,7.2,8.75,5.25,1.1304347826086956,2.25,1.0,3.25,2.666666666666667,2.3333333333333335,1.8461538461538463,4.75,6.833333333333333,5.5,6.0,9.0,8.0,10.0,6.25,4.0,3.75,4.5,2.4,4.541666666666667,5.4,6.75
"3.01 (Champaign, IL)",6.142857142857143,9.5,9.0,11.0,5.0,3.6,1.9,3.5833333333333335,6.25,7.0,10.571428571428571,12.0,10.0,5.166666666666667,6.75,3.0727272727272728,1.8,0.8157894736842105,1.0625,1.15,1.588235294117647,2.4545454545454546,3.4285714285714284,6.0,9.125,6.8,6.6,8.0,6.666666666666667,13.0,4.0,2.75,2.1228070175438596,3.9,4.666666666666667,6.5,6.8,9.5
"3.02 (Champaign, IL)",4.125,7.75,10.5,10.0,6.5,2.333333333333333,1.5,2.7142857142857144,6.8,8.1,11.0,15.0,11.0,4.333333333333333,7.0,3.4705882352941178,0.8,1.0,0.75,1.7857142857142858,1.6666666666666667,3.0,3.5,6.0,9.25,6.75,6.666666666666667,9.0,7.3,10.5,4.5,3.0,2.1052631578947367,4.833333333333333,4.5,5.75,6.0,9.0
"4.01 (Champaign, IL)",7.6,11.0,10.0,10.0,5.75,4.0,3.4285714285714284,4.0,8.25,7.75,11.0,10.0,10.0,3.4,5.9,2.9705882352941178,2.7857142857142856,1.0845070422535212,2.25,1.0,1.5,2.769230769230769,5.111111111111111,6.0,9.0,6.0,5.0,7.0,7.0,7.0,4.0,3.0,2.0517241379310347,3.090909090909091,5.0,7.714285714285714,7.5,9.75
"4.02 (Champaign, IL)",5.8,10.0,10.0,8.0,4.5,4.2,2.0,4.333333333333333,6.4,7.75,8.833333333333334,11.0,9.0,3.2,6.0,2.263157894736842,1.0,1.8125,2.0,1.625,1.25,1.8888888888888888,5.5,7.0,10.625,4.0,6.0,8.0,7.0,7.666666666666667,4.25,3.25,2.5945945945945947,3.2941176470588234,5.25,7.0625,8.0,9.666666666666666
"5 (Champaign, IL)",4.4,9.5,8.5,8.0,2.1875,1.7142857142857142,1.6851851851851851,6.111111111111111,5.2,5.5,6.555555555555555,9.0,7.0,2.6129032258064515,5.52,3.5357142857142856,3.2,2.7777777777777777,2.2,2.9,2.6666666666666665,1.4761904761904763,6.090909090909091,8.0,12.0,10.5,8.333333333333334,8.8,8.0,8.75,5.5,3.8333333333333335,4.073170731707317,4.4,4.083333333333333,6.837209302325581,4.833333333333333,8.545454545454545
"53 (Champaign, IL)",6.769230769230769,2.75,15.0,12.666666666666666,8.0,4.7,5.176470588235294,3.0344827586206895,10.23076923076923,13.0,14.0,15.795454545454545,14.0,7.625,10.846153846153847,7.65,1.3714285714285714,3.6470588235294117,3.0,4.333333333333333,5.5,6.142857142857143,1.576470588235294,3.15,5.833333333333333,5.285714285714286,6.333333333333333,7.5,6.5,9.666666666666666,4.478260869565218,4.0,4.229166666666667,6.166666666666667,4.413793103448276,6.1395348837209305,5.333333333333333,9.8
"54.01 (Champaign, IL)",11.0,2.0,16.0,15.0,9.2,6.4,6.25,2.272727272727273,12.0,13.916666666666666,15.0,17.0,13.875,9.833333333333334,11.0,7.555555555555555,4.5,5.076923076923077,5.5,5.777777777777778,7.0,8.666666666666666,4.588235294117647,2.230769230769231,4.666666666666667,3.8461538461538463,5.0,7.8,6.0,8.0,3.3125,4.8,4.518518518518518,7.333333333333333,6.75,7.868421052631579,9.6,12.357142857142858
"54.02 (Champaign, IL)",12.333333333333334,8.5,21.0,,12.546875,9.25,9.333333333333334,4.8,14.0,14.25,16.5,17.0,17.0,12.090909090909092,15.0,11.5,8.0,9.0,9.5,9.333333333333334,9.0,12.0,6.909090909090909,3.8421052631578947,2.6551724137931036,7.785714285714286,10.0,11.0,11.0,12.25,7.548387096774194,8.0,9.333333333333334,10.5,8.0,8.692307692307692,9.6,13.166666666666666
"55 (Champaign, IL)",11.428571428571429,15.5,15.0,15.0,12.0,10.0,7.619047619047619,3.34375,13.0,13.166666666666666,14.0,17.0,18.0,9.461538461538462,11.8,7.541666666666667,5.2,5.4,6.888888888888889,5.333333333333333,5.0,8.666666666666666,6.111111111111111,3.3461538461538463,6.666666666666667,2.823529411764706,3.347826086956522,5.1,6.119047619047619,7.833333333333333,4.470588235294118,4.142857142857143,5.0,5.4,9.857142857142858,11.181818181818182,11.333333333333334,14.538461538461538
"56.01 (Champaign, IL)",12.222222222222221,8.0,13.0,13.0,11.0,9.0,8.615384615384615,3.537037037037037,11.95,13.4,13.5,15.571428571428571,14.0,8.363636363636363,10.117647058823529,7.53125,7.833333333333333,6.5625,8.0,7.0,6.5,8.48,6.065217391304348,4.8,8.666666666666666,3.101010101010101,1.9189189189189189,2.2444444444444445,2.721311475409836,5.0,3.371794871794872,4.923076923076923,5.283018867924528,5.0,9.153846153846153,11.864864864864865,11.666666666666666,13.862068965517242
"56.02 (Champaign, IL)",13.0,17.0,10.0,10.0,12.0,11.0,9.857142857142858,6.6,15.285714285714286,11.666666666666666,14.0,16.0,13.0,10.0,9.428571428571429,6.875,10.5,8.23076923076923,8.0,7.4,7.5,8.0,8.35,6.428571428571429,12.0,5.235294117647059,3.5,2.6,2.375,3.2222222222222223,4.906976744186046,5.333333333333333,6.384615384615385,5.166666666666667,12.666666666666668,13.305555555555555,13.222222222222221,18.0
"57.01 (Champaign, IL)",12.0,11.0,10.0,11.5,9.0,9.875,8.708333333333334,4.148148148148148,12.333333333333334,12.25,11.8,14.5,13.0,7.28,8.363636363636363,6.361111111111111,8.0,7.166666666666667,8.0,6.0,7.0,7.125,6.864864864864865,5.352941176470588,9.0,4.607142857142857,2.3333333333333335,2.604651162790698,1.854368932038835,4.6,4.225,5.2,5.787878787878788,4.416666666666667,10.0,13.0,12.125,14.545454545454545
"57.02 (Champaign, IL)",14.333333333333332,22.0,14.0,12.0,11.666666666666666,11.5,11.363636363636363,9.0,12.25,13.0,13.0,16.5,13.0,8.75,10.5,9.75,10.428571428571429,8.0,11.0,9.0,7.5,9.5,9.636363636363637,7.0,11.125,5.888888888888889,5.5,3.75,5.3,3.5217391304347827,6.428571428571429,5.0,7.833333333333333,7.5,13.0,14.681818181818182,14.75,15.333333333333334
"58 (Champaign, IL)",8.4,11.0,11.0,14.0,8.0,7.0,5.1,1.8571428571428572,9.0,11.333333333333334,13.0,14.25,12.75,7.75,9.25,4.533333333333333,3.6666666666666665,3.3043478260869565,4.333333333333333,3.5625,3.0,5.0,3.85,3.6666666666666665,8.0,2.7142857142857144,2.526315789473684,5.3125,4.363636363636363,6.75,1.8936170212765957,1.55,2.375,2.5714285714285716,7.555555555555555,9.173913043478262,7.75,13.25
"59.01 (Champaign, IL)",9.0,11.0,10.5,10.5,8.0,5.0,4.666666666666667,2.8333333333333335,8.0,8.333333333333334,8.0,12.333333333333334,12.0,4.428571428571429,6.714285714285714,3.026315789473684,3.0,2.25,2.3333333333333335,2.3333333333333335,3.4,4.0,3.8125,5.333333333333333,7.666666666666667,5.0,3.0,5.4,5.0,6.5,2.3,1.0833333333333333,1.4666666666666666,2.6923076923076925,6.666666666666667,9.083333333333334,8.0,11.428571428571429
"59.02 (Champaign, IL)",7.875,11.0,10.75,10.0,5.4,5.0,3.7,2.5652173913043477,7.833333333333333,8.5,11.0,14.0,12.0,4.777777777777778,6.9,3.84,3.5714285714285716,1.9622641509433962,2.5,2.3142857142857145,2.6363636363636362,3.65,3.6,3.8333333333333335,8.5,5.75,5.230769230769231,6.0,5.545454545454546,9.333333333333334,2.8666666666666667,1.7777777777777777,1.3783783783783783,3.1,5.9,8.317073170731707,8.0,11.1
"60 (Champaign, IL)",8.0,11.0,9.0,10.25,5.0,7.0,4.666666666666667,5.0,8.0,8.666666666666666,11.0,13.0,,3.3333333333333335,6.0,3.2857142857142856,7.0,3.875,3.0,4.0,2.6666666666666665,3.0,6.5,7.5,9.0,5.8,3.6666666666666665,5.0,3.5,6.0,3.0,2.3333333333333335,3.0,1.0,7.6,11.0,11.0,13.5
"7 (Champaign, IL)",4.266666666666667,6.0,11.0,11.5,5.625,2.625,2.8,5.363636363636363,7.944444444444445,9.9375,10.666666666666666,10.5,12.0,7.166666666666667,8.818181818181818,6.208333333333333,2.9166666666666665,4.375,3.875,5.333333333333333,5.2,4.2272727272727275,4.486486486486487,6.5,6.833333333333334,9.333333333333334,9.88888888888889,10.625,9.9375,11.5,6.625,7.4,6.0,8.833333333333334,1.7727272727272727,3.2153846153846155,3.0,5.59375
"8 (Champaign, IL)",7.0,4.0,14.0,15.0,7.0,5.444444444444445,6.092592592592593,8.288461538461538,9.164556962025317,10.848484848484848,14.142857142857142,13.3125,12.75,9.39344262295082,11.724137931034482,9.725274725274724,5.428571428571429,7.6440677966101696,7.1,8.405405405405405,8.24,7.0,6.884615384615385,8.428571428571429,8.875,9.738095238095237,11.3,13.133333333333333,14.25,14.5,9.192307692307692,9.037037037037036,8.679012345679013,10.1875,4.072727272727272,2.487012987012987,4.354166666666667,7.73404255319149
"9.01 (Champaign, IL)",3.3548387096774195,4.5,13.5,12.0,4.222222222222222,3.742857142857143,4.944444444444445,8.0,6.037037037037037,8.777777777777779,9.714285714285714,8.0,11.0,6.583333333333333,10.0,8.375,6.0,7.090909090909091,4.75,8.5,7.4,5.066666666666666,6.380952380952381,8.904761904761905,8.666666666666666,10.11111111111111,12.6,14.0,13.833333333333334,13.571428571428571,9.333333333333334,8.8,8.2,11.0,3.1515151515151514,4.341463414634147,1.7777777777777777,3.6052631578947367
"9.02 (Champaign, IL)",4.786885245901639,8.384615384615385,18.0,16.666666666666668,5.95,8.0625,8.085714285714285,11.870967741935484,5.545454545454546,7.444444444444445,10.642857142857142,4.166666666666667,6.0,8.692307692307692,12.416666666666666,12.057142857142857,9.1,10.533333333333333,10.333333333333334,10.777777777777779,10.25,9.382352941176471,10.962264150943396,12.785714285714286,16.5,15.0,14.5,16.75,15.714285714285714,18.0,14.0,12.333333333333334,11.366666666666667,12.25,6.804347826086956,8.238805970149254,4.527777777777778,2.602803738317757
