origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"3.02 (Champaign, IL)",4.0,8.0,10.75,9.5,4.666666666666667,3.0,1.48,3.1538461538461537,8.2,7.777777777777778,11.833333333333334,12.0,11.0,5.117647058823529,8.6,4.538461538461538,1.3636363636363635,1.206896551724138,0.8125,2.1666666666666665,2.5,3.0555555555555554,5.076923076923077,5.0,9.1,6.0,7.5,6.0,7.2,11.0,4.470588235294118,3.2142857142857144,2.3636363636363638,4.0,3.8333333333333335,6.739130434782608,5.4,8.333333333333334
"4.01 (Champaign, IL)",7.285714285714286,11.5,9.333333333333332,9.25,5.7272727272727275,4.444444444444445,3.25,3.76,8.714285714285714,8.363636363636363,10.25,13.125,10.0,4.684210526315789,6.8,3.526315789473684,3.1666666666666665,1.4460431654676258,2.3846153846153846,1.425,2.823529411764706,2.84,4.375,6.2,10.333333333333334,6.5,7.0,7.3,6.466666666666667,9.2,3.727272727272727,2.64,2.673076923076923,3.2,5.083333333333333,7.940298507462686,6.857142857142857,11.055555555555555
"4.02 (Champaign, IL)",6.333333333333333,10.99609375,10.0,8.333333333333334,5.291666666666667,3.769230769230769,2.3333333333333335,4.277777777777778,6.25,6.333333333333333,9.75,11.428571428571429,9.0,3.1875,6.730769230769231,2.2051282051282053,3.0,1.7755102040816326,2.142857142857143,2.0344827586206895,0.5,1.631578947368421,4.714285714285714,7.25,10.0,9.0,7.555555555555555,7.0,6.6,9.25,3.8333333333333335,3.2941176470588234,2.7547169811320753,3.3846153846153846,5.285714285714286,7.9,6.666666666666667,9.4
"5 (Champaign, IL)",4.478260869565218,10.0,8.714285714285714,10.25,2.8636363636363638,2.3636363636363638,2.1,6.384615384615385,5.722222222222222,6.25,9.25,10.708333333333334,7.75,2.9545454545454546,6.291666666666667,5.037735849056604,3.4285714285714284,2.5806451612903225,3.076923076923077,2.8214285714285716,2.0,1.6142857142857143,6.083333333333333,8.333333333333334,11.666666666666666,9.25,8.5,8.5,7.583333333333333,8.666666666666666,4.6,4.1875,3.9,4.571428571428571,4.65,7.037735849056604,5.571428571428571,8.75
"53 (Champaign, IL)",7.7073170731707314,6.333333333333334,14.11111111111111,14.25,8.375,4.730769230769231,4.574074074074074,2.75,10.929577464788732,12.958333333333334,14.304347826086957,15.815533980582524,15.0,9.065217391304348,11.457142857142857,10.08108108108108,3.130434782608696,3.6666666666666665,3.9285714285714284,3.8333333333333335,4.5,6.3076923076923075,2.093525179856115,3.8048780487804876,6.2,5.821428571428571,5.951612903225806,8.264705882352942,7.769230769230769,9.375,3.875,3.9411764705882355,3.2903225806451615,8.0,4.387096774193548,6.312775330396476,6.25,10.955882352941176
"54.01 (Champaign, IL)",10.142857142857142,11.0,19.363636363636363,15.5,9.333333333333334,6.833333333333333,5.555555555555555,2.3947368421052633,13.571428571428571,15.25,16.22222222222222,17.571428571428573,15.0,10.620689655172415,13.666666666666666,9.352941176470589,4.0,5.857142857142857,5.125,5.2,6.8,8.666666666666666,3.9574468085106385,2.1,4.269230769230769,3.816326530612245,4.92,6.0,6.5625,7.666666666666667,3.888888888888889,4.4,4.9523809523809526,6.8,6.818181818181818,7.605633802816901,8.25,13.384615384615385
"54.02 (Champaign, IL)",11.333333333333334,1.0,21.0,,12.6,10.0,9.333333333333334,6.615384615384615,14.4,15.5,18.666666666666668,18.3125,17.0,13.428571428571429,18.0,12.571428571428571,7.666666666666667,9.0,9.666666666666666,10.0,9.625,11.5,6.25,4.714285714285714,3.3,7.2727272727272725,9.0,10.75,9.833333333333334,13.25,7.5,8.0,7.0,11.0,7.25,8.666666666666666,8.0,13.466666666666667
"55 (Champaign, IL)",11.8,13.0,17.333333333333332,15.0,9.571428571428571,8.333333333333334,7.6923076923076925,2.6231884057971016,13.333333333333334,14.5,13.0,17.733333333333334,14.0,10.08695652173913,12.318181818181818,10.36,6.0,5.4375,6.714285714285714,5.2,11.0,9.166666666666666,5.277777777777778,3.6739130434782608,7.333333333333333,2.6951219512195124,3.0140845070422535,5.076923076923077,4.608695652173913,6.8125,4.68,6.4,5.076923076923077,6.5,9.25,11.265625,11.714285714285714,16.043478260869566
"56.01 (Champaign, IL)",12.6,9.75,13.75,12.0,12.0,8.833333333333332,7.608695652173913,3.6216216216216215,12.5,12.0,13.0,17.0,14.9375,10.166666666666666,11.333333333333334,7.846153846153846,9.0,6.0,8.666666666666666,6.285714285714286,6.0,7.833333333333333,5.857142857142857,5.466666666666667,10.0,3.2941176470588234,1.8983050847457628,3.4615384615384617,2.3636363636363638,7.666666666666667,3.5,5.625,5.142857142857143,5.666666666666667,10.25,12.037037037037036,12.142857142857142,15.444444444444445
"56.02 (Champaign, IL)",12.75,17.0,11.5,10.125,12.0,12.0,10.571428571428571,5.526315789473684,14.333333333333334,12.5,11.916666666666668,16.555555555555557,15.0,8.277777777777779,9.8,9.5,9.428571428571429,7.5,9.625,7.5,7.0,8.4,9.25,7.052631578947368,9.5,4.708333333333333,3.081967213114754,2.4444444444444446,2.4583333333333335,2.7222222222222223,5.5,7.0,6.8,4.5,11.5,13.849056603773585,15.0,16.5
"57.01 (Champaign, IL)",12.0,10.4375,10.0,10.0,9.8,10.0,8.818181818181818,4.290322580645161,12.5,11.571428571428571,13.25,16.0,13.0,7.741935483870968,8.583333333333334,6.666666666666667,10.0,6.823529411764706,8.0,5.8,6.666666666666667,7.8,8.74074074074074,6.76,9.25,4.447368421052632,2.533333333333333,2.4901960784313726,1.8695652173913044,5.571428571428571,4.181818181818182,4.428571428571429,5.2,4.166666666666667,10.5,13.794871794871796,13.636363636363637,15.1875
"57.02 (Champaign, IL)",13.6875,22.0,11.0,12.75,13.0,12.0,10.8,6.0,13.0,13.0,12.0,17.0,13.0,9.0,8.5,9.0,10.510416666666666,7.5,9.5,7.5,7.5,8.5,9.0,8.0,12.666666666666666,7.166666666666667,6.25,3.8181818181818183,4.357142857142857,3.392857142857143,6.8,7.222222222222222,7.5,5.5,12.75,15.409090909090908,15.75,18.0
"58 (Champaign, IL)",8.125,7.0,11.0,39.0,8.0,7.0,5.0,2.1228070175438596,11.0,10.8,11.714285714285714,17.75,13.0,6.833333333333333,10.88888888888889,5.944444444444445,5.571428571428571,3.2903225806451615,3.9,3.857142857142857,4.333333333333333,5.166666666666667,4.7368421052631575,2.857142857142857,7.642857142857143,4.147058823529412,3.1153846153846154,5.0,4.357142857142857,6.818181818181818,1.96,2.1333333333333333,2.1025641025641026,3.0,7.833333333333334,9.833333333333334,9.333333333333334,13.5
"59.01 (Champaign, IL)",8.571428571428571,8.0,11.0,10.666666666666666,7.714285714285714,6.0,4.75,2.625,10.35,9.571428571428571,12.083333333333334,14.0,12.0,6.095238095238095,7.846153846153846,4.066666666666666,4.666666666666667,2.588235294117647,3.090909090909091,2.4482758620689653,3.0,3.9,4.043478260869565,4.666666666666667,9.0,5.363636363636363,4.714285714285714,6.181818181818182,5.142857142857143,10.0,2.25,1.3333333333333333,1.3863636363636365,2.0,6.777777777777778,8.722222222222221,8.0,12.181818181818182
"59.02 (Champaign, IL)",7.833333333333333,12.125,11.0,9.0,6.25,5.36,4.053571428571429,2.577777777777778,8.903225806451612,9.820512820512821,11.512820512820513,13.428571428571429,12.0,6.123595505617978,7.921568627450981,4.538461538461538,3.5625,1.9787234042553192,2.3636363636363638,2.0412371134020617,2.9069767441860463,3.8636363636363638,4.2631578947368425,4.815789473684211,9.833333333333334,5.3,5.36231884057971,6.4,5.607142857142857,7.705882352941177,2.682926829268293,1.5125,1.3185840707964602,2.9473684210526314,6.052631578947368,8.647540983606557,8.133333333333333,10.86111111111111
"60 (Champaign, IL)",8.0,11.0,9.0,10.0,7.0,7.25,5.181818181818182,4.2,9.8,9.75,10.333333333333334,14.0,,5.8,7.25,3.4705882352941178,7.0,4.315789473684211,4.0,3.3529411764705883,3.75,4.0,6.352941176470588,4.0,9.875,6.857142857142857,4.363636363636363,5.0,4.0,7.0,2.6666666666666665,2.0,2.6315789473684212,1.0,8.166666666666666,10.272727272727273,11.0,13.166666666666666
"7 (Champaign, IL)",4.931818181818182,7.0,14.5,12.4,4.583333333333333,2.0,2.340909090909091,6.04,7.645161290322581,10.1,12.285714285714286,12.523809523809524,9.375,7.3,9.333333333333334,9.125,2.7058823529411766,4.166666666666667,3.727272727272727,4.142857142857143,5.5,4.3076923076923075,3.8333333333333335,5.576923076923077,7.285714285714286,8.916666666666666,9.88888888888889,11.25,10.4,12.5,7.0,5.8,5.285714285714286,8.0,1.951219512195122,3.685483870967742,2.625,6.909090909090909
"8 (Champaign, IL)",7.1103896103896105,4.142857142857143,16.88888888888889,15.75,7.6923076923076925,5.2,6.090909090909091,8.535211267605634,9.48,11.5,13.574468085106384,14.195121951219512,13.25,9.724489795918368,12.73076923076923,10.214285714285714,5.057142857142857,7.610169491525424,6.545454545454546,7.377358490566038,7.764705882352941,7.411764705882353,6.32,7.891304347826087,9.666666666666666,10.017543859649123,11.705882352941176,13.583333333333334,12.971428571428572,15.55,9.275,9.45,8.4375,10.428571428571429,4.045454545454546,2.6344676180021955,4.625954198473282,8.129496402877697
"9.01 (Champaign, IL)",3.036363636363636,4.5,19.0,14.0,3.7777777777777777,2.5833333333333335,3.888888888888889,8.777777777777779,6.166666666666667,8.0,11.052631578947368,10.944444444444445,9.59375,7.387096774193548,10.857142857142858,7.0,3.6666666666666665,7.166666666666667,6.0,6.0,7.2,5.4,5.388888888888889,8.631578947368421,9.4,10.4375,11.8,14.166666666666666,13.555555555555555,16.0,10.2,10.0,7.6,11.0,2.5833333333333335,4.427184466019417,1.625,3.8688524590163933
"9.02 (Champaign, IL)",3.8333333333333335,6.666666666666667,16.0,14.714285714285714,5.114285714285714,6.083333333333333,8.394366197183098,12.86111111111111,4.586956521739131,7.102564102564102,8.555555555555555,7.6,7.5,9.25,12.333333333333334,11.423076923076923,7.8,10.16,9.875,9.7,9.444444444444445,9.68421052631579,10.46,11.277777777777779,11.5,14.535714285714286,14.970588235294118,17.363636363636363,15.368421052631579,17.727272727272727,12.6,11.6,10.736842105263158,12.75,5.935483870967742,8.2,3.859375,2.6826568265682655
