origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",6.571428571428571,21.0,9.5,8.4,7.0,9.25,10.3,13.0,6.0,3.55,3.0,5.84,4.0,4.611111111111111,4.918367346938775,8.6,12.833333333333332,10.545454545454545,11.0,11.0,9.0,7.916666666666667,12.333333333333334,14.5,16.0,14.0,13.0,11.0,11.0,15.0,10.666666666666666,10.5,11.071428571428571,10.25,11.2,12.210526315789474,9.833333333333334,8.777777777777779
"12.05 (Champaign, IL)",8.333333333333334,14.25,14.666666666666666,10.8,8.375,11.0,11.3,14.7,6.738095238095238,5.861111111111111,4.888888888888889,4.693333333333333,2.0,8.313725490196079,9.192307692307692,10.869565217391305,15.0,13.571428571428571,10.625,14.375,11.5,9.666666666666666,15.794117647058824,18.0,19.0,15.5,16.0,15.666666666666666,15.75,15.0,14.4,13.222222222222221,14.11111111111111,14.0,10.5,14.254545454545454,11.076923076923077,7.967741935483871
"12.06 (Champaign, IL)",7.0,,10.0,13.6875,6.0,,9.166666666666668,12.75,4.0,1.0,4.0,3.0,3.0,5.6,6.25,9.75,10.75,11.0,10.25,10.0,9.0,7.5625,12.75,14.0,,14.0,11.5,13.0,14.0,13.0,12.0,12.0,10.9375,11.0,,12.0,11.0,6.333333333333333
"13.01 (Champaign, IL)",4.911764705882353,10.375,7.833333333333333,7.2,3.0,5.08,5.053571428571429,7.65,4.257142857142857,4.186046511627907,6.0,8.81578947368421,5.25,2.449275362318841,4.2898550724637685,4.144736842105263,5.0,4.967741935483871,5.0,4.730769230769231,3.9523809523809526,3.0555555555555554,9.333333333333334,9.166666666666666,13.4,10.142857142857142,8.25,8.5,7.0,11.0,7.5,5.913043478260869,6.015873015873016,4.4,6.260869565217392,9.178947368421053,7.6,8.969696969696969
"13.02 (Champaign, IL)",7.75,14.0,4.277777777777778,3.5,6.571428571428571,8.571428571428571,6.862068965517241,9.4,7.888888888888889,6.5,5.7,10.5,10.0,4.672413793103448,2.8046875,4.8478260869565215,8.2,7.25,8.5,6.833333333333333,6.25,5.708333333333333,10.2,13.0,15.333333333333334,11.272727272727273,9.642857142857142,7.8,8.5,8.75,8.8,7.5,7.761904761904762,7.0,8.555555555555555,12.227272727272727,10.5,12.228571428571428
"14 (Champaign, IL)",7.538461538461538,13.125,5.0,7.214285714285714,6.25,4.666666666666667,4.9411764705882355,5.478260869565218,7.333333333333333,7.833333333333333,9.0,11.357142857142858,11.5,4.314285714285714,4.132352941176471,2.7560975609756095,3.0,3.7241379310344827,4.230769230769231,2.7333333333333334,3.1538461538461537,3.5714285714285716,6.461538461538462,7.666666666666667,12.0,8.25,5.0,7.2,5.75,5.0,4.0,2.6956521739130435,4.378048780487805,4.0,6.85,10.50909090909091,7.428571428571429,11.619047619047619
"2 (Champaign, IL)",6.666666666666667,5.0,12.0,10.25,6.666666666666667,2.0,2.2222222222222223,4.0,8.333333333333334,10.3,12.0,13.5,12.0,5.166666666666667,11.0,5.0,1.25,1.9,0.5,3.0,1.0,3.0,2.0833333333333335,5.0,6.0,5.0,6.0,10.0,7.5,10.0,4.5,4.0,3.0,5.5,2.888888888888889,5.260869565217392,4.5,7.0
"3.01 (Champaign, IL)",5.5,9.125,10.0,8.0,5.0,4.25,2.4583333333333335,2.210526315789474,6.875,8.333333333333334,11.5,10.88888888888889,10.0,4.461538461538462,6.7,3.0098039215686274,2.0,0.927536231884058,0.95,1.0571428571428572,1.4102564102564104,2.6,4.0476190476190474,5.333333333333333,9.25,4.5,5.611111111111111,7.75,6.5625,9.666666666666666,3.7058823529411766,2.870967741935484,1.8297872340425532,3.6363636363636362,4.181818181818182,7.466666666666667,6.5,10.636363636363637
"3.02 (Champaign, IL)",4.2,7.9375,10.25,10.0,6.5,2.6666666666666665,1.75,3.0,6.833333333333333,9.0,11.0,13.5,10.0,5.333333333333333,9.666666666666666,3.888888888888889,1.75,1.1,0.3333333333333333,1.8461538461538463,2.142857142857143,2.0,1.7142857142857142,5.333333333333333,9.5,5.666666666666667,6.6,9.5,7.966666666666667,10.0,4.0,3.1,2.4,4.75,3.5,7.09375,5.0,9.4
"4.01 (Champaign, IL)",6.333333333333333,11.0,11.0,11.0,5.5,4.25,2.8,3.5714285714285716,8.0,8.0,10.0,11.5,10.0,3.0625,6.571428571428571,2.255813953488372,3.0,1.411764705882353,1.8,1.9,2.0,2.7857142857142856,4.0,6.666666666666667,9.0,7.333333333333333,8.0,7.875,5.875,7.0,4.6,2.2857142857142856,2.810810810810811,3.0,4.4,7.121212121212121,6.958333333333334,11.25
"4.02 (Champaign, IL)",5.5,10.75,10.0,8.0,4.666666666666667,3.0,1.8,3.8333333333333335,6.25,8.0,8.666666666666668,11.333333333333332,9.0,2.9,6.6,1.9655172413793103,3.0,1.972972972972973,2.0,1.8333333333333333,0.75,2.0,4.714285714285714,7.5,10.53125,6.0,7.0,9.5,7.5,9.0,4.0,3.2,3.125,4.333333333333333,5.75,8.0,7.25,9.0
"5 (Champaign, IL)",4.0,9.125,6.75,8.320512820512821,2.1333333333333333,3.272727272727273,2.1666666666666665,5.909090909090909,5.0,7.0,6.5,9.666666666666666,7.0,2.3448275862068964,5.380952380952381,2.847457627118644,3.5,2.5945945945945947,2.7142857142857144,2.7058823529411766,1.7058823529411764,1.2894736842105263,6.7,8.363636363636363,11.0,9.833333333333334,7.111111111111111,7.833333333333333,7.5,8.0,5.5,4.388888888888889,4.084745762711864,4.888888888888889,4.769230769230769,7.486486486486487,5.4,8.6
"53 (Champaign, IL)",7.4,3.3125,15.25,13.75,9.0,5.5,4.5,2.9473684210526314,10.176470588235293,11.4,13.0,16.5,14.75,8.533333333333333,10.142857142857142,6.425,2.0,3.7777777777777777,3.7142857142857144,4.111111111111111,5.125,6.375,2.066666666666667,4.527777777777778,6.5,4.6,5.545454545454546,7.761904761904762,7.533333333333333,9.666666666666666,4.454545454545454,3.7142857142857144,3.767857142857143,7.142857142857143,4.151515151515151,5.926829268292683,5.285714285714286,10.76923076923077
"54.01 (Champaign, IL)",10.5,2.0,15.0,14.0,9.0,7.0,6.7272727272727275,2.033333333333333,12.0,14.0,15.25,17.0,14.5,9.692307692307692,10.0,7.294117647058823,4.75,5.333333333333333,6.0,5.866666666666666,6.833333333333333,8.8,3.8823529411764706,2.6666666666666665,3.823529411764706,3.9393939393939394,5.5,6.5,5.933333333333334,7.75,3.1,4.5,4.714285714285714,5.0,7.5,7.193548387096774,8.2,10.142857142857142
"54.02 (Champaign, IL)",11.6,8.5,21.0,,12.5,10.0,10.0,5.7,12.5,13.3125,17.0,18.0,17.0,12.6,14.88888888888889,11.75,6.75,9.0,9.875,9.25,10.0,11.0,6.875,5.333333333333333,2.7142857142857144,6.777777777777778,9.5,11.333333333333334,8.5,9.833333333333332,7.125,8.25,10.0,10.875,6.0,7.916666666666667,8.25,13.0
"55 (Champaign, IL)",13.571428571428571,15.5,14.0,13.875,9.75,7.333333333333333,6.909090909090909,2.6666666666666665,12.666666666666666,14.2,15.0,17.2,16.0,10.235294117647058,12.307692307692308,7.631578947368421,6.0,5.866666666666666,5.0,4.0,7.333333333333333,8.5,6.0,3.3333333333333335,7.5,2.838235294117647,3.4838709677419355,5.291666666666667,5.0,6.25,5.333333333333333,5.222222222222222,4.625,6.0,8.8,11.166666666666666,12.833333333333334,15.0
"56.01 (Champaign, IL)",11.333333333333334,8.0,13.0,13.0,11.0,8.5,8.11111111111111,4.304347826086956,12.5,13.0,15.0,18.333333333333332,14.0,8.625,10.666666666666666,6.625,7.0,5.666666666666667,6.666666666666667,6.666666666666667,7.5,9.0,6.809523809523809,4.8125,8.0,3.1842105263157894,1.6222222222222222,3.090909090909091,2.75,5.6,3.8125,4.142857142857143,5.913043478260869,5.333333333333333,9.0,11.294117647058824,11.5,14.4
"56.02 (Champaign, IL)",12.5,15.0,9.0,11.0,10.0,11.0,9.4,6.0,13.166666666666666,11.0,14.0,15.7,13.0,9.65,9.416666666666666,7.0,10.0,8.75,10.25,8.333333333333334,7.0,8.615384615384615,7.1,6.222222222222222,11.0,4.766666666666667,3.142857142857143,2.107142857142857,1.7878787878787878,2.5555555555555554,5.25,6.0,7.0,5.333333333333333,11.666666666666666,13.782608695652174,12.5,16.333333333333332
"57.01 (Champaign, IL)",12.4,9.5,11.0,10.0,9.75,10.0,9.0,4.84375,11.857142857142858,10.833333333333334,10.9,15.571428571428571,13.0,7.0,8.615384615384615,5.875,8.11111111111111,6.416666666666667,8.0,6.428571428571429,8.0,7.916666666666667,7.375,6.6,9.6,4.5227272727272725,1.8918918918918919,2.2549019607843137,1.9479166666666667,3.9,4.45,4.545454545454546,5.266666666666667,4.25,10.428571428571429,13.609756097560975,12.4,15.0
"57.02 (Champaign, IL)",13.0,22.0,14.0,12.0,12.4,12.0,11.0,10.0,13.5,12.25,12.25,15.0,13.0,10.545454545454545,8.0,7.75,10.107142857142858,9.333333333333334,11.0,9.0,8.625,9.0,9.0,7.75,10.65625,7.333333333333333,4.0,2.4285714285714284,7.0,2.6363636363636362,4.0,7.333333333333333,8.0,7.125,12.0,15.25,14.1875,17.0
"58 (Champaign, IL)",9.0,8.0,12.5,14.0,8.5,7.0,4.875,2.0,10.5,10.25,11.5,14.75,12.9375,6.0,9.5625,4.5,4.5,3.2162162162162162,4.7,3.2857142857142856,4.666666666666667,5.0,4.294117647058823,3.8,6.0,5.666666666666667,3.0,5.5,4.0,6.392857142857142,2.0,2.1176470588235294,2.4210526315789473,3.4,7.0,8.75,9.4,11.666666666666666
"59.01 (Champaign, IL)",9.0,11.0,9.0,9.75,5.0,6.4,4.333333333333333,2.6363636363636362,9.0,9.0,10.375,13.75,12.0,5.0,6.666666666666667,2.9166666666666665,3.5,3.1666666666666665,2.625,2.4285714285714284,3.0,4.0,5.0,6.0,7.333333333333334,3.5,4.333333333333333,6.0,4.8,7.0,2.6666666666666665,0.875,1.6875,2.6666666666666665,6.0,8.1,8.75,12.833333333333334
"59.02 (Champaign, IL)",6.6923076923076925,6.5,9.2,10.333333333333334,6.0,5.384615384615385,3.870967741935484,2.2580645161290325,8.952380952380953,9.0,10.333333333333334,13.333333333333334,11.25,5.264705882352941,7.5,3.038095238095238,3.7777777777777777,2.0140845070422535,2.0526315789473686,2.0,2.6129032258064515,3.619047619047619,3.4545454545454546,5.545454545454546,10.0,5.076923076923077,4.230769230769231,7.1,4.769230769230769,7.6,2.3260869565217392,1.2424242424242424,1.1443298969072164,2.2941176470588234,5.764705882352941,8.724137931034482,8.2,11.470588235294118
"60 (Champaign, IL)",9.5,11.0,10.0,10.333333333333334,5.0,7.0,5.0,3.5,8.5,7.833333333333333,10.5,15.25,,4.5,7.090909090909091,2.0,5.5,3.3636363636363638,3.0,3.0,2.75,3.0,7.0,7.0,9.0,5.666666666666667,5.5,4.0,3.5,5.75,2.0,1.4,3.4375,2.0,7.5,9.75,9.0,12.666666666666666
"7 (Champaign, IL)",4.823529411764706,5.0,11.0,12.0,4.5,1.8,2.8157894736842106,6.266666666666667,6.5625,10.11111111111111,13.25,13.5,12.0,6.6923076923076925,11.0,7.3076923076923075,3.130434782608696,4.833333333333333,3.3333333333333335,5.25,5.0,4.461538461538462,4.294117647058823,5.5,6.708333333333334,8.333333333333334,9.125,13.0,10.857142857142858,12.25,6.95,6.6,6.1875,7.333333333333333,1.6666666666666667,3.380281690140845,2.466666666666667,5.928571428571429
"8 (Champaign, IL)",7.106796116504855,5.857142857142857,15.75,15.166666666666666,7.238095238095238,5.0,6.03030303030303,7.925925925925926,9.469565217391304,10.791044776119403,12.866666666666667,13.666666666666666,13.3125,9.026666666666667,11.210526315789474,9.680555555555555,5.0625,7.333333333333333,6.333333333333333,7.716666666666667,7.976190476190476,7.086956521739131,6.288888888888889,7.875,8.727272727272727,10.161290322580646,12.076923076923077,12.96,12.076923076923077,15.166666666666666,8.527777777777779,8.333333333333334,8.258064516129032,10.4,4.142857142857143,2.479389312977099,4.271604938271605,7.490909090909091
"9.01 (Champaign, IL)",2.7941176470588234,7.0,13.125,13.125,4.25,2.6,4.25,8.0,6.043478260869565,7.833333333333333,9.875,9.833333333333334,11.0,4.5,9.0,7.090909090909091,6.0,6.545454545454546,4.0,6.75,7.5,3.8,5.666666666666667,7.0,9.0,9.857142857142858,14.5,12.0,12.8,14.0,9.333333333333334,7.857142857142857,8.0,9.3,2.5,4.594202898550725,2.16,3.6875
"9.02 (Champaign, IL)",4.285714285714286,9.333333333333334,17.0,14.75,5.363636363636363,5.0,8.58695652173913,12.115384615384615,4.431818181818182,6.45,7.444444444444445,8.166666666666666,6.0,8.527777777777779,11.136363636363637,11.36,7.428571428571429,9.947368421052632,11.0,8.8,8.666666666666666,7.769230769230769,10.4,11.444444444444445,14.5,14.0,15.176470588235293,16.5,15.375,16.727272727272727,11.88888888888889,12.4,11.352941176470589,13.0,5.733333333333333,7.620689655172414,3.088888888888889,2.7309236947791167
