origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",8.0,12.75,9.333333333333334,7.5,6.525,10.5,9.666666666666666,14.5,6.5,4.548387096774194,2.588888888888889,7.519230769230769,5.0,5.5588235294117645,5.066666666666666,8.615384615384615,13.375,11.4,11.0,11.5,9.55,8.2,13.636363636363637,16.333333333333332,16.0,16.0,13.666666666666666,12.0,12.0,13.0,12.0,11.666666666666666,11.666666666666666,11.0,11.875,13.708333333333334,10.583333333333334,10.4
"12.05 (Champaign, IL)",8.333333333333334,14.0625,12.0,12.458333333333334,8.722222222222221,11.0,10.833333333333334,14.5,6.302631578947368,6.127659574468085,5.076923076923077,3.99438202247191,6.0,8.466666666666667,9.065217391304348,11.636363636363637,11.666666666666666,12.75,14.0,14.0,12.375,10.454545454545455,16.043478260869566,19.4,18.5,16.4,15.454545454545455,16.11111111111111,16.2,16.5,13.857142857142858,15.333333333333334,13.125,15.0,12.5,14.321428571428571,10.8,6.461538461538462
"12.06 (Champaign, IL)",6.666666666666667,,10.0,14.0,5.5,,9.0,12.5,4.666666666666667,2.6,2.0,5.666666666666667,3.0,5.714285714285714,8.0,7.75,10.125,10.0,10.0,10.0,10.0,8.25,14.0,14.0,,16.0,12.0,12.0,10.0,13.0,12.0,12.0,11.0,11.0,,14.0,11.0,5.0
"13.01 (Champaign, IL)",5.612244897959184,10.0,9.571428571428571,8.411764705882353,3.0153846153846153,4.9375,4.701492537313433,8.105263157894736,4.486111111111111,4.294117647058823,5.571428571428571,8.901785714285714,6.25,2.3169642857142856,4.988636363636363,5.43956043956044,7.0,5.863636363636363,5.866666666666666,4.533333333333333,3.4,3.0238095238095237,8.363636363636363,9.6875,13.333333333333334,10.375,9.071428571428571,8.956521739130435,8.176470588235293,8.75,7.555555555555555,6.625,6.235294117647059,6.6,6.5,9.842105263157896,6.821428571428571,9.05
"13.02 (Champaign, IL)",8.208333333333334,13.0,5.0,4.2631578947368425,6.526315789473684,8.083333333333334,7.586206896551724,9.588235294117647,7.703703703703703,6.291666666666667,5.5,9.91304347826087,9.0,4.406593406593407,2.9220779220779223,5.184615384615385,9.0,7.684210526315789,7.833333333333333,6.25,7.529411764705882,5.72,11.0,11.8,16.25,11.681818181818182,11.11111111111111,8.75,8.736842105263158,10.0,9.142857142857142,8.0,8.823529411764707,5.6,9.153846153846153,13.140625,10.1,11.707317073170731
"14 (Champaign, IL)",6.833333333333333,12.03515625,5.0,5.809523809523809,5.583333333333333,5.75,4.9125,6.8,8.23404255319149,7.473684210526316,8.666666666666666,12.607142857142858,8.0,4.1688311688311686,4.844036697247707,2.4833333333333334,4.25,3.204081632653061,3.32,2.24,2.3095238095238093,2.943396226415094,6.754385964912281,7.809523809523809,12.777777777777779,8.88888888888889,6.44,7.095238095238095,6.395348837209302,8.0,4.27906976744186,3.235294117647059,3.5277777777777777,2.409090909090909,7.0285714285714285,10.192982456140351,7.5,11.666666666666666
"2 (Champaign, IL)",6.142857142857143,9.0,12.5,12.75,7.333333333333333,2.6666666666666665,1.9166666666666667,3.5,8.428571428571429,10.333333333333334,12.0,15.666666666666666,11.25,7.666666666666667,9.166666666666666,4.25,1.34375,1.8333333333333333,1.5454545454545454,2.5714285714285716,3.8333333333333335,3.7142857142857144,1.5,4.555555555555555,6.6,7.1,6.333333333333333,9.666666666666666,8.333333333333334,10.0,4.6,4.0,2.8,4.25,3.0,5.787234042553192,4.625,8.285714285714286
"3.01 (Champaign, IL)",6.526315789473684,8.0625,14.0,10.0,4.714285714285714,3.5,2.242424242424242,3.142857142857143,7.7272727272727275,8.75,11.0,12.884615384615385,11.0,5.625,7.222222222222222,3.393939393939394,1.7857142857142858,0.958904109589041,1.2424242424242424,1.0454545454545454,1.736842105263158,3.03125,3.6923076923076925,5.333333333333333,8.75,6.214285714285714,6.5,9.538461538461538,6.619047619047619,10.5,3.3684210526315788,2.7037037037037037,1.6507936507936507,3.6666666666666665,4.85,7.485714285714286,6.944444444444445,10.565217391304348
"3.02 (Champaign, IL)",4.2105263157894735,8.0,10.5,9.0,4.833333333333333,3.5,1.6,1.8333333333333333,8.6,7.363636363636363,13.0,13.333333333333334,10.5,4.666666666666667,8.25,4.523809523809524,1.0,0.9642857142857143,0.6666666666666666,1.4615384615384615,6.0,3.1666666666666665,4.166666666666667,5.0,9.0,6.0,6.8,6.109375,7.75,10.5,4.333333333333333,2.7142857142857144,2.4,4.25,3.875,7.3076923076923075,6.333333333333333,9.0
"4.01 (Champaign, IL)",7.0,11.5,10.0,9.5,5.6,4.466666666666667,3.4,3.7857142857142856,8.555555555555555,9.307692307692308,10.333333333333334,12.923076923076923,10.0,4.678571428571429,6.777777777777778,3.1666666666666665,3.3333333333333335,1.1333333333333333,2.411764705882353,1.2325581395348837,2.1,2.8095238095238093,4.454545454545454,6.428571428571429,10.0,6.4,7.181818181818182,7.333333333333333,7.466666666666667,6.0,3.6666666666666665,2.5238095238095237,2.413793103448276,3.8,4.818181818181818,8.142857142857142,8.0,10.894736842105264
"4.02 (Champaign, IL)",6.2,10.9921875,9.4,8.0,4.9411764705882355,3.6666666666666665,2.3636363636363638,4.666666666666667,6.933333333333334,6.25,8.5,10.5,9.0,3.3846153846153846,6.508474576271187,2.292682926829268,2.0,1.5588235294117647,2.7,2.0,1.5714285714285714,1.8695652173913044,5.0,9.2,10.0,8.25,6.333333333333333,7.666666666666667,6.333333333333333,10.5,4.111111111111111,3.6363636363636362,2.792452830188679,3.875,5.375,9.157894736842104,7.25,9.157894736842104
"5 (Champaign, IL)",3.6470588235294117,11.5,10.0,7.857142857142857,2.1538461538461537,2.3125,1.9714285714285715,6.1875,5.96969696969697,6.615384615384615,9.130434782608695,11.061224489795919,8.0,3.3181818181818183,6.714285714285714,5.510204081632653,3.235294117647059,2.2388059701492535,2.466666666666667,3.0,2.0714285714285716,1.430232558139535,5.75,7.875,11.333333333333334,8.777777777777779,9.5,8.818181818181818,7.7,10.0,5.0,3.8,4.038461538461538,5.0,4.216216216216216,7.693548387096774,5.421052631578948,8.289473684210526
"53 (Champaign, IL)",7.416666666666667,7.666666666666667,13.833333333333334,14.6,8.333333333333334,5.238095238095238,5.425531914893617,3.58,11.56338028169014,13.3,14.105263157894736,15.52892561983471,14.9921875,9.4375,11.525,9.18918918918919,1.7333333333333334,3.4864864864864864,3.642857142857143,4.181818181818182,3.6666666666666665,7.0,1.778443113772455,3.6222222222222222,6.352941176470588,5.527777777777778,6.730769230769231,8.421052631578947,7.275862068965517,8.777777777777779,4.590909090909091,3.3333333333333335,3.0277777777777777,6.2,4.568181818181818,6.082191780821918,6.107142857142857,10.68
"54.01 (Champaign, IL)",9.846153846153847,4.0,14.6,14.916666666666668,10.4,7.375,6.3,2.9130434782608696,12.285714285714286,15.25,15.818181818181818,17.0,15.0,10.76923076923077,13.666666666666666,8.0,4.6,5.333333333333333,5.333333333333333,6.0,7.0,7.5,3.7096774193548385,1.9787234042553192,4.571428571428571,3.617021276595745,4.8125,6.416666666666667,5.826086956521739,8.0,3.0,4.333333333333333,5.6,7.4,6.666666666666667,7.7407407407407405,9.142857142857142,12.72
"54.02 (Champaign, IL)",12.333333333333334,1.0,21.0,,15.0,9.0,10.0,6.142857142857143,13.75,15.0,16.666666666666668,18.291666666666664,17.0,14.75,20.666666666666668,13.2,7.75,8.5,9.0,10.0,9.75,11.25,6.444444444444445,3.933333333333333,2.875,7.0,10.0,10.5,9.333333333333334,13.5,9.0,9.0,7.1,11.0,7.0,7.9411764705882355,10.0,13.0
"55 (Champaign, IL)",11.272727272727273,17.0,16.0,14.8,12.666666666666666,10.0,7.4375,3.0555555555555554,13.727272727272727,12.75,14.833333333333334,17.5,14.0,11.0,12.28,10.291666666666666,6.125,6.111111111111111,5.5,6.5,5.0,10.666666666666666,5.6,4.023255813953488,7.689655172413793,3.0689655172413794,2.669421487603306,5.220338983050848,4.671428571428572,6.5,5.304347826086956,5.0,5.357142857142857,3.5,9.166666666666666,11.927272727272728,11.416666666666666,15.310344827586206
"56.01 (Champaign, IL)",12.333333333333334,8.833333333333332,13.5,13.0,11.666666666666668,9.666666666666666,8.666666666666666,2.8076923076923075,12.5,13.75,13.666666666666666,17.428571428571427,14.875,8.714285714285714,10.818181818181818,7.8,7.875,5.6923076923076925,6.857142857142857,6.625,7.25,7.333333333333333,6.4,5.266666666666667,9.0,3.7903225806451615,1.975,3.7111111111111112,2.2542372881355934,4.25,2.7777777777777777,4.0,4.894736842105263,3.3333333333333335,9.461538461538462,12.2,11.4,15.285714285714286
"56.02 (Champaign, IL)",13.0,21.0,12.0,10.25,11.5,11.0,10.2,5.0,14.7,12.0,11.0,16.375,15.0,8.8,10.0,6.7272727272727275,8.75,7.666666666666667,9.25,6.666666666666667,7.0625,10.5,7.928571428571429,6.181818181818182,11.0,5.297297297297297,2.6231884057971016,2.8043478260869565,2.1555555555555554,4.2592592592592595,4.5,5.0,7.285714285714286,4.5,11.333333333333334,13.885714285714286,14.6,16.0
"57.01 (Champaign, IL)",11.875,10.875,10.0,12.333333333333334,9.6,10.0,9.25,4.566666666666666,11.0,12.0,12.25,15.727272727272727,13.0,8.3125,8.125,6.75,8.2,6.5,7.666666666666667,6.090909090909091,5.5,6.8,8.227272727272727,6.222222222222222,11.2,4.784313725490196,2.8412698412698414,2.9056603773584904,2.084848484848485,5.523809523809524,4.615384615384615,4.666666666666667,5.461538461538462,4.25,11.166666666666666,13.222222222222221,13.285714285714286,16.2
"57.02 (Champaign, IL)",14.875,22.0,12.0,12.5,8.0,12.5,11.6,6.4,11.0,12.0,14.0,15.0,13.0,8.727272727272727,8.2,8.666666666666666,10.520833333333332,7.0,10.0,7.0,7.0,8.0,8.666666666666666,7.0,10.0,6.2,5.375,3.0,4.72,3.75,6.0,4.0,9.166666666666666,5.5,13.0,15.333333333333334,14.0,14.0
"58 (Champaign, IL)",9.285714285714286,7.0,12.166666666666666,10.0,8.0,7.25,6.285714285714286,1.9210526315789473,11.4,11.75,12.25,15.428571428571429,13.0,8.25,8.846153846153847,5.333333333333333,5.615384615384615,3.5,3.8333333333333335,4.333333333333333,4.3076923076923075,5.6,4.324324324324325,3.6666666666666665,7.596153846153846,4.382978723404255,3.2989690721649483,5.267605633802817,4.046153846153846,6.523809523809524,1.728813559322034,2.9285714285714284,2.76,3.8,7.666666666666667,9.791666666666666,10.142857142857142,12.833333333333334
"59.01 (Champaign, IL)",9.75,8.0,11.0,10.25,6.428571428571429,5.666666666666667,4.888888888888889,2.433333333333333,9.6,9.625,11.666666666666666,13.25,12.0,5.571428571428571,7.166666666666667,4.090909090909091,3.5714285714285716,2.6041666666666665,3.0,2.652173913043478,2.9545454545454546,4.0,4.045454545454546,4.636363636363637,8.0,4.0,4.777777777777778,6.166666666666667,4.666666666666667,5.0,2.074074074074074,0.9473684210526315,1.2777777777777777,2.0,6.181818181818182,9.702702702702704,8.0,11.409090909090908
"59.02 (Champaign, IL)",7.484848484848484,11.25,11.5,10.666666666666666,6.333333333333333,5.0,4.0227272727272725,2.4242424242424243,9.117647058823529,9.764705882352942,11.384615384615385,13.827586206896552,11.5,5.884615384615385,7.4375,4.222222222222222,3.210526315789474,2.164383561643836,2.7142857142857144,2.1232876712328768,2.958904109589041,4.015384615384615,3.8620689655172415,4.926829268292683,9.142857142857142,5.44,5.391304347826087,6.555555555555555,5.84,9.4,2.108108108108108,1.411764705882353,1.625,3.9166666666666665,5.6571428571428575,8.690721649484535,8.705882352941176,11.369565217391305
"60 (Champaign, IL)",9.2,11.0,10.0,9.0,6.666666666666667,7.0,5.375,4.142857142857143,10.0,9.0,10.666666666666666,15.4,,5.0,6.857142857142857,3.0,5.0,3.9285714285714284,4.0,3.25,3.888888888888889,3.888888888888889,6.111111111111111,5.5,9.75,5.75,4.555555555555555,5.333333333333333,3.6666666666666665,7.0,1.8571428571428572,2.3846153846153846,2.9473684210526314,0.5,8.4,10.678571428571429,9.0,13.0
"7 (Champaign, IL)",3.34,6.0,12.833333333333334,13.2,4.8,1.6904761904761905,2.488372093023256,5.75,7.485714285714286,9.347826086956522,12.153846153846153,12.4,9.75,7.161290322580645,9.375,8.325,2.4,4.190476190476191,3.6666666666666665,4.4,5.0,4.590909090909091,4.133333333333334,6.176470588235294,7.166666666666667,9.090909090909092,9.88888888888889,11.5,10.875,14.0,8.0,6.0,6.117647058823529,8.0,1.81875,4.324675324675325,2.982142857142857,6.597014925373134
"8 (Champaign, IL)",7.23463687150838,5.222222222222222,18.65,15.3,7.712765957446808,5.684210526315789,6.069306930693069,8.545454545454545,10.043478260869565,11.705521472392638,13.574468085106384,14.3,13.5,9.618181818181819,12.411764705882353,10.045977011494253,5.290322580645161,7.298701298701299,6.636363636363637,7.978260869565218,7.95,7.5625,6.446428571428571,7.913043478260869,8.3125,9.737704918032787,11.973684210526315,13.862068965517242,12.972222222222221,15.75,8.974358974358974,8.0,8.492753623188406,9.5,3.784090909090909,2.6885245901639343,4.578431372549019,8.217877094972067
"9.01 (Champaign, IL)",3.04,6.0,16.0,13.0,3.625,2.75,4.391304347826087,8.222222222222221,5.684210526315789,8.285714285714286,10.0,10.948717948717949,9.6875,7.066666666666666,11.25,11.285714285714286,5.444444444444445,6.888888888888889,4.333333333333333,6.666666666666667,8.333333333333334,6.166666666666667,6.0,8.307692307692308,9.8,10.76923076923077,13.222222222222221,14.75,13.45,13.5,9.444444444444445,8.666666666666666,8.25,11.0,3.074074074074074,4.765217391304348,1.6595744680851063,4.2615384615384615
"9.02 (Champaign, IL)",4.361344537815126,5.5,16.0,15.272727272727273,5.730769230769231,5.833333333333333,8.209677419354838,12.631578947368421,4.702970297029703,7.233333333333333,8.6,7.8604651162790695,8.0,8.0625,12.378378378378379,11.0,7.944444444444445,10.1875,10.0,10.333333333333334,9.538461538461538,8.1,10.181818181818182,12.666666666666666,13.333333333333334,14.4,15.333333333333334,17.454545454545453,15.375,17.6,13.0,12.0,11.428571428571429,13.5,6.065217391304348,8.136363636363637,3.590909090909091,2.4965277777777777
