origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",8.0,11.0,10.5,11.0,6.75,10.4,10.272727272727273,13.714285714285714,6.0,3.56,2.5161290322580645,5.190476190476191,2.7142857142857144,5.173913043478261,5.708333333333333,8.923076923076923,14.0,10.666666666666666,12.0,10.5,9.2,9.166666666666666,13.0,14.4,16.0,15.0,13.0,10.75,11.5,14.5,12.8,10.8,10.76923076923077,10.5,10.75,12.666666666666666,10.0,8.055555555555555
"12.05 (Champaign, IL)",9.846153846153847,14.5,15.5,13.333333333333334,8.571428571428571,9.0,11.5,14.857142857142858,6.8431372549019605,6.739130434782608,5.176470588235294,4.36231884057971,4.0,8.897435897435898,9.441176470588236,13.235294117647058,12.6,13.666666666666666,10.0,13.2,12.5,9.88888888888889,15.892857142857142,22.0,18.0,16.666666666666668,17.2,14.0,15.0,15.75,15.2,13.0,12.818181818181818,15.0,12.842105263157896,13.984615384615385,10.473684210526315,7.814814814814815
"12.06 (Champaign, IL)",5.0,,10.0,13.921875,5.25,,9.666666666666668,12.5,5.0,2.4,2.5,4.25,3.0,4.333333333333333,7.5,10.0,11.0,10.0,10.0,10.0,9.0,7.75,13.5,14.0,,16.0,12.0,14.0,10.0,13.0,12.0,12.0,10.984375,11.0,,13.0,11.0,6.5
"13.01 (Champaign, IL)",5.388888888888889,9.5,6.833333333333333,7.846153846153846,4.0,4.8,4.762711864406779,7.695652173913044,5.415094339622642,4.315789473684211,5.75,8.558823529411764,6.0,2.2754491017964074,4.5675675675675675,4.608108108108108,7.428571428571429,5.846153846153846,5.333333333333333,4.5,3.7058823529411766,3.088888888888889,9.114285714285714,9.454545454545455,13.6,11.222222222222221,9.846153846153847,8.571428571428571,7.0588235294117645,9.272727272727273,7.625,5.84,5.709677419354839,4.2,6.0588235294117645,9.567307692307692,7.4375,9.075
"13.02 (Champaign, IL)",9.045454545454545,12.0,4.153846153846154,3.9655172413793105,6.538461538461538,7.7272727272727275,7.625,9.529411764705882,8.838709677419354,6.833333333333333,5.16,10.714285714285714,7.0,4.626373626373627,2.9725274725274726,4.6716417910447765,8.0,7.136363636363637,8.333333333333334,6.928571428571429,6.842105263157895,5.714285714285714,10.911764705882353,11.0,14.285714285714286,11.0,10.7,9.0,8.083333333333334,8.666666666666666,9.555555555555555,7.916666666666667,8.0,7.142857142857143,8.947368421052632,12.057142857142857,8.5,12.606060606060606
"14 (Champaign, IL)",6.7407407407407405,12.28125,4.25,5.230769230769231,4.642857142857143,6.153846153846154,4.840909090909091,5.358974358974359,8.0,6.923076923076923,8.1,10.68421052631579,9.0,4.505376344086022,4.942528735632184,2.0921658986175116,6.0,3.0521739130434784,3.5416666666666665,2.466666666666667,2.4237288135593222,3.738095238095238,6.695652173913044,9.25,11.5,7.6875,7.111111111111111,7.0,6.0625,6.285714285714286,5.2368421052631575,3.0253164556962027,3.456989247311828,2.5945945945945947,7.15625,10.09,7.181818181818182,11.580645161290322
"2 (Champaign, IL)",5.0,6.75,12.0,10.0,7.0,2.857142857142857,1.8181818181818181,3.5714285714285716,8.571428571428571,9.6,11.0,15.0,12.0,6.75,8.0,4.1875,1.1666666666666667,1.8888888888888888,1.1111111111111112,2.8,3.416666666666667,3.6666666666666665,2.6818181818181817,4.25,8.0,6.5,7.5,9.0,8.6,10.0,6.0,3.8333333333333335,3.125,5.5,3.0,4.975,4.615384615384615,8.666666666666666
"3.01 (Champaign, IL)",6.45,8.5,10.0,9.333333333333334,5.0,3.5714285714285716,1.75,2.625,7.24,9.6,11.2,12.0,10.5,4.958333333333333,7.722222222222222,3.0073529411764706,1.8571428571428572,1.1690140845070423,1.2083333333333333,1.263157894736842,1.375,2.740740740740741,4.0,5.470588235294118,10.0,6.090909090909091,6.642857142857143,8.333333333333334,7.105263157894737,9.333333333333334,3.5,2.5588235294117645,2.0782608695652174,4.125,4.625,7.131147540983607,6.333333333333333,10.117647058823529
"3.02 (Champaign, IL)",5.166666666666667,7.984375,10.0,10.333333333333334,4.75,2.4,1.7,2.6,7.0,10.0,11.0,8.0,11.5,4.714285714285714,8.0,3.3333333333333335,1.0,1.1,0.7777777777777778,2.0,1.7142857142857142,2.5,3.909090909090909,4.0,10.0,7.666666666666667,7.833333333333333,6.875,8.333333333333334,10.25,4.0,2.5833333333333335,2.423076923076923,4.75,2.6,8.0,5.0,10.0
"4.01 (Champaign, IL)",6.769230769230769,11.0,10.5,9.333333333333332,5.333333333333333,4.6923076923076925,3.4545454545454546,4.4375,7.9375,8.692307692307692,11.0,12.5,10.0,4.615384615384615,6.4,2.5804195804195804,2.75,1.6071428571428572,2.066666666666667,1.5357142857142858,2.2142857142857144,3.3043478260869565,5.416666666666667,6.5,10.0,7.25,7.714285714285714,7.78125,6.222222222222222,10.0,4.133333333333334,2.5,2.550724637681159,4.125,4.857142857142857,8.513513513513514,7.25,11.0
"4.02 (Champaign, IL)",6.416666666666667,10.9375,10.0,7.0,4.9,3.0,2.0,3.8333333333333335,7.2,8.0,8.142857142857142,12.0,9.0,3.607142857142857,6.1395348837209305,1.9210526315789473,3.0,1.826086956521739,1.0,1.7307692307692308,0.875,2.3846153846153846,6.0,7.2,10.0,5.5,6.2,8.0,6.833333333333333,8.666666666666666,5.0,2.857142857142857,2.593220338983051,3.9,5.4,7.945945945945946,7.666666666666667,10.222222222222221
"5 (Champaign, IL)",4.181818181818182,9.0,8.5,8.529411764705882,2.235294117647059,1.5714285714285714,1.8205128205128205,5.75,5.75,6.611111111111111,7.875,9.625,8.0,3.25,5.7894736842105265,3.4166666666666665,3.0,2.625,3.25,2.933333333333333,2.0,1.4927536231884058,6.8,8.454545454545455,11.0,8.25,7.75,9.125,8.8,8.5,6.666666666666667,3.5,3.689655172413793,3.0,4.75,7.43859649122807,5.2,8.733333333333333
"53 (Champaign, IL)",7.466666666666667,4.75,14.0,15.0,8.333333333333334,4.894736842105263,4.815789473684211,2.027027027027027,10.263157894736842,12.105263157894736,13.333333333333334,15.764705882352942,14.9375,8.714285714285714,10.685714285714285,5.225806451612903,2.2142857142857144,3.48,5.142857142857143,4.083333333333333,4.833333333333333,5.545454545454546,2.2739726027397262,3.1944444444444446,6.9,5.333333333333333,6.2,8.75,7.9411764705882355,10.5,3.3846153846153846,3.111111111111111,2.9743589743589745,5.0,4.166666666666667,6.238095238095238,6.666666666666667,10.549019607843137
"54.01 (Champaign, IL)",9.11111111111111,12.0,15.5,15.5,10.714285714285714,6.9,6.882352941176471,2.25,11.454545454545455,15.2,16.0,18.428571428571427,14.875,10.478260869565217,14.0,7.681818181818182,5.0,5.0,4.25,6.2,7.125,8.666666666666666,3.875,2.477272727272727,5.071428571428571,3.6363636363636362,5.538461538461538,6.7272727272727275,5.75,7.5,3.8823529411764706,4.818181818181818,4.555555555555555,5.25,6.266666666666667,8.145454545454545,8.533333333333333,11.702702702702704
"54.02 (Champaign, IL)",12.0,1.0,21.0,,14.5,8.5,9.333333333333334,6.333333333333333,12.5,13.0,16.0,15.0,17.0,13.444444444444445,14.0,12.75,7.5,8.666666666666666,9.96875,9.0,10.25,11.0,6.363636363636363,5.0,3.642857142857143,7.428571428571429,8.5,10.0,9.0,11.5,8.75,8.0,8.875,10.96875,9.0,8.24,9.0,13.0
"55 (Champaign, IL)",12.0,16.25,16.0,13.5,9.0,8.0,7.8,3.1904761904761907,14.222222222222221,14.0,18.0,18.625,14.0,11.055555555555555,11.5,7.066666666666666,6.8,5.333333333333333,5.6,8.0,13.0,8.444444444444445,5.344827586206897,3.8285714285714287,7.625,2.9344262295081966,3.411764705882353,5.25,4.369565217391305,6.333333333333333,3.8947368421052633,6.166666666666667,5.2,4.8,10.090909090909092,11.918032786885245,13.25,14.375
"56.01 (Champaign, IL)",13.3,8.0,13.0,13.0,11.666666666666666,11.0,8.0,4.0,13.31578947368421,13.333333333333334,14.0,17.5,14.0,8.26086956521739,9.8,7.3,8.166666666666666,6.9,6.666666666666667,7.4,7.0,8.857142857142858,6.592592592592593,5.611111111111111,7.0,3.5609756097560976,1.7741935483870968,3.076923076923077,2.3,4.333333333333333,3.2222222222222223,5.1,6.3478260869565215,5.0,8.6,12.513513513513514,11.25,15.714285714285714
"56.02 (Champaign, IL)",14.0,12.75,11.0,11.0,10.0,10.833333333333334,10.1,6.777777777777778,14.666666666666666,11.8,10.0,16.166666666666668,14.5,9.666666666666666,9.777777777777779,7.545454545454546,11.333333333333334,7.0,11.0,6.583333333333334,7.0,8.857142857142858,7.916666666666667,6.857142857142857,11.25,4.791666666666667,3.0,2.611111111111111,2.5454545454545454,1.75,5.0,5.4,6.4375,6.0,11.8,13.560975609756097,15.0,14.8
"57.01 (Champaign, IL)",12.0,17.0,11.5,10.75,9.333333333333334,10.2,8.631578947368421,5.21875,12.454545454545455,12.0,11.333333333333334,15.857142857142858,13.0,7.2,9.368421052631579,6.0344827586206895,8.857142857142858,6.857142857142857,8.0,5.2727272727272725,6.0,7.833333333333333,6.944444444444445,6.5,8.5,4.838709677419355,2.272727272727273,2.5434782608695654,1.9910714285714286,4.857142857142857,4.090909090909091,5.125,5.36,5.0,10.764705882352942,13.119047619047619,12.666666666666666,16.375
"57.02 (Champaign, IL)",13.666666666666666,22.0,11.666666666666666,12.0,12.285714285714286,12.125,11.25,7.0,14.0,13.0,15.0,15.0,13.0,9.8,10.166666666666666,5.75,10.666666666666666,9.0,12.0,10.0,9.0,10.5,8.0,6.5,10.75,6.4,5.0,4.083333333333333,4.515151515151516,3.75,6.0,6.333333333333333,10.5,5.0,13.666666666666666,15.666666666666666,11.5,18.333333333333332
"58 (Champaign, IL)",8.142857142857142,7.0,13.0,14.0,6.5,6.5,4.4,2.3225806451612905,10.166666666666666,12.0,14.0,14.25,13.0,6.352941176470588,8.333333333333334,5.21875,6.0,3.235294117647059,4.285714285714286,3.4444444444444446,4.0,6.0,3.619047619047619,3.6666666666666665,6.0,5.066666666666666,3.064516129032258,4.25,3.4,5.333333333333333,1.6590909090909092,1.9523809523809523,2.65625,3.2,7.166666666666667,9.391304347826088,8.833333333333334,12.833333333333334
"59.01 (Champaign, IL)",8.1,6.0,11.0,9.0,5.8,5.0,4.588235294117647,2.357142857142857,10.0625,8.6,10.5,13.8,12.0,5.642857142857143,7.055555555555555,3.1311475409836067,3.6666666666666665,2.6333333333333333,3.142857142857143,2.423076923076923,2.8,4.384615384615385,3.8333333333333335,4.75,7.666666666666667,3.4444444444444446,4.3076923076923075,5.5,5.153846153846154,8.0,2.2580645161290325,1.125,1.5769230769230769,2.8,6.470588235294118,8.793103448275861,9.0,10.8
"59.02 (Champaign, IL)",7.185185185185185,6.125,10.0,11.785714285714285,5.642857142857143,5.5,3.8780487804878048,2.3653846153846154,8.6,9.6,11.526315789473685,13.3125,12.0,5.7592592592592595,7.774193548387097,3.66875,3.3846153846153846,2.218390804597701,2.3333333333333335,1.9268292682926829,2.877551020408163,3.95,3.630434782608696,4.5,8.333333333333334,5.181818181818182,5.631578947368421,7.4,5.461538461538462,11.0,2.5555555555555554,1.6,1.691588785046729,3.608695652173913,5.85,8.814814814814815,7.866666666666666,11.5625
"60 (Champaign, IL)",8.0,11.0,11.125,10.083333333333334,7.0,7.5,5.6,4.8,9.0,7.0,10.333333333333334,15.5,,4.333333333333333,5.75,2.8260869565217392,5.875,4.1,5.0,3.0,3.4285714285714284,4.8,5.0,7.0,9.0,3.5,5.6,5.0,3.8333333333333335,5.5,2.4444444444444446,1.4,3.3846153846153846,1.5,8.25,10.76923076923077,10.0,12.75
"7 (Champaign, IL)",5.2,6.5,14.0,12.0,5.166666666666667,1.5714285714285714,2.8125,6.090909090909091,8.222222222222221,10.777777777777779,11.142857142857142,12.692307692307692,12.0,6.888888888888889,9.166666666666666,7.529411764705882,2.909090909090909,4.4,3.4444444444444446,4.894736842105263,4.833333333333333,4.75,4.636363636363637,6.666666666666667,6.933333333333334,8.375,9.428571428571429,11.6,11.090909090909092,13.0,6.0,7.0,5.588235294117647,8.25,1.7540983606557377,3.5398230088495577,2.9583333333333335,5.916666666666667
"8 (Champaign, IL)",7.02054794520548,5.785714285714286,15.545454545454545,15.933333333333334,7.2272727272727275,5.633333333333334,5.914893617021277,8.363636363636363,9.774436090225564,11.436170212765957,13.12,14.37037037037037,13.0,9.608695652173912,12.27027027027027,10.08421052631579,5.517241379310345,7.551724137931035,7.04,8.195121951219512,8.033333333333333,7.073170731707317,6.745283018867925,8.0,9.11111111111111,10.342465753424657,12.1,13.241379310344827,13.0,15.555555555555555,8.90566037735849,8.6,8.741935483870968,10.0,3.7962962962962963,2.5678866587957496,4.573033707865169,7.5777777777777775
"9.01 (Champaign, IL)",3.2127659574468086,7.5,13.0,12.5,4.818181818181818,3.111111111111111,4.166666666666667,7.6923076923076925,6.225806451612903,7.625,10.0,9.681818181818182,11.0,6.857142857142857,9.25,8.538461538461538,4.6,6.538461538461538,5.285714285714286,7.75,6.5,5.777777777777778,5.888888888888889,8.583333333333334,8.0,10.0,12.0,15.0,13.11111111111111,14.0,9.5,9.333333333333334,8.0,11.0,2.857142857142857,4.744186046511628,2.0,4.333333333333333
"9.02 (Champaign, IL)",4.213483146067416,7.333333333333333,15.5,15.2,4.823529411764706,7.75,9.061224489795919,12.764705882352942,4.52,6.868421052631579,9.583333333333334,7.777777777777778,6.0,9.827586206896552,12.173913043478262,11.411764705882353,7.923076923076923,11.352941176470589,11.0,10.818181818181818,9.571428571428571,8.642857142857142,10.142857142857142,12.333333333333334,15.2,14.428571428571429,15.4,16.0,15.454545454545455,17.3125,14.0,12.666666666666666,11.5,13.5,6.823529411764706,8.222857142857142,4.045454545454546,2.588744588744589
