origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",7.8,12.5,9.0,7.333333333333333,6.25,10.166666666666666,10.166666666666666,13.5,7.333333333333333,5.16,2.7804878048780486,6.5,1.0,5.4,5.043478260869565,9.214285714285714,13.25,11.2,12.0,10.75,9.1,9.142857142857142,13.4,14.666666666666666,20.0,15.833333333333332,13.333333333333332,11.5,11.5,16.0,13.0,12.0,10.88888888888889,10.833333333333332,12.5,14.035714285714286,10.5,9.227272727272727
"12.05 (Champaign, IL)",8.1,14.125,14.666666666666666,13.75,7.909090909090909,11.333333333333334,11.666666666666666,15.785714285714286,6.231578947368421,6.357142857142857,5.827586206896552,4.510067114093959,4.5,8.068181818181818,9.674418604651162,11.409090909090908,11.899999999999999,13.272727272727273,12.25,11.666666666666666,11.75,9.75,16.0,17.666666666666668,19.5,16.8,17.5,16.833333333333332,15.3,16.25,15.666666666666666,14.166666666666668,13.25,11.0,12.722222222222221,14.921875,10.61111111111111,8.0
"12.06 (Champaign, IL)",6.25,,10.0,14.0,5.25,,8.0,12.5,4.5,4.0,2.0,5.5,3.0,5.8,6.0,7.5,10.25,10.0,11.0,10.0,10.0,8.0,14.0,14.0,,16.0,12.0,12.5,10.0,13.0,12.0,12.0,11.0,11.0,,12.0,11.0,5.375
"13.01 (Champaign, IL)",5.295454545454546,9.875,8.857142857142858,7.722222222222222,2.3846153846153846,4.857142857142857,4.574074074074074,8.44,4.74468085106383,4.521739130434782,5.363636363636363,9.020833333333334,5.833333333333333,2.3112582781456954,4.8807339449541285,4.717171717171717,6.2,4.777777777777778,5.363636363636363,5.230769230769231,4.181818181818182,3.0576923076923075,9.689655172413794,10.444444444444445,13.75,8.791666666666666,8.535714285714286,9.227272727272727,8.16,8.818181818181818,6.363636363636363,6.214285714285714,6.3,5.25,7.090909090909091,9.732142857142858,7.074074074074074,8.591836734693878
"13.02 (Champaign, IL)",8.555555555555555,13.5,5.5,4.111111111111111,6.333333333333333,8.666666666666666,7.380952380952381,10.157894736842104,7.761904761904762,6.304347826086956,5.352941176470588,10.133333333333333,9.0,3.970149253731343,3.0259067357512954,5.557142857142857,8.666666666666666,6.75,9.0,7.25,6.7368421052631575,5.461538461538462,10.709677419354838,13.571428571428571,15.5,12.26923076923077,10.181818181818182,10.8,8.894736842105264,10.0,9.444444444444445,7.5,7.681818181818182,6.25,8.777777777777779,12.305084745762711,7.75,11.0
"14 (Champaign, IL)",7.107142857142857,12.0703125,5.260869565217392,6.739130434782608,5.2727272727272725,5.666666666666667,4.73015873015873,5.558139534883721,8.055555555555555,7.3125,9.428571428571429,12.24,8.0,4.038461538461538,4.914893617021277,2.5920398009950247,4.6923076923076925,3.2580645161290325,3.4,2.176470588235294,2.1666666666666665,3.719298245614035,8.0,7.588235294117647,12.636363636363637,9.434782608695652,6.684210526315789,7.6,5.435897435897436,9.666666666666666,4.666666666666667,3.189873417721519,3.6285714285714286,2.5714285714285716,6.880952380952381,10.37962962962963,8.681818181818182,11.65625
"2 (Champaign, IL)",6.090909090909091,9.0,12.0,12.5,7.0,2.7142857142857144,1.7333333333333334,3.5,7.666666666666667,10.285714285714286,12.0,15.0,11.5,6.375,8.5,4.45,1.2272727272727273,2.176470588235294,1.0,3.3333333333333335,3.666666666666667,4.0,1.7941176470588236,4.25,7.125,7.214285714285714,7.2,9.5,8.5,10.0,4.666666666666667,3.5714285714285716,3.5454545454545454,4.5,2.8333333333333335,5.863636363636363,4.166666666666667,7.695652173913044
"3.01 (Champaign, IL)",5.916666666666667,8.125,10.0,8.5,5.375,3.6666666666666665,2.081081081081081,2.891891891891892,7.631578947368421,7.8,11.6,12.857142857142858,10.875,6.625,7.266666666666667,2.9444444444444446,1.75,0.9285714285714286,1.0,0.9154929577464789,1.7333333333333334,2.6666666666666665,3.838709677419355,5.545454545454546,9.555555555555555,7.181818181818182,6.055555555555555,8.625,7.0,10.0,3.8636363636363638,2.6666666666666665,2.1451612903225805,3.6666666666666665,4.277777777777778,7.428571428571429,6.533333333333333,11.142857142857142
"3.02 (Champaign, IL)",5.294117647058823,8.0,10.0,9.5,5.0,2.0,1.5,2.6,9.0,8.0,11.0,13.0,10.0,5.285714285714286,9.0,3.5161290322580645,1.1538461538461537,0.9565217391304348,0.6666666666666666,1.8,1.6666666666666667,3.0,4.583333333333333,4.5,9.5,6.0,6.666666666666667,6.21875,7.0,10.4375,3.6666666666666665,3.111111111111111,2.566666666666667,4.4,3.8,6.25,5.0,9.25
"4.01 (Champaign, IL)",7.176470588235294,11.5,8.0,8.666666666666666,4.666666666666667,4.8,3.4210526315789473,3.1,7.666666666666667,8.555555555555555,10.0,11.2,10.0,4.433333333333334,6.714285714285714,2.8990825688073394,2.9375,1.7826086956521738,1.8421052631578947,1.1935483870967742,2.0,3.0,5.642857142857143,6.5,10.333333333333334,8.5,6.4,8.666666666666666,5.7272727272727275,8.0,4.25,3.1578947368421053,2.4571428571428573,3.0833333333333335,4.869565217391305,7.705882352941177,7.0,11.0
"4.02 (Champaign, IL)",6.8,10.984375,10.0,7.666666666666667,4.090909090909091,3.958333333333333,3.3,4.0,7.666666666666667,8.0,8.75,11.2,9.0,3.7058823529411766,6.282051282051282,2.0689655172413794,2.0,1.8181818181818181,1.6666666666666667,2.0,0.7,2.2,5.0,7.333333333333333,12.0,9.0,6.0,7.4,6.0,8.5,4.333333333333333,2.8181818181818183,2.9661016949152543,3.75,5.2,8.487179487179487,7.111111111111111,10.0
"5 (Champaign, IL)",4.208333333333333,10.25,10.5,7.0,2.111111111111111,2.923076923076923,1.935483870967742,5.125,5.2,7.090909090909091,9.416666666666666,10.642857142857142,7.666666666666666,3.5434782608695654,6.645161290322581,4.614035087719298,3.0,2.391304347826087,2.4444444444444446,3.066666666666667,2.0555555555555554,1.3833333333333333,6.2727272727272725,8.0,11.5,9.6,8.2,8.333333333333334,8.0,8.333333333333334,5.0,3.3333333333333335,4.0344827586206895,4.25,4.466666666666667,7.178571428571429,4.785714285714286,7.588235294117647
"53 (Champaign, IL)",7.95,6.666666666666667,16.0,14.25,8.25,4.666666666666667,5.03030303030303,2.6315789473684212,10.727272727272727,12.6875,14.157894736842104,15.527777777777779,14.984375,8.76,12.133333333333333,8.166666666666666,2.56,4.166666666666667,3.0,3.6,4.833333333333333,6.6,2.1363636363636362,3.38,6.875,4.666666666666667,6.586206896551724,8.428571428571429,7.46875,10.444444444444445,3.8275862068965516,3.2,3.375,8.0,4.538461538461538,6.071895424836601,5.904761904761905,10.121951219512194
"54.01 (Champaign, IL)",10.705882352941176,8.5,14.0,14.333333333333334,9.5,6.833333333333333,6.444444444444445,2.0434782608695654,13.0,15.0,15.5,17.833333333333332,15.0,11.333333333333334,14.2,11.058823529411764,4.833333333333333,5.363636363636363,4.25,8.0,7.2,8.25,4.0,2.16,6.2727272727272725,3.8048780487804876,4.6,6.428571428571429,5.958333333333333,8.333333333333334,3.9166666666666665,4.5,4.235294117647059,8.0,7.2,8.105263157894736,8.857142857142858,12.352941176470589
"54.02 (Champaign, IL)",12.5,1.0,21.0,,14.875,8.0,9.25,5.5,14.5,16.0,16.5,18.25,17.0,12.833333333333334,16.166666666666668,12.333333333333334,7.833333333333334,9.0,10.0,10.0,10.0,11.0,5.5,4.954545454545454,2.8,6.875,9.5,10.25,10.2,14.0,6.75,8.0,7.2,11.0,9.0,9.3,8.5,12.0
"55 (Champaign, IL)",12.9375,16.8125,14.5,14.5,12.666666666666666,8.0,7.636363636363637,3.2222222222222223,14.571428571428571,13.8,17.0,17.857142857142858,14.0,11.285714285714286,11.894736842105264,10.117647058823529,5.333333333333333,5.571428571428571,6.0,5.666666666666667,10.0,9.666666666666666,5.619047619047619,3.395348837209302,6.857142857142857,2.675675675675676,3.1777777777777776,5.295454545454546,4.711864406779661,6.285714285714286,3.2666666666666666,4.636363636363637,5.8,6.5,8.916666666666666,12.090909090909092,13.4,14.794117647058824
"56.01 (Champaign, IL)",11.923076923076923,7.0,13.0,13.0,11.333333333333334,10.333333333333332,8.88888888888889,3.923076923076923,12.222222222222221,13.0,12.666666666666666,17.571428571428573,14.75,8.333333333333334,10.6,6.705882352941177,8.4375,5.571428571428571,7.285714285714286,10.0,7.0,8.0,6.045454545454546,4.454545454545454,9.2,3.1846153846153844,2.0,3.4,2.65,5.75,2.75,3.6666666666666665,4.866666666666666,4.2,9.4,11.75,11.6,15.411764705882353
"56.02 (Champaign, IL)",13.5,11.0,12.0,10.5,10.916666666666668,11.4,11.5,6.769230769230769,14.375,11.833333333333332,11.0,16.571428571428573,15.0,8.5,10.0,7.222222222222222,9.7,8.5,8.5,6.0,7.125,9.4,8.384615384615385,7.142857142857143,11.0,5.24,3.314814814814815,3.2444444444444445,2.7222222222222223,4.0,4.5,6.0,6.857142857142857,5.0,12.0,13.871794871794872,13.75,15.0
"57.01 (Champaign, IL)",11.142857142857142,11.75,14.0,13.0,9.0,10.333333333333334,8.733333333333333,5.096774193548387,12.5,11.2,12.125,15.285714285714286,13.0,9.0,9.1,6.615384615384615,8.75,6.857142857142857,8.0,6.222222222222222,7.333333333333333,8.0,8.818181818181818,6.4375,9.5,4.9423076923076925,2.4,3.25,2.099099099099099,4.738095238095238,4.148148148148148,4.4,6.071428571428571,3.5714285714285716,10.555555555555555,13.058823529411764,13.090909090909092,14.333333333333334
"57.02 (Champaign, IL)",15.0,22.0,10.75,12.0,8.0,12.25,13.0,6.8,12.0,12.5,14.0,15.5,13.0,8.285714285714286,11.6,8.0,10.541666666666666,11.5,10.5,6.0,7.5,9.0,10.0,7.5,11.0,6.857142857142857,4.0,2.8181818181818183,5.173913043478261,3.6363636363636362,5.714285714285714,5.0,7.166666666666667,5.666666666666667,13.0,15.521739130434783,14.333333333333334,18.0
"58 (Champaign, IL)",9.090909090909092,7.0,10.333333333333334,10.5,7.0,5.0,5.9,2.4285714285714284,10.8,11.0,12.5,16.142857142857142,13.0,6.857142857142857,9.333333333333334,4.488888888888889,6.75,3.4482758620689653,3.25,3.5833333333333335,4.384615384615385,6.0,4.117647058823529,4.0,7.84,4.466666666666667,3.306451612903226,4.92,4.575757575757576,6.111111111111111,1.8602150537634408,1.8518518518518519,2.391304347826087,3.0,7.666666666666667,9.7,10.333333333333334,13.857142857142858
"59.01 (Champaign, IL)",8.285714285714286,8.0,11.0,11.0,5.8,5.6,5.176470588235294,2.4375,9.777777777777779,8.333333333333334,11.166666666666666,13.8,12.0,6.428571428571429,7.333333333333333,3.2987012987012987,3.7777777777777777,2.46875,2.6666666666666665,2.607142857142857,2.9047619047619047,3.823529411764706,3.8181818181818183,4.25,9.0,4.571428571428571,5.153846153846154,6.5,5.166666666666667,4.0,1.9666666666666666,0.8,1.46,2.7142857142857144,6.875,9.258064516129032,8.25,13.333333333333334
"59.02 (Champaign, IL)",7.545454545454546,9.5,12.0,13.0,5.761904761904762,5.133333333333334,4.129032258064516,2.3137254901960786,8.848484848484848,9.38888888888889,11.533333333333333,13.909090909090908,11.0,6.446428571428571,7.382352941176471,3.598870056497175,3.6666666666666665,2.2857142857142856,2.65,2.35,3.0384615384615383,4.410714285714286,3.7241379310344827,4.375,8.75,5.25,5.32258064516129,7.7,5.619047619047619,8.333333333333334,2.85,1.3968253968253967,1.6440677966101696,2.888888888888889,5.933333333333334,8.574257425742575,7.75,11.8
"60 (Champaign, IL)",8.571428571428571,11.0,11.5,9.0,7.0,7.5,6.0,4.4,9.285714285714286,9.2,10.583333333333332,13.45,,5.9,4.5,2.84,5.0,4.0,4.6,3.1,4.111111111111111,3.75,6.6,7.0,9.5,5.571428571428571,4.666666666666667,4.0,4.333333333333333,6.0,2.3333333333333335,1.7142857142857142,3.1333333333333333,0.5,7.8,10.421052631578947,9.75,13.0
"7 (Champaign, IL)",3.9210526315789473,6.125,12.333333333333334,14.0,4.833333333333333,2.0555555555555554,2.7083333333333335,5.470588235294118,7.2727272727272725,10.526315789473685,12.6,12.26923076923077,10.5,6.964285714285714,9.45,7.54054054054054,2.892857142857143,4.222222222222222,3.5,5.071428571428571,5.75,5.0,4.444444444444445,6.25,6.5,8.666666666666666,9.142857142857142,13.0,10.785714285714286,12.333333333333334,6.8,6.125,5.863636363636363,7.75,1.5555555555555556,3.857142857142857,3.0606060606060606,6.5
"8 (Champaign, IL)",7.141843971631205,4.833333333333333,17.733333333333334,15.0,7.483516483516484,5.517241379310345,6.043478260869565,8.270833333333334,9.729508196721312,11.191780821917808,13.105263157894736,14.432835820895523,13.5,9.52,12.1,10.268292682926829,5.117647058823529,6.981132075471698,6.9,7.352941176470588,8.056603773584905,7.517543859649122,6.603603603603603,8.0,8.944444444444445,9.945454545454545,11.909090909090908,14.208333333333334,13.5,15.857142857142858,8.806451612903226,8.708333333333334,8.048387096774194,11.076923076923077,4.144444444444445,2.501298701298701,4.976923076923077,8.075187969924812
"9.01 (Champaign, IL)",3.208955223880597,6.375,15.0,14.0,4.583333333333333,3.0,4.2,8.0,5.71875,7.714285714285714,11.666666666666666,10.136363636363637,9.875,7.928571428571429,10.875,10.0,4.833333333333333,6.75,6.0,8.666666666666666,6.5,4.2,6.75,8.166666666666666,9.8,11.272727272727273,11.777777777777779,12.75,12.411764705882353,13.666666666666666,10.0,7.333333333333333,6.833333333333333,9.0,3.1153846153846154,5.0234375,1.7945205479452055,3.5
"9.02 (Champaign, IL)",4.17,6.583333333333334,18.5,15.0,5.739130434782608,5.3,8.554054054054054,12.5625,4.977777777777778,6.488888888888889,8.5,7.6875,6.0,8.826086956521738,11.272727272727273,11.714285714285714,8.0,10.793103448275861,9.0,9.75,10.166666666666666,8.710526315789474,10.03076923076923,10.6,12.25,15.23076923076923,15.222222222222221,15.571428571428571,15.823529411764707,17.4,14.0,11.727272727272727,11.612903225806452,15.0,6.239130434782608,8.443877551020408,4.0181818181818185,2.6310344827586207
