origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",8.0,12.0,10.0,6.0,7.03125,9.666666666666666,10.0,14.0,8.0,3.5,1.0,7.125,2.0,5.666666666666667,5.2,8.5,12.0,12.0,10.0,10.5,9.0,9.0,14.0,14.666666666666666,17.0,14.0,12.0,14.5,13.5,12.0,12.6,10.3,11.333333333333334,11.0,11.666666666666666,13.666666666666666,10.5,8.625
"12.05 (Champaign, IL)",8.4,10.0,14.0,8.0,9.5,13.0,11.0,14.0,8.0,4.0,7.818181818181818,4.769230769230769,5.0,9.375,10.0,10.5,13.0,11.8,10.5,11.0,10.0,8.0,14.545454545454545,17.0,18.0,17.0,16.5,16.333333333333332,13.0,16.0,15.5,14.0,13.4,14.0,13.0,13.176470588235293,9.666666666666666,7.5
"12.06 (Champaign, IL)",6.0,,12.0,9.0,4.0,,9.0,14.5,4.5,2.0,1.5,3.0,3.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,7.0,14.0,14.0,,15.0,12.0,13.0,14.0,13.0,12.0,12.0,10.5,11.0,,12.0,11.0,6.5
"13.01 (Champaign, IL)",4.75,10.0,6.0,6.5,2.8,4.55,4.166666666666667,7.75,5.4,6.0,3.0,10.0,5.0,2.5,4.4,5.0,7.5,7.333333333333333,7.0,5.25,2.0,5.0,8.833333333333334,10.0,13.75,13.0,11.0,7.666666666666667,7.0,9.0,6.0,4.666666666666667,6.454545454545454,6.0,5.5,8.135135135135135,8.0,8.8
"13.02 (Champaign, IL)",7.5,13.0,4.4,9.5,8.0,7.888888888888889,6.0,10.5,8.0,5.0,5.138392857142858,9.401785714285715,7.25,4.5,3.2222222222222223,4.3,10.0,7.5,8.0,8.125,7.166666666666667,5.416666666666666,10.5,12.0,13.333333333333334,10.0,12.0,9.0,8.3125,10.5,8.0,8.2,7.5,6.5,9.0,11.5,10.4,10.333333333333334
"14 (Champaign, IL)",7.5,12.333333333333334,5.0,6.0,3.0,5.0,4.5,6.4,6.0,10.0,9.0,13.0,10.0,3.6,4.571428571428571,2.2948717948717947,6.75,4.055555555555555,3.0,3.3333333333333335,1.0,4.25,11.846153846153847,11.5,13.166666666666668,10.333333333333332,8.0,6.0,10.0,11.0,4.0,3.857142857142857,4.45,3.5,6.166666666666667,11.75,8.0,13.0
"2 (Champaign, IL)",4.0,8.5,12.0,11.0,7.0,3.0,2.0,1.75,8.333333333333334,11.0,11.0,12.0,12.0,6.300000000000001,12.0,4.181818181818182,0.7142857142857143,2.0,0.875,2.0,2.3333333333333335,4.05,2.0,4.0,9.0,6.875,8.0,10.0,9.0,10.0,4.5,3.25,2.2857142857142856,5.0,2.3333333333333335,5.666666666666667,4.333333333333333,6.0
"3.01 (Champaign, IL)",5.385416666666666,11.0,11.0,9.0,4.333333333333333,3.0,1.5,1.5,5.0,9.0,9.0,10.5,10.0,4.333333333333333,6.5,3.1025641025641026,2.0,0.9047619047619048,0.875,1.2727272727272727,1.5,1.6666666666666667,6.0,6.0,10.0,5.6,5.75,9.9375,6.4375,9.0,4.8,2.7777777777777777,2.033333333333333,3.6666666666666665,4.0,7.0,6.0,12.0
"3.02 (Champaign, IL)",4.0,7.0,10.5,10.0,6.5,2.25,1.6,2.125,7.333333333333333,8.1,11.0,9.0,11.0,5.5,7.0,3.4285714285714284,1.0,0.8571428571428571,1.0,1.8571428571428572,1.5,2.0,4.0,7.0,9.0,5.5,6.0,9.0,7.0,12.0,5.0,3.142857142857143,2.0588235294117645,5.0,3.2421875,8.0,5.0,9.0
"4.01 (Champaign, IL)",7.0,11.0,11.0,9.875,5.0,4.333333333333333,2.0,2.0,7.666666666666667,8.0,11.0,10.0,10.0,2.5,5.0,2.25,4.0,1.0555555555555556,2.333333333333333,1.0,3.0,2.5,4.0,6.0,9.0,6.0,7.666666666666667,6.0,8.0,7.0,3.5,3.3333333333333335,2.642857142857143,2.9,6.0,9.0,9.0,9.0
"4.02 (Champaign, IL)",6.75,11.0,10.0,8.0,5.0,3.0,1.5,2.833333333333333,7.2,6.96875,8.833333333333334,13.0,9.0,4.0,7.0,2.05,1.0,1.6428571428571428,2.0,2.6666666666666665,1.0,1.9,3.0,8.0,11.0,4.0,6.0,8.0,6.0,7.666666666666667,4.833333333333333,2.8333333333333335,3.0,3.25,5.0,7.5,6.0,9.75
"5 (Champaign, IL)",4.0,9.5,7.25,6.0,3.0,2.0,1.5,6.5,4.5,7.0,5.0,11.0,8.0,2.388888888888889,5.0,2.75,5.0,3.3333333333333335,3.0,3.0,2.0,1.8214285714285714,6.4,8.0,10.0,9.375,6.0,8.8,7.0,9.0,5.625,4.0,4.333333333333333,6.5,6.0,6.625,5.1893939393939394,9.0
"53 (Champaign, IL)",7.0,2.0,13.0,14.0,8.0,5.0,5.25,3.0,10.0,14.333333333333334,14.714285714285714,15.833333333333334,14.0,8.0,10.0,6.375,2.0,2.0,6.0,4.666666666666667,5.75,5.666666666666667,1.6923076923076923,3.3333333333333335,9.0,6.0,9.0,8.5,6.0,9.666666666666666,5.333333333333333,5.045454545454545,4.8,6.0,4.0,5.5,6.0,8.333333333333334
"54.01 (Champaign, IL)",9.0,2.0,16.0,16.0,7.0,7.0,5.0,4.0,13.666666666666666,12.0,16.0,17.0,13.0,11.333333333333334,11.0,8.0,4.0,5.5,4.0,5.5,7.0,8.666666666666666,3.0,2.4,4.6,7.0,7.0,8.0,4.0,8.0,3.5,5.0,4.333333333333333,5.875,6.916666666666666,8.181818181818182,8.25,11.5
"54.02 (Champaign, IL)",15.0,8.5,21.0,,12.875,8.75,9.0,5.333333333333333,13.5,15.5,16.0,17.0,17.0,12.5,13.8,10.666666666666666,7.0,9.0,8.0,9.0,10.0,10.0,7.5,4.666666666666667,2.125,7.0,8.25,8.0,11.0,13.0,6.9,8.0,9.333333333333334,8.0,8.0,7.555555555555555,10.0,11.0
"55 (Champaign, IL)",12.0,15.5,15.0,12.5,14.0,9.0,7.0,1.6666666666666667,16.333333333333332,11.0,14.0,19.0,16.0,9.333333333333334,11.0,7.642857142857143,5.0,5.0,6.0,5.0,6.5,9.0,4.875,3.4444444444444446,10.0,2.210526315789474,3.4,5.0,5.666666666666667,6.5,2.6,3.333333333333333,4.6923076923076925,5.8,11.0,10.4,14.0,11.5
"56.01 (Champaign, IL)",12.666666666666666,8.0,13.0,13.0,10.0,7.0,7.571428571428571,5.0625,11.833333333333334,13.0,13.5,16.0,14.0,9.285714285714286,9.0,5.6923076923076925,6.6875,6.25,6.0,6.5,6.0,9.5,6.37037037037037,4.333333333333333,9.0,4.666666666666667,2.0,2.75,2.375,6.0,2.6,5.0,5.217391304347826,4.75,9.600000000000001,13.4,15.0,14.083333333333334
"56.02 (Champaign, IL)",12.0,14.25,10.0,11.0,12.0,10.5,13.0,7.0,10.578125,16.0,14.0,14.0,13.0,8.333333333333334,10.0,6.6,10.5,8.666666666666666,12.0,6.0,8.0,9.0,6.0,8.0,8.0,4.333333333333333,2.5,3.3333333333333335,4.142857142857143,9.0,7.666666666666667,5.0,6.0,5.0,14.0,13.857142857142858,13.0,17.0
"57.01 (Champaign, IL)",11.75,10.0,10.0,11.5,8.09375,10.0,8.5,5.666666666666667,12.666666666666666,13.0,11.8,13.8,13.0,7.666666666666667,9.75,5.846153846153846,9.2,7.25,8.0,7.333333333333333,6.666666666666667,7.0,6.4,7.142857142857143,8.5,5.333333333333333,2.3333333333333335,3.0,2.380952380952381,4.8,3.7142857142857144,4.666666666666667,5.3,4.8,10.0,12.5,10.5,16.0
"57.02 (Champaign, IL)",15.0,22.0,14.0,12.0,11.666666666666666,12.0,9.666666666666666,7.0,12.0,10.0,13.0,16.5,13.0,11.0,11.0,8.0,11.0,11.0,11.0,9.5,6.0,9.5,10.0,10.0,13.0,6.0,5.0,3.5,4.25,4.142857142857143,6.125,6.5,8.3125,6.0,14.0,15.2,14.75,16.0
"58 (Champaign, IL)",10.0,15.0,11.0,14.0,8.0,7.0,5.25,1.6666666666666667,9.0,9.833333333333332,12.0,14.5,12.0,5.666666666666667,7.0,4.25,4.0,3.0,3.5555555555555554,3.0,3.3333333333333335,4.5,4.666666666666667,4.75,8.0,5.0,3.0,8.0,2.0,6.0,2.6363636363636362,1.8823529411764706,2.4,5.0,9.0,8.75,9.09375,10.0
"59.01 (Champaign, IL)",8.53125,11.0,11.0625,8.0,8.0,7.0,4.0,5.0,9.0,7.4,12.0,12.333333333333334,12.0,4.5,6.0,2.7176470588235295,4.0,2.5,2.0,2.4333333333333336,5.0,4.0,5.0,5.0,7.666666666666667,3.0,3.4545454545454546,5.0,5.3125,5.0,3.0,1.0,1.0,1.75,6.0,8.0,9.484375,9.0
"59.02 (Champaign, IL)",8.0,11.0,10.0,10.0,5.0,5.0,3.03125,2.75,9.0,8.375,12.0,13.0,12.0,6.25,7.25,3.4,4.0,4.5,2.5625,3.0,3.125,4.0,4.375,4.75,8.0,3.0,4.5,9.5,5.428571428571429,8.0,3.0,1.0,1.6666666666666667,5.0,5.6,7.666666666666667,7.5,13.0
"60 (Champaign, IL)",8.0,11.0,9.0,10.0,5.0,7.0,6.0,3.354166666666667,8.0,8.666666666666666,9.0,14.5,,3.0,6.0,2.0,7.0,4.5,3.0,2.5,3.0,6.0,4.0,8.0,9.0,5.5,3.8,5.0,4.2,6.0,2.571428571428571,0.0,3.5,3.5,7.0,8.0,10.0,14.0
"7 (Champaign, IL)",5.428571428571429,8.0,11.0,11.5,2.0,2.6666666666666665,2.5,5.0,5.333333333333333,10.0,9.0,12.0,12.0,8.5,9.0,5.714285714285714,2.0,5.0,3.0,4.0,4.5,4.6,4.333333333333333,6.0,8.0,7.5,9.0,11.0,11.0,11.5,8.0,5.0,5.4,6.0,1.2222222222222223,3.526315789473684,3.5,5.527777777777778
"8 (Champaign, IL)",6.533333333333333,4.0,13.0,13.75,7.0,5.0,5.833333333333333,7.5,8.636363636363637,10.375,14.0,11.0,12.0,8.2,11.25,8.458333333333334,4.0,7.0,7.0,7.916666666666667,8.666666666666666,6.066666666666666,6.2,8.0,9.0,9.4,12.0,13.4,11.0,15.0,7.857142857142857,8.1,8.36,8.8,4.333333333333333,2.3846153846153846,4.352941176470588,7.260869565217392
"9.01 (Champaign, IL)",2.0,5.0,13.0,12.0,5.0,4.0,4.75,6.5,6.75,7.5,9.714285714285714,10.0,11.0,7.666666666666667,10.0,8.857142857142858,6.0,6.5,5.5,9.0,7.0,7.333333333333333,5.8173076923076925,7.5,8.0,10.25,11.0,12.0,10.0,14.0,8.5,8.0,7.666666666666667,9.875,2.3,4.75,2.2222222222222223,3.6842105263157894
"9.02 (Champaign, IL)",5.142857142857143,9.4,13.0,14.5,6.2109375,6.5,7.666666666666667,12.285714285714286,4.714285714285714,9.666666666666666,9.0,6.84375,6.0,10.461538461538462,11.75,10.545454545454545,10.666666666666666,9.0,10.0,12.0,11.0,9.0,11.0,12.5,13.0,15.0,14.5,16.666666666666668,15.214285714285715,16.0,12.5,15.0,11.666666666666666,13.125,5.0,8.217391304347826,5.125,2.8536585365853657
