origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",8.2,12.9921875,9.0,8.5,6.6,10.0,10.125,12.333333333333334,5.666666666666667,2.75,1.9,5.239130434782608,2.0,4.571428571428571,6.0,8.571428571428571,11.666666666666666,11.0,10.0,11.0,9.0,8.142857142857142,13.9,14.0,17.0,13.666666666666666,13.0,12.0,13.0,14.0,11.666666666666666,10.333333333333334,12.5,10.0,11.666666666666666,12.285714285714286,11.0,7.375
"12.05 (Champaign, IL)",8.736842105263158,14.0,11.666666666666666,12.6,9.166666666666666,11.75,9.8,14.666666666666666,6.3,5.666666666666667,6.321428571428571,4.442028985507246,2.0,9.055555555555555,9.375,12.8,14.0,12.0,12.5,13.5,11.5,10.818181818181818,15.1,16.375,18.7,16.6,16.75,15.0,15.0,17.0,15.0,13.5,14.5,13.0,11.0,12.692307692307692,10.875,7.277777777777778
"12.06 (Champaign, IL)",5.5,,10.0,14.0,6.5,,9.0,12.5,5.0,1.0,3.0,4.0,3.0,4.0,9.25,8.0,10.0,10.0,10.0,10.0,10.0,9.0,14.0,14.0,,14.0,12.0,14.0,10.0,13.0,12.0,12.0,11.0,11.0,,12.0,11.0,5.375
"13.01 (Champaign, IL)",4.838709677419355,11.0,7.8,9.0,2.8372093023255816,4.4,4.518518518518518,7.4,4.578947368421052,4.172413793103448,5.35,8.857142857142858,8.0,2.4782608695652173,4.733333333333333,4.0,5.75,4.04,4.0,3.4761904761904763,2.75,2.5405405405405403,8.181818181818182,10.5,12.5,8.75,8.416666666666666,7.5,6.5,7.571428571428571,6.125,5.125,5.222222222222222,6.0,6.428571428571429,9.089285714285714,7.214285714285714,8.658536585365853
"13.02 (Champaign, IL)",8.75,12.5,4.290322580645161,3.764705882352941,6.333333333333333,7.666666666666667,7.636363636363637,9.0,8.545454545454545,6.318181818181818,5.32258064516129,10.647887323943662,8.5,4.482758620689655,2.990990990990991,4.485294117647059,7.0,7.5,7.916666666666666,6.4,6.6,5.555555555555555,10.3,12.75,14.0,11.4,9.692307692307692,8.875,8.173913043478262,9.0,8.7,7.6,8.625,6.5,8.6,11.956521739130435,11.0,11.142857142857142
"14 (Champaign, IL)",6.222222222222222,12.0,7.0,8.5,4.428571428571429,4.6,4.470588235294118,4.625,6.9,6.5,8.5,11.333333333333334,8.0,4.142857142857143,4.8125,2.1594202898550723,3.3076923076923075,2.859375,3.4375,2.3015873015873014,2.021276595744681,2.8,4.4,9.0,10.0,8.333333333333334,7.0,6.857142857142857,6.857142857142857,7.4,4.411764705882353,3.1153846153846154,3.1739130434782608,3.0,6.5,8.613636363636363,8.666666666666666,10.666666666666666
"2 (Champaign, IL)",5.5,8.0,11.59375,9.0,4.0,3.0,2.0,4.0,9.0,8.5,11.666666666666666,12.5,10.0,5.5,10.0,5.076923076923077,1.625,2.8,1.25,2.6666666666666665,2.0,3.75,2.4444444444444446,5.333333333333333,7.333333333333333,6.0,7.5,9.0,7.666666666666667,11.0,3.0,3.0,3.0,4.0,2.1,4.928571428571429,4.428571428571429,8.0
"3.01 (Champaign, IL)",6.0,9.0,10.0,9.5,4.0,3.6,2.1333333333333333,3.0,7.235294117647059,9.666666666666666,10.714285714285714,12.833333333333334,10.0,4.416666666666667,8.5,3.78125,2.0,0.9550561797752809,1.05,1.0256410256410255,1.5714285714285714,2.8461538461538463,3.5833333333333335,6.0,9.0,5.8,5.428571428571429,8.6,6.545454545454546,7.0,3.3333333333333335,2.3684210526315788,1.625,3.6666666666666665,3.5,7.103448275862069,6.666666666666667,9.5
"3.02 (Champaign, IL)",5.333333333333333,8.0,10.0,9.25,5.333333333333333,2.6666666666666665,1.0,3.0,7.25,7.222222222222222,12.0,11.5,9.0,4.5,12.0,4.5,1.4285714285714286,1.1764705882352942,0.6666666666666666,1.5,1.0,2.111111111111111,3.857142857142857,8.0,6.0,6.25,7.75,8.5,7.5,11.5,3.75,3.0,2.3636363636363638,4.375,3.0,6.8,5.875,9.125
"4.01 (Champaign, IL)",6.25,11.5,9.5,9.333333333333334,4.0,3.0,3.3636363636363638,3.0,7.0,8.272727272727273,10.25,12.8125,10.0,4.25,6.714285714285714,3.857142857142857,3.1666666666666665,1.7450980392156863,2.0,1.7073170731707317,2.2903225806451615,3.2,4.0,7.5,10.0,5.166666666666667,7.666666666666667,6.0,6.125,8.625,3.9285714285714284,3.272727272727273,3.25,3.8,4.85,8.19047619047619,7.0,9.9
"4.02 (Champaign, IL)",8.0,7.0,8.6875,8.75,4.0,3.0,3.0,4.5,5.666666666666667,8.0,7.5,12.0,9.0,3.0,6.285714285714286,2.2,2.0,1.5416666666666667,2.0,1.75,0.5,2.5,3.5,8.5,10.0,5.0,6.666666666666667,8.0,7.5,9.333333333333334,4.333333333333333,3.142857142857143,2.9166666666666665,3.333333333333333,5.0,7.571428571428571,7.666666666666667,11.0
"5 (Champaign, IL)",3.6666666666666665,10.0,9.5,8.0,2.230769230769231,2.8,1.9523809523809523,6.6,6.166666666666667,6.5,8.666666666666666,9.583333333333334,8.0,3.0,5.5,2.966666666666667,3.6666666666666665,2.230769230769231,2.3333333333333335,2.8333333333333335,1.5714285714285714,1.4230769230769231,5.8,7.5,10.0,8.428571428571429,7.571428571428571,8.4,6.583333333333333,9.333333333333334,4.8,4.625,3.75,4.0,3.2,7.052631578947368,5.0,7.142857142857143
"53 (Champaign, IL)",6.411764705882353,5.0,13.0,13.0,8.4,4.666666666666667,4.384615384615385,2.111111111111111,10.15,12.266666666666667,12.0,15.23076923076923,14.0,8.466666666666667,10.0,6.133333333333334,2.2222222222222223,3.5,4.25,3.5,3.5384615384615383,6.375,2.526315789473684,3.5384615384615383,6.0,5.7,5.769230769230769,7.6,6.454545454545454,10.0,3.7916666666666665,3.4375,4.545454545454546,4.25,4.166666666666667,6.620689655172414,6.0,10.685714285714285
"54.01 (Champaign, IL)",10.0,11.5,16.0,14.0,8.333333333333334,7.5,5.333333333333333,1.8571428571428572,11.7,13.142857142857142,15.8,17.166666666666668,15.0,12.0,13.5,11.846153846153847,5.5,5.333333333333333,6.0,6.5,6.5,8.0,3.7142857142857144,3.1707317073170733,4.090909090909091,3.9302325581395348,5.25,6.7,5.5,8.05,4.444444444444445,4.142857142857143,3.6666666666666665,6.0,5.583333333333333,7.823529411764706,8.6,12.727272727272727
"54.02 (Champaign, IL)",12.0,1.0,32.0,,10.125,7.5,8.5,5.0,14.0,15.0,14.0,17.0,17.0,12.0,14.857142857142858,13.0,7.0,8.75,8.0,10.0,9.5,11.0,5.5,4.0,2.4285714285714284,7.333333333333333,7.666666666666667,11.0,9.0,12.125,6.5,8.0,8.2,11.0,7.0,7.8,6.0,13.25
"55 (Champaign, IL)",11.454545454545455,15.0,15.5,12.125,9.5,8.5,8.625,2.4285714285714284,14.0,13.375,16.0,17.466666666666665,14.0,11.909090909090908,11.125,9.333333333333334,7.75,8.333333333333334,6.5,9.0,9.666666666666666,8.142857142857142,5.333333333333333,3.6666666666666665,7.714285714285714,2.558139534883721,3.9148936170212765,4.954545454545454,4.821428571428571,7.0,4.535714285714286,3.25,7.111111111111111,6.0,9.0,11.26923076923077,10.0,14.631578947368421
"56.01 (Champaign, IL)",10.285714285714286,10.666666666666666,14.0,15.0,9.0,8.0,7.857142857142857,3.6923076923076925,12.4,11.5,14.5,16.25,15.0,7.0,10.6,9.285714285714286,7.0,6.2,7.0,6.0,7.0,8.333333333333334,5.0,4.923076923076923,8.0,3.1555555555555554,1.9574468085106382,2.608695652173913,2.642857142857143,4.0,1.75,4.5,5.5,4.0,9.833333333333334,11.125,12.166666666666666,15.375
"56.02 (Champaign, IL)",13.0,12.0,12.0,13.0,10.5,10.5,9.4,6.0,13.571428571428571,11.0,14.5,16.666666666666668,12.0,8.333333333333334,11.333333333333334,4.0,9.666666666666668,8.333333333333334,7.5,7.666666666666667,8.0,8.0,9.0,6.666666666666667,9.0,4.5,3.185185185185185,2.7,2.4166666666666665,3.6363636363636362,5.5,6.5,6.0,4.0,10.0,13.176470588235293,12.5,14.0
"57.01 (Champaign, IL)",11.5,10.0,11.5,10.0,9.5,9.333333333333334,8.166666666666666,4.333333333333333,11.642857142857142,11.666666666666666,12.5,15.0,13.0,6.857142857142857,8.692307692307692,7.9,8.25,6.4,8.0,6.5,6.333333333333333,6.857142857142857,6.666666666666667,5.230769230769231,9.0,4.037037037037037,2.1549295774647885,1.7073170731707317,2.158536585365854,4.090909090909091,4.285714285714286,4.0,6.0,4.0,10.0,12.45,12.25,14.857142857142858
"57.02 (Champaign, IL)",13.0,22.0,11.5,13.0,12.333333333333334,10.5,9.0,7.0,14.0,13.9375,14.5,15.571428571428571,13.0,7.5,8.571428571428571,8.25,10.5,8.0,9.0,8.0,8.0,8.0,8.0,7.090909090909091,14.0,6.0,4.833333333333333,4.045454545454546,4.435897435897436,3.611940298507463,5.944444444444445,6.0,6.8,7.0,12.0,14.9,10.0,16.666666666666668
"58 (Champaign, IL)",8.555555555555555,7.0,11.0,13.0,7.0,6.0,5.5,2.5555555555555554,11.0,11.0,12.5,14.5,13.0,8.0,9.444444444444445,5.5,3.0,3.3333333333333335,4.0,3.0,5.0,5.0,4.833333333333333,3.1666666666666665,7.0,3.4375,3.1666666666666665,6.0,3.823529411764706,6.333333333333333,1.7142857142857142,2.2,2.75,3.416666666666667,6.5,8.818181818181818,9.0,14.0
"59.01 (Champaign, IL)",7.285714285714286,8.0,10.333333333333334,10.333333333333334,6.4,5.166666666666667,4.733333333333333,2.7,9.105263157894736,9.25,10.0,12.5,12.0,5.153846153846154,8.4,3.857142857142857,3.0,2.590909090909091,2.923076923076923,2.391304347826087,3.0,4.413793103448276,3.2142857142857144,4.857142857142857,8.0,3.142857142857143,4.285714285714286,6.0,4.375,8.666666666666666,1.8695652173913044,0.6666666666666666,1.4545454545454546,1.6666666666666667,6.666666666666667,8.434782608695652,10.0,11.833333333333334
"59.02 (Champaign, IL)",6.428571428571429,13.0,10.142857142857142,9.333333333333334,6.0,5.0,3.857142857142857,2.1333333333333333,8.363636363636363,8.75,11.0,13.2,11.5,6.333333333333333,8.466666666666667,4.225,2.8333333333333335,2.054054054054054,2.2162162162162162,2.1636363636363636,2.6206896551724137,4.074074074074074,3.6363636363636362,4.857142857142857,8.5,4.8,5.571428571428571,8.2,5.8125,7.0,2.34375,1.4827586206896552,1.4915254237288136,2.8,5.416666666666667,8.485714285714286,7.4,10.555555555555555
"60 (Champaign, IL)",9.333333333333334,11.0,10.375,9.0,4.0,6.0,5.0,5.0,8.333333333333334,9.0,10.5,13.083333333333332,,4.0,7.0,2.0,5.0,4.166666666666667,4.0,3.4,3.5,4.333333333333333,4.75,5.666666666666666,10.0,3.5,4.2,4.0,4.6,7.0,3.25,1.5,3.3076923076923075,1.0833333333333333,7.5,10.0,8.0,12.25
"7 (Champaign, IL)",3.2083333333333335,7.0,14.0,12.0,5.285714285714286,1.8181818181818181,2.5,5.0,7.75,9.5,11.666666666666666,12.285714285714286,9.0,6.636363636363637,8.0,6.75,2.5625,4.0,3.1666666666666665,3.4,4.0,4.0,3.1333333333333333,6.0,8.0,7.909090909090909,9.428571428571429,10.75,10.375,12.5,6.5,5.714285714285714,5.75,6.5,1.6818181818181819,3.7037037037037037,1.9166666666666667,6.0
"8 (Champaign, IL)",6.479166666666667,4.714285714285714,15.5,13.0,6.765432098765432,4.228571428571429,5.170731707317073,7.25,9.337662337662337,10.4625,13.0,12.76086956521739,12.0,8.620253164556962,10.785714285714286,8.845454545454546,5.3,6.67741935483871,6.129032258064516,7.441860465116279,7.571428571428571,6.4222222222222225,6.023809523809524,6.925925925925926,7.928571428571429,9.257142857142858,11.36923076923077,13.068965517241379,12.564102564102564,15.125,8.526315789473685,8.2,7.363636363636363,10.5,3.1666666666666665,2.5381062355658197,4.097560975609756,7.946153846153846
"9.01 (Champaign, IL)",2.717948717948718,5.0,13.25,11.0,4.071428571428571,2.4545454545454546,3.5625,6.0,5.628571428571429,8.133333333333333,11.75,11.125,9.5,6.071428571428571,7.0,8.5,3.727272727272727,6.0,4.0,6.428571428571429,5.647058823529412,4.142857142857143,4.533333333333333,9.666666666666666,7.0,10.333333333333334,11.636363636363637,13.0,12.222222222222221,14.0,8.0,7.444444444444445,6.5,11.0,3.2916666666666665,3.8363636363636364,1.90625,4.523809523809524
"9.02 (Champaign, IL)",4.171875,8.75,16.0,17.0,4.111111111111111,5.0,7.2,11.0,4.7073170731707314,6.857142857142857,8.272727272727273,7.3,7.0,6.75,10.583333333333334,10.875,6.875,9.363636363636363,8.5,10.666666666666666,9.333333333333334,7.363636363636363,8.285714285714286,11.153846153846153,11.5,12.764705882352942,14.68421052631579,17.0,15.666666666666666,16.0,10.5,11.05,9.714285714285714,12.5,5.555555555555555,6.779220779220779,3.909090909090909,2.5405405405405403
