origin_trct_2020,"10 (Champaign, IL)","106.04 (Champaign, IL)","109.01 (Champaign, IL)","109.02 (Champaign, IL)","11 (Champaign, IL)","110.01 (Champaign, IL)","110.02 (Champaign, IL)","111 (Champaign, IL)","12.01 (Champaign, IL)","12.03 (Champaign, IL)","12.04 (Champaign, IL)","12.05 (Champaign, IL)","12.06 (Champaign, IL)","13.01 (Champaign, IL)","13.02 (Champaign, IL)","14 (Champaign, IL)","2 (Champaign, IL)","3.01 (Champaign, IL)","3.02 (Champaign, IL)","4.01 (Champaign, IL)","4.02 (Champaign, IL)","5 (Champaign, IL)","53 (Champaign, IL)","54.01 (Champaign, IL)","54.02 (Champaign, IL)","55 (Champaign, IL)","56.01 (Champaign, IL)","56.02 (Champaign, IL)","57.01 (Champaign, IL)","57.02 (Champaign, IL)","58 (Champaign, IL)","59.01 (Champaign, IL)","59.02 (Champaign, IL)","60 (Champaign, IL)","7 (Champaign, IL)","8 (Champaign, IL)","9.01 (Champaign, IL)","9.02 (Champaign, IL)"
"12.04 (Champaign, IL)",6.666666666666667,12.0,10.0,7.5,7.0,9.666666666666666,9.8,14.0,6.6875,4.888888888888889,3.4285714285714284,7.125,2.0,6.3076923076923075,6.833333333333333,8.583333333333334,12.0,11.1,10.0,10.75,9.0,9.0,13.0,14.666666666666666,17.0,14.0,12.0,14.5,13.5,12.0,12.6,11.6,11.846153846153847,10.4,12.0,12.210526315789474,10.5,8.625
"12.05 (Champaign, IL)",7.8,13.0,14.0,10.65,8.714285714285714,12.333333333333334,11.857142857142858,13.714285714285714,8.39622641509434,5.705882352941177,7.818181818181818,4.455882352941177,5.0,9.117647058823529,9.666666666666666,11.0,14.5,11.9,11.0,11.833333333333334,14.0,11.23076923076923,15.070175438596491,17.0,18.0,17.2,16.5,16.333333333333332,13.714285714285714,16.0,15.5,12.6,13.11111111111111,11.0,12.0,13.571428571428571,9.916666666666666,8.148148148148149
"12.06 (Champaign, IL)",6.0,,12.0,9.0,4.0,,9.0,14.5,4.5,2.0,1.5,3.0,3.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,7.0,14.0,14.0,,15.333333333333332,12.0,13.0,14.0,13.0,12.0,12.0,10.5,11.0,,12.0,11.0,6.5
"13.01 (Champaign, IL)",6.0,10.166666666666668,6.0,7.0,4.166666666666667,4.6,4.133333333333334,7.428571428571429,4.846153846153846,3.6666666666666665,4.478260869565217,10.0,5.0,2.061224489795918,4.375,4.107142857142857,7.5,5.7,5.5,6.333333333333333,5.0,3.6666666666666665,8.64,11.0,13.75,10.375,11.0,8.0,8.0,8.0,5.333333333333333,5.333333333333333,6.357142857142857,5.0,6.857142857142857,8.92,7.5,8.0
"13.02 (Champaign, IL)",7.8,13.0,4.4,6.5,8.25,7.888888888888889,6.785714285714286,10.5,8.384615384615385,5.5,5.142857142857143,9.428571428571429,7.25,4.2926829268292686,2.6052631578947367,4.92,10.0,7.4,7.5,8.125,6.901408450704225,5.833333333333333,10.846153846153847,12.0,13.333333333333334,12.176470588235293,11.0,10.0,8.53125,9.0,9.0,8.399999999999999,8.833333333333334,8.0,10.666666666666666,11.0,10.4,12.333333333333334
"14 (Champaign, IL)",8.0,12.333333333333334,5.0,3.0,3.0,5.5,4.666666666666667,5.363636363636363,8.555555555555555,8.0,8.0,14.0,13.0,6.0,4.538461538461538,2.554054054054054,7.5,3.6923076923076925,4.6,2.7142857142857144,1.4615384615384615,4.181818181818182,7.666666666666667,8.333333333333334,11.75,9.666666666666666,6.666666666666667,6.0,4.75,7.5,4.555555555555555,5.2,4.854166666666667,4.857142857142857,7.05,10.307692307692308,7.0,12.571428571428571
"2 (Champaign, IL)",4.0,8.5,12.0,12.0,7.0,3.5,2.0,4.0,8.333333333333334,11.0,11.0,12.0,12.0,6.6000000000000005,12.0,4.571428571428571,1.8461538461538463,2.4285714285714284,0.75,3.3333333333333335,2.3333333333333335,3.575,2.142857142857143,5.0,9.0,7.666666666666667,8.0,10.0,9.0,10.0,4.0,4.0,3.6923076923076925,6.5,2.3,5.0,3.0,6.5
"3.01 (Champaign, IL)",5.359375,11.0,11.0,9.0,4.333333333333333,3.0,1.2,4.5,8.0,9.0,9.0,10.5,10.0,3.5,7.0,3.0,2.0,0.9166666666666666,1.0,0.9696969696969697,1.7692307692307692,5.25,3.5,7.25,9.5,5.6,6.0,10.0,6.333333333333333,9.0,2.6666666666666665,2.0833333333333335,2.0,3.3333333333333335,4.0,7.333333333333333,6.0,9.714285714285714
"3.02 (Champaign, IL)",4.0,7.0,10.5,10.0,6.5,2.5,3.0,1.0,7.333333333333333,8.1,11.0,9.0,11.0,5.5,7.0,2.875,2.0,1.0,1.0,2.4285714285714284,1.9166666666666667,4.0,3.0,7.0,9.25,6.0,6.0,9.0,7.0,12.0,4.0,3.071428571428571,2.6,6.0,3.25,5.0,5.0,9.0
"4.01 (Champaign, IL)",7.0,11.0,10.0,9.9375,5.0,4.333333333333333,3.3333333333333335,3.4444444444444446,7.666666666666667,8.0,11.0,10.0,10.0,3.5833333333333335,5.875,2.6363636363636362,4.5,1.5454545454545454,2.6666666666666665,0.5,2.0,3.0,4.0,6.0,9.0,6.0,7.666666666666667,6.0,7.0,7.0,3.25,2.4,2.4545454545454546,3.3333333333333335,6.0,9.0,9.0,10.2
"4.02 (Champaign, IL)",6.75,11.0,10.0,9.0,3.75,3.0,1.0,3.6666666666666665,7.2,7.0,8.833333333333334,13.0,9.0,3.6666666666666665,7.5,2.1904761904761907,1.0,1.5,2.0,1.6666666666666667,2.0,1.8,3.0,8.0,11.0,4.0,6.0,8.0,6.0,7.666666666666667,3.6666666666666665,2.5,2.9166666666666665,3.0,5.0,7.75,6.0,9.5
"5 (Champaign, IL)",4.5,9.5,7.25,9.0,2.8,2.6363636363636362,2.125,6.0,5.666666666666667,5.0,7.0,10.5,8.0,1.7777777777777777,4.714285714285714,3.0952380952380953,3.6,2.888888888888889,3.75,3.3333333333333335,2.0,1.6428571428571428,6.875,8.0,11.0,9.5625,6.0,8.8,7.0,9.0,6.0,4.833333333333333,4.0,4.5,4.333333333333333,6.7,5.363636363636363,9.88888888888889
"53 (Champaign, IL)",8.666666666666666,2.0,11.5,11.666666666666666,8.0,5.8,4.6923076923076925,3.375,10.0625,14.333333333333334,14.714285714285714,15.176470588235293,14.0,8.0,11.454545454545455,7.5,1.7777777777777777,4.071428571428571,6.0,6.0,5.75,5.666666666666667,2.0434782608695654,3.7777777777777777,9.0,5.0,6.75,8.5,6.8,9.666666666666666,3.857142857142857,4.090909090909091,4.291666666666667,5.428571428571429,3.857142857142857,6.121951219512195,5.333333333333333,10.2
"54.01 (Champaign, IL)",9.0,2.0,16.0,16.0,7.0,7.0,6.25,1.8571428571428572,11.5,14.0,15.666666666666666,17.0,13.5,11.0,11.0,9.142857142857142,4.0,5.25,4.0,5.5,7.0,8.666666666666666,4.6923076923076925,3.375,4.6,4.142857142857143,5.5,6.0,5.0,8.0,3.857142857142857,6.0,4.166666666666667,6.3125,6.333333333333333,7.535714285714286,8.0,12.666666666666666
"54.02 (Champaign, IL)",11.75,8.5,21.0,,12.6875,8.75,8.6,5.714285714285714,13.5,15.5,16.0,17.0,17.0,13.0,14.5,11.5,8.0,8.0,8.0,9.0,11.0,10.0,6.875,5.5,1.5,7.8,8.0,11.0,10.0,12.5,6.9,8.0,7.818181818181818,10.0,8.0,9.75,8.666666666666666,11.0
"55 (Champaign, IL)",12.0,15.5,15.0,12.5,8.5,9.0,7.25,2.4285714285714284,11.25,11.0,17.0,19.0,14.333333333333332,9.4,10.538461538461538,7.833333333333333,5.0,3.5,6.0,9.0,6.0,8.666666666666666,6.411764705882353,3.4444444444444446,8.5,2.590909090909091,3.8461538461538463,4.333333333333333,5.666666666666667,6.0,3.4,4.0,4.7,8.0,8.0,10.615384615384615,14.0,16.0
"56.01 (Champaign, IL)",11.9,8.0,13.0,13.0,11.5,8.5,8.272727272727273,4.714285714285714,12.76923076923077,13.0,13.5,14.0,14.0,9.285714285714286,11.0,6.45,6.75,6.428571428571429,7.0,5.6,7.0,8.909090909090908,6.65,4.857142857142857,11.0,3.5,2.0526315789473686,3.0,2.71875,6.0,2.689655172413793,4.777777777777778,4.964285714285714,5.6,9.8,11.911764705882353,13.166666666666668,14.357142857142858
"56.02 (Champaign, IL)",12.333333333333332,14.25,10.0,11.0,12.0,10.5,9.6,6.333333333333333,10.5,11.333333333333334,14.0,14.0,12.0,8.333333333333334,10.25,7.222222222222222,10.5,9.461538461538462,12.0,6.5,7.8125,8.5,10.0,7.666666666666667,8.0,5.916666666666667,2.6,1.9,3.4285714285714284,4.666666666666667,4.333333333333333,5.0,6.3,5.0,14.0,13.5,12.333333333333334,16.8
"57.01 (Champaign, IL)",11.5,10.0,10.0,11.5,8.0,10.0,8.5,5.285714285714286,9.75,13.0,11.8,13.8,13.0,7.25,11.0,5.666666666666667,9.2,6.375,8.0,5.5,6.0,7.538461538461538,6.6,7.142857142857143,10.0,5.384615384615385,2.25,2.7777777777777777,1.9333333333333333,4.8,3.5217391304347827,4.0,5.166666666666667,4.6,11.0,12.833333333333334,12.0,14.0
"57.02 (Champaign, IL)",15.0,22.0,14.0,12.0,11.666666666666666,11.0,9.666666666666666,7.0,9.0,14.0,13.0,16.5,13.0,8.5,11.0,8.4,11.0,8.5,11.0,9.5,6.0,9.5,10.8,10.0,13.0,6.0,5.0,4.666666666666667,5.5,2.7,6.125,8.0,8.625,6.0,13.0,14.933333333333334,14.75,17.0
"58 (Champaign, IL)",10.0,15.0,11.0,14.0,8.0,7.0,5.0,2.5,9.0,10.666666666666666,12.0,14.5,12.0,7.0,7.0,4.125,4.5,2.8181818181818183,3.5555555555555554,4.0,3.8095238095238093,4.5,4.2,4.75,8.333333333333334,3.0,5.0,5.75,2.9545454545454546,6.0,1.7241379310344827,1.7647058823529411,2.7857142857142856,3.3333333333333335,9.0,8.75,9.125,10.0
"59.01 (Champaign, IL)",8.5,11.0,11.0,8.0,8.0,7.0,4.0,2.6875,9.125,7.4,12.0,12.333333333333334,12.0,7.0,6.0,2.235294117647059,4.0,3.0,2.75,2.6666666666666665,3.3333333333333335,4.5,3.4444444444444446,4.0,7.666666666666667,4.0,3.4545454545454546,5.0,5.40625,5.0,2.272727272727273,0.8333333333333334,1.3529411764705883,2.0,6.0,9.5,9.5,9.5
"59.02 (Champaign, IL)",8.0,11.0,10.0,10.0,5.0,5.0,3.0,3.0,9.0,8.375,12.0,13.0,12.0,5.5,7.25,4.4,3.5,2.8,2.75,1.8888888888888888,2.25,4.0,2.75,4.75,8.0,3.5,4.5,8.0,5.666666666666667,7.5,2.1818181818181817,1.0,1.9285714285714286,0.0,5.6,7.777777777777778,7.5,12.333333333333334
"60 (Champaign, IL)",8.0,11.0,9.0,10.0,5.0,7.0,6.0,3.3333333333333335,8.0,8.666666666666666,9.0,14.5,,3.0,6.0,2.6666666666666665,7.0,4.5,3.0,3.0,3.0,6.0,4.0,8.0,9.0,7.0,3.8,5.0,4.2,6.0,3.142857142857143,0.9,3.0,3.5,7.0,9.75,10.0,14.0
"7 (Champaign, IL)",4.857142857142857,8.0,11.0,11.5,2.0,3.3333333333333335,2.2,3.6666666666666665,7.428571428571429,10.0,13.0,12.0,12.0,6.0,8.2,6.0,2.8333333333333335,4.857142857142857,3.5,4.8,4.666666666666667,4.3,4.16,6.2,8.0,7.666666666666667,9.571428571428571,10.5,11.0,11.5,8.0,6.666666666666667,5.416666666666667,8.333333333333334,1.631578947368421,4.083333333333333,2.4615384615384617,6.166666666666667
"8 (Champaign, IL)",6.611111111111111,4.0,17.0,13.75,6.333333333333333,5.555555555555555,6.0588235294117645,8.6,8.2,11.142857142857142,13.0,12.909090909090908,12.0,8.733333333333333,10.4,9.615384615384615,8.0,7.105263157894737,7.05,7.857142857142857,8.125,6.538461538461538,6.95,8.222222222222221,8.75,9.266666666666667,11.8,13.285714285714286,11.75,15.0,8.095238095238095,8.461538461538462,8.368421052631579,9.88888888888889,4.3076923076923075,2.5810055865921786,5.157894736842105,6.804878048780488
"9.01 (Champaign, IL)",2.3333333333333335,4.333333333333333,14.0,12.0,3.6666666666666665,3.0,4.071428571428571,6.166666666666667,7.4,8.333333333333334,9.714285714285714,10.0,11.0,6.0,10.0,7.818181818181818,5.5,6.666666666666667,5.5,8.0,7.083333333333334,5.5,6.384615384615385,8.4,8.0,10.25,11.5,13.0,10.0,13.5,8.0,8.0,7.888888888888889,9.5,3.176470588235294,4.455696202531645,1.8484848484848484,3.7777777777777777
"9.02 (Champaign, IL)",4.0,9.4,15.1875,14.0,6.25,7.625,7.5625,11.636363636363637,5.25,7.857142857142857,9.666666666666666,6.5,6.0,10.20754716981132,11.36,10.481481481481481,8.272727272727273,10.642857142857142,10.5,11.666666666666666,10.0,8.0,10.5,13.5,14.666666666666666,14.375,14.833333333333334,17.666666666666668,15.428571428571429,16.0,12.5,12.4,11.619047619047619,13.25,5.7,7.490909090909091,4.791666666666667,2.7264150943396226
